0,1
Game Info,Game Info
Won Toss,Cardinals (deferred)
Roof,outdoors
Surface,grass
Duration,4:18
Attendance,66436
Weather,"56 degrees, relative humidity 88%, wind 12 mph"
Vegas Line,Pittsburgh Steelers -6.5
Over/Under,41.0 (under)
