#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,JAX 28,3,2:07,7,Punt
2,1,10:17,JAX 26,3,1:07,7,Blocked Punt
3,1,9:10,JAX 20,3,0:28,0,Punt
4,1,5:00,JAX 22,9,5:54,78,Touchdown
5,2,13:01,KAN 43,6,3:02,28,Field Goal
6,2,7:09,JAX 31,4,2:39,14,Punt
7,2,1:52,JAX 26,7,1:52,66,End of Half
8,3,12:57,JAX 20,2,0:45,4,Interception
9,3,12:08,JAX 41,5,2:37,59,Touchdown
10,3,7:04,JAX 31,8,4:04,69,Touchdown
11,3,1:40,KAN 46,3,1:22,-2,Punt
12,4,11:43,JAX 9,6,1:18,23,Punt
13,4,7:07,JAX 49,7,2:07,51,Touchdown
