Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Darrick Forrest,WAS,0,11,7,63.6%,86,12.3,7.8,1,118.0,8.4,37,49,1,0,0,0.0,0,10,0,0.0%
William Jackson III,WAS,0,6,4,66.7%,59,14.8,9.8,1,138.2,8.7,42,17,0,0,0,0.0,0,2,0,0.0%
Kendall Fuller,WAS,0,6,3,50.0%,42,14.0,7.0,1,112.5,13.2,35,7,0,0,0,0.0,0,4,1,20.0%
Bobby McCain,WAS,0,4,3,75.0%,54,18.0,13.5,1,156.2,16.8,22,32,1,0,0,0.0,0,6,0,0.0%
Jamin Davis,WAS,0,4,2,50.0%,17,8.5,4.3,0,61.5,5.0,-4,21,6,0,1,1.0,2,4,0,0.0%
Cole Holcomb,WAS,0,4,2,50.0%,18,9.0,4.5,0,62.5,6.0,10,8,3,0,0,0.0,0,10,0,0.0%
Benjamin St-Juste,WAS,0,6,2,33.3%,13,6.5,2.2,0,42.4,7.3,8,5,0,0,0,0.0,0,4,0,0.0%
Efe Obada,WAS,0,1,1,100.0%,9,9.0,9.0,0,104.2,-8.0,-8,17,0,0,1,0.0,1,1,0,0.0%
David Mayo,WAS,0,1,1,100.0%,13,13.0,13.0,0,118.7,3.0,3,10,0,0,0,0.0,0,0,0,
Daron Payne,WAS,0,0,0,,,,,,,,,,0,1,0,1.0,2,4,0,0.0%
Montez Sweat,WAS,0,0,0,,,,,,,,,,0,0,2,0.0,2,2,0,0.0%
James Smith-Williams,WAS,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%
Casey Toohill,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Mike Hughes,DET,0,10,9,90.0%,104,11.6,10.4,0,110.0,6.1,54,50,4,0,0,0.0,0,8,1,11.1%
Will Harris,DET,1,11,8,72.7%,88,11.0,8.0,1,88.4,10.7,49,39,0,0,0,0.0,0,8,0,0.0%
DeShon Elliott,DET,0,6,6,100.0%,117,19.5,19.5,2,158.3,17.0,102,15,2,1,1,0.0,2,6,1,14.3%
Malcolm Rodriguez,DET,0,5,4,80.0%,43,10.8,8.6,1,142.1,9.0,30,13,2,1,0,0.0,1,8,1,11.1%
Jeff Okudah,DET,0,6,4,66.7%,39,9.8,6.5,0,84.7,8.3,6,33,0,0,0,0.0,0,5,1,16.7%
Alex Anzalone,DET,0,6,3,50.0%,15,5.0,2.5,0,56.2,7.3,10,5,5,0,0,0.0,0,6,1,14.3%
Chris Board,DET,0,2,2,100.0%,16,8.0,8.0,0,100.0,2.5,5,11,2,1,0,0.0,1,4,0,0.0%
Julian Okwara,DET,0,2,1,50.0%,9,9.0,4.5,0,62.5,1.0,4,5,1,3,0,0.0,3,2,0,0.0%
Charles Harris,DET,0,1,1,100.0%,15,15.0,15.0,1,158.3,14.0,14,1,0,1,0,1.0,2,2,0,0.0%
Chase Lucas,DET,0,1,1,100.0%,6,6.0,6.0,0,91.7,3.0,3,3,0,0,0,0.0,0,0,0,
Tracy Walker,DET,0,4,1,25.0%,13,13.0,3.3,0,40.6,26.0,3,10,5,0,0,0.0,0,5,0,0.0%
Aidan Hutchinson,DET,0,0,0,,,,,,,,,,0,0,0,3.0,3,6,0,0.0%
Anthony Pittman,DET,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
John Cominsky,DET,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Bobby Price,DET,0,2,0,0.0%,,,0.0,,39.6,13.5,,,1,0,0,0.0,0,1,0,0.0%
