#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SEA 25,2,0:48,6,Interception
2,1,12:42,SEA 18,6,2:07,37,Interception
3,1,8:39,SEA 28,11,5:04,45,Field Goal
4,1,0:38,SEA 20,3,0:44,3,Interception
5,2,12:31,SEA 20,9,3:55,57,Field Goal
6,2,6:55,GNB 44,9,3:21,25,Field Goal
7,2,2:29,SEA 37,2,0:38,-8,Fumble
8,2,1:51,,8,1:28,40,Field Goal
9,3,12:39,SEA 22,3,1:40,4,Punt
10,3,9:52,SEA 38,9,3:33,62,Touchdown
11,3,4:37,SEA 23,10,5:26,77,Touchdown
12,4,10:50,SEA 49,11,4:37,51,Touchdown
13,4,5:58,SEA 27,3,1:38,8,Punt
14,4,3:39,SEA 39,3,1:08,6,Punt
