#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:12,SEA 36,4,1:30,36,Touchdown
2,1,10:35,GNB 38,3,1:56,-1,Punt
3,1,3:35,GNB 19,6,2:57,54,Interception
4,2,14:54,SEA 23,5,2:23,13,Missed FG
5,2,8:36,GNB 18,3,1:41,2,Punt
6,2,3:34,GNB 31,3,1:05,1,Punt
7,2,0:23,GNB 29,1,0:23,-1,End of Half
8,3,15:00,GNB 28,5,2:21,72,Touchdown
9,3,10:59,GNB 33,3,1:07,6,Punt
10,3,6:19,GNB 33,4,1:42,16,Punt
11,4,14:11,GNB 41,7,3:21,43,Field Goal
12,4,6:13,GNB 31,1,0:15,0,Interception
13,4,4:20,GNB 27,3,0:41,12,Interception
14,4,2:31,GNB 12,11,2:31,42,Fumble
