Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
2,12:36,4,10,SEA 10,7,3,"Dave Rayner 28 yard field goal no good, blocked by Craig Terrill",2.760,-0.280
2,12:31,1,10,SEA 20,7,3,Shaun Alexander right tackle for 5 yards (tackle by Patrick Dendy and Aaron Kampman),0.280,0.410
2,11:55,2,5,SEA 25,7,3,Matt Hasselbeck pass complete short right to Deion Branch for 17 yards (tackle by Al Harris),0.410,1.730
2,11:23,1,10,SEA 42,7,3,Shaun Alexander left end for 21 yards (tackle by A.J. Hawk),1.730,3.120
2,10:46,1,10,GNB 37,7,3,Shaun Alexander middle for 7 yards (tackle by Colin Cole),3.120,3.520
2,10:11,2,3,GNB 30,7,3,Maurice Morris left guard for 4 yards (tackle by Ryan Pickett and Colin Cole),3.520,3.840
2,9:32,1,10,GNB 26,7,3,Matt Hasselbeck pass incomplete short right intended for Itula Mili (defended by Abdul Hodge),3.840,3.300
2,9:28,2,10,GNB 26,7,3,Shaun Alexander left end for 3 yards (tackle by Brady Poppinga),3.300,3.010
2,8:46,3,7,GNB 23,7,3,Matt Hasselbeck pass incomplete deep middle intended for D.J. Hackett (defended by Nick Collins),3.010,1.930
2,8:41,4,7,GNB 23,7,6,Josh Brown 41 yard field goal good,1.930,3.000
2,,,,SEA 30,7,6,"Josh Brown kicks off 66 yards, returned by Vernand Morency for 14 yards (tackle by Michael Boulware)",0.000,0.040
2,8:30,1,10,GNB 18,7,6,Ahman Green left end for 1 yard (tackle by Chartric Darby and Darryl Tapp),0.040,-0.320
2,7:55,2,9,GNB 19,7,6,Ahman Green left tackle for 1 yard (tackle by Darryl Tapp),-0.320,-0.910
2,7:16,3,8,GNB 20,7,6,Brett Favre pass incomplete deep right intended for Donald Driver (defended by Ken Hamlin),-0.910,-2.030
2,7:06,4,8,GNB 20,7,6,"Jon Ryan punts 34 yards, returned by Nate Burleson for 10 yards (tackle by Donald Lee)",-2.030,-2.650
2,6:55,1,10,GNB 44,7,6,Matt Hasselbeck pass incomplete deep left intended for Deion Branch,2.650,2.110
2,6:49,2,10,GNB 44,7,6,Shaun Alexander left tackle for 4 yards (tackle by Kabeer Gbaja-Biamila),2.110,1.950
2,6:09,3,6,GNB 40,7,6,Matt Hasselbeck left end for 8 yards (tackle by Corey Williams). Penalty on Kabeer Gbaja-Biamila: Defensive Offside (Declined),1.950,3.450
2,5:50,1,10,GNB 32,7,6,Shaun Alexander left end for 8 yards (tackle by Patrick Dendy),3.450,3.980
2,5:45,2,2,GNB 24,7,6,Mack Strong middle for 3 yards (tackle by A.J. Hawk),3.980,4.170
2,5:07,1,10,GNB 21,7,6,Shaun Alexander middle for 1 yard (tackle by Mike Montgomery),4.170,3.760
2,4:26,2,9,GNB 20,7,6,Shaun Alexander left guard for 1 yard (tackle by Colin Cole),3.760,3.180
2,3:44,3,8,GNB 19,7,6,Matt Hasselbeck pass incomplete intended for Darrell Jackson,3.180,2.180
2,3:39,4,8,GNB 19,7,9,Josh Brown 37 yard field goal good,2.180,3.000
2,,,,SEA 30,7,9,"Josh Brown kicks off 55 yards, returned by William Henderson for 16 yards (tackle by Lance Laury)",0.000,1.000
2,3:28,1,10,GNB 31,7,9,Ahman Green middle for 1 yard (tackle by LeRoy Hill and Bryce Fisher),1.000,0.600
2,2:50,2,9,GNB 32,7,9,Brett Favre pass incomplete short right intended for Brandon Miree,0.600,-0.100
2,2:46,3,9,GNB 32,7,9,Brett Favre pass incomplete short left intended for Donald Driver,-0.100,-1.240
2,2:37,4,9,GNB 32,7,9,"Jon Ryan punts 32 yards, returned by Nate Burleson for 1 yard (tackle by Patrick Dendy)",-1.240,-1.400
2,2:29,1,10,SEA 37,7,9,Matt Hasselbeck pass complete short left to Mack Strong for 2 yards (tackle by Marquand Manuel and Brady Poppinga),1.400,1.130
2,2:00,2,8,SEA 39,13,9,"Matt Hasselbeck sacked by Kabeer Gbaja-Biamila for -10 yards. Matt Hasselbeck fumbles (forced by Kabeer Gbaja-Biamila), recovered by Abdul Hodge at SEA-29 and returned for 29 yards, touchdown",1.130,-7.000
2,,,,SEA 2,14,9,Dave Rayner kicks extra point good,0.000,0.000
2,,,,GNB 30,14,9,"Dave Rayner kicks off 53 yards, muffed catch by Nate Burleson, recovered by Nate Burleson at the SEA-25, and returned for 25 yards",0.000,2.260
2,1:44,1,10,,14,9,"Matt Hasselbeck pass complete short middle to Deion Branch for 13 yards (tackle by Al Harris). Penalty on Corey Williams: Defensive Delay of Game, 5 yards",2.260,3.850
2,1:34,1,5,GNB 32,14,9,Shaun Alexander left end for 7 yards (tackle by A.J. Hawk),3.850,3.910
2,1:31,1,10,GNB 25,14,9,"Matt Hasselbeck pass incomplete deep right intended for Jerramy Stevens. Penalty on Marquand Manuel: Defensive Holding, 5 yards (no play)",3.910,4.240
2,1:23,1,10,GNB 20,14,9,Shaun Alexander left end for 3 yards (tackle by Brady Poppinga),4.240,4.120
2,0:53,2,7,GNB 17,14,9,Shaun Alexander middle for 7 yards (tackle by Abdul Hodge and Marquand Manuel),4.120,4.910
2,0:47,,,,14,9,Timeout #1 by Seattle Seahawks,0.000,4.910
2,0:47,1,10,GNB 10,14,9,Matt Hasselbeck pass incomplete short right intended for Shaun Alexander (defended by Abdul Hodge),4.910,4.190
2,0:39,2,10,GNB 10,14,9,Matt Hasselbeck pass incomplete short middle intended for Darrell Jackson (defended by Charles Woodson),4.190,3.130
2,0:32,3,10,GNB 10,14,9,Matt Hasselbeck pass incomplete short right intended for Nate Burleson,3.130,2.760
2,0:28,4,10,GNB 10,14,12,Josh Brown 28 yard field goal good,2.760,3.000
2,,,,SEA 30,14,12,"Josh Brown kicks off 60 yards, returned by Vernand Morency for 19 yards (tackle by Lance Laury)",0.000,0.870
2,0:18,1,10,GNB 29,14,12,Brett Favre kneels for -1 yards,0.870,0.190
Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,14,12,"Josh Brown kicks off 67 yards, returned by Vernand Morency for 25 yards (tackle by Niko Koutouvides)",0.000,0.810
3,14:53,1,10,GNB 28,14,12,Brett Favre pass complete short right to Ahman Green for 12 yards (tackle by Jordan Babineaux),0.810,1.600
3,14:12,1,10,GNB 40,14,12,Brett Favre pass incomplete deep middle intended for Greg Jennings (defended by Marcus Trufant),1.600,1.050
3,14:04,2,10,GNB 40,14,12,Vernand Morency left tackle for 5 yards (tackle by Rocky Bernard),1.050,1.030
3,13:23,3,5,GNB 45,14,12,Brett Favre pass complete short right to Greg Jennings for 7 yards (tackle by Kelly Jennings),1.030,2.390
3,12:48,1,10,SEA 48,20,12,"Brett Favre pass complete short right to Donald Driver for 48 yards, touchdown",2.390,7.000
3,,,,SEA 2,21,12,Dave Rayner kicks extra point good,0.000,0.000
3,,,,GNB 30,21,12,"Dave Rayner kicks off 61 yards, returned by Nate Burleson for 23 yards (tackle by Zac Alcorn). Penalty on Kevin Bentley: Offensive Holding, 10 yards",0.000,0.410
3,12:31,1,10,SEA 22,21,12,Shaun Alexander right guard for 2 yards (tackle by Marquand Manuel),0.410,0.140
3,11:56,2,8,SEA 24,21,12,Shaun Alexander left tackle for 2 yards (tackle by Kabeer Gbaja-Biamila),0.140,-0.290
3,11:18,3,6,SEA 26,21,12,Matt Hasselbeck pass incomplete deep middle intended for Jerramy Stevens (defended by Marquand Manuel),-0.290,-1.630
3,11:11,4,6,SEA 26,21,12,"Ryan Plackemeier punts 51 yards, returned by Greg Jennings for 10 yards (tackle by Joe Tafoya)",-1.630,-1.140
3,10:59,1,10,GNB 33,21,12,Brett Favre pass incomplete deep right intended for Donald Driver (defended by Marcus Trufant),1.140,0.590
3,10:52,2,10,GNB 33,21,12,Ahman Green middle for 6 yards (tackle by Bryce Fisher and Julian Peterson),0.590,0.700
3,10:09,3,4,GNB 39,21,12,Brett Favre pass incomplete short right intended for Donald Driver,0.700,-0.780
3,10:05,4,4,GNB 39,21,12,"Jon Ryan punts 45 yards, returned by Nate Burleson for 17 yards (tackle by Patrick Dendy). Penalty on Rob Davis: Ineligible Downfield Kic, 5 yards",-0.780,-1.470
3,9:52,1,10,SEA 38,21,12,Matt Hasselbeck pass incomplete deep right intended for Darrell Jackson,1.470,0.920
3,9:48,2,10,SEA 38,21,12,Matt Hasselbeck pass complete short left to D.J. Hackett for 11 yards (tackle by Charles Woodson and Patrick Dendy),0.920,2.190
3,9:13,1,10,SEA 49,21,12,Matt Hasselbeck pass complete short right to D.J. Hackett for 6 yards (tackle by Patrick Dendy),2.190,2.460
3,8:51,2,4,GNB 45,21,12,Shaun Alexander left tackle for 5 yards (tackle by Ryan Pickett),2.460,2.920
3,8:25,1,10,GNB 40,21,12,Shaun Alexander left guard for 13 yards (tackle by Charles Woodson),2.920,3.780
3,7:52,1,10,GNB 27,21,12,Shaun Alexander right tackle for -2 yards (tackle by A.J. Hawk),3.780,2.960
3,7:13,2,12,GNB 29,21,12,Matt Hasselbeck pass incomplete short middle intended for Deion Branch,2.960,2.280
3,7:08,3,12,GNB 29,21,12,"Matt Hasselbeck pass incomplete deep right intended for Nate Burleson. Penalty on Patrick Dendy: Illegal Contact, 5 yards (no play)",2.280,3.970
3,7:03,1,10,GNB 24,21,12,Shaun Alexander right guard for 1 yard (tackle by Ryan Pickett),3.970,3.570
3,6:25,2,9,GNB 23,21,18,"Matt Hasselbeck pass complete deep right to D.J. Hackett for 23 yards, touchdown",3.570,7.000
3,,,,GNB 2,21,19,Josh Brown kicks extra point good,0.000,0.000
3,,,,SEA 30,21,19,"Josh Brown kicks off 61 yards, returned by Vernand Morency for 24 yards (tackle by Lance Laury)",0.000,1.140
3,6:14,1,10,GNB 33,21,19,Brett Favre pass complete short right to Ahman Green for 13 yards (tackle by Jordan Babineaux),1.140,1.990
3,5:38,1,10,GNB 46,21,19,Ahman Green left guard for 2 yards (tackle by Lofa Tatupu and Bryce Fisher),1.990,1.720
3,4:58,2,8,GNB 48,21,19,Brett Favre pass complete short right to William Henderson for 1 yard (tackle by Julian Peterson and Lofa Tatupu),1.720,1.160
3,4:50,3,7,GNB 49,21,19,Brett Favre pass incomplete short right intended for Donald Driver (defended by Lofa Tatupu),1.160,-0.130
3,4:44,4,7,GNB 49,21,19,Jon Ryan punts 28 yards,-0.130,-0.480
3,4:37,1,10,SEA 23,21,19,Matt Hasselbeck pass incomplete short right intended for Darrell Jackson (defended by Ryan Pickett),0.480,-0.070
3,4:33,2,10,SEA 23,21,19,Matt Hasselbeck pass complete short middle to Darrell Jackson for 16 yards (tackle by Patrick Dendy and Charles Woodson),-0.070,1.530
3,3:57,1,10,SEA 39,21,19,Shaun Alexander right tackle for 15 yards (tackle by Nick Collins),1.530,2.520
3,3:15,1,10,GNB 46,21,19,Shaun Alexander left end for 16 yards (tackle by Marquand Manuel),2.520,3.580
3,2:32,1,10,GNB 30,21,19,Maurice Morris right tackle for -1 yards (tackle by Aaron Kampman and Ryan Pickett),3.580,2.900
3,1:50,2,11,GNB 31,21,19,Matt Hasselbeck pass complete short right to Nate Burleson for 6 yards (tackle by Patrick Dendy),2.900,3.010
3,1:17,3,5,GNB 25,21,19,Matt Hasselbeck left tackle for 4 yards (tackle by Abdul Hodge),3.010,2.210
3,0:43,4,1,GNB 21,21,19,"Mack Strong middle for 2 yards (tackle by A.J. Hawk). Penalty on Corey Williams: Defensive Offside, 6 yards (no play)",2.210,4.580
3,0:22,1,10,GNB 15,21,19,Shaun Alexander left tackle for 4 yards (tackle by Aaron Kampman and Ryan Pickett),4.580,4.640
Quarter,Time,Down,ToGo,Location,GNB,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,GNB 11,21,19,Shaun Alexander right tackle for 7 yards (tackle by Aaron Kampman and A.J. Hawk),4.640,6.280
4,14:15,1,4,GNB 4,21,25,"Matt Hasselbeck pass complete short right to Darrell Jackson for 4 yards, touchdown",6.280,7.000
4,,,,,21,27,"Two Point Attempt: Matt Hasselbeck pass complete to Jerramy Stevens, conversion succeeds",1.000,1.000
4,,,,SEA 30,21,27,"Josh Brown kicks off 64 yards, returned by Vernand Morency for 35 yards (tackle by Jimmy Williams)",0.000,1.660
4,14:04,1,10,GNB 41,21,27,Brett Favre pass complete short left to Ahman Green for 6 yards (tackle by Marcus Trufant),1.660,1.930
4,13:40,2,4,GNB 47,21,27,Ahman Green left guard for 2 yards (tackle by Chartric Darby and Ken Hamlin),1.930,1.490
4,12:59,3,2,GNB 49,21,27,Brett Favre pass complete deep middle to Donald Driver for 34 yards (tackle by Lofa Tatupu),1.490,4.440
4,12:17,1,10,SEA 17,21,27,Vernand Morency left guard for -1 yards (tackle by Grant Wistrom),4.440,3.720
4,11:40,2,11,SEA 18,21,27,Brett Favre pass complete short right to Vernand Morency for 2 yards (tackle by Julian Peterson),3.720,3.190
4,10:57,3,9,SEA 16,21,27,Brett Favre pass incomplete short middle intended for Ruvell Martin,3.190,2.380
4,10:54,4,9,SEA 16,24,27,Dave Rayner 34 yard field goal good,2.380,3.000
4,,,,GNB 30,24,27,"Dave Rayner kicks off 66 yards, returned by Nate Burleson for 45 yards (tackle by Dave Rayner)",0.000,2.190
4,10:41,1,10,SEA 49,24,27,Matt Hasselbeck pass incomplete short right intended for D.J. Hackett (defended by Patrick Dendy),2.190,1.650
4,10:37,2,10,SEA 49,24,27,Shaun Alexander right tackle for 1 yard (tackle by Charles Woodson and Kabeer Gbaja-Biamila),1.650,1.090
4,9:56,3,9,,24,27,"Matt Hasselbeck pass incomplete short middle intended for D.J. Hackett. Penalty on Cullen Jenkins: Roughing the Passer, 15 yards (no play)",1.090,3.250
4,9:52,1,10,GNB 35,24,27,Shaun Alexander left end for 2 yards (tackle by Corey Williams),3.250,2.970
4,9:15,2,8,GNB 33,24,27,Matt Hasselbeck pass incomplete deep right intended for Jerramy Stevens (defended by Nick Collins),2.970,2.280
4,9:08,,,,24,27,Timeout #1 by Seattle Seahawks,0.000,2.280
4,9:08,3,8,GNB 33,24,27,Mack Strong right guard for 7 yards (tackle by Aaron Kampman),2.280,1.890
,,,,,,,"SEA challenged the ruling, and the play was upheld.",,
4,8:50,4,1,GNB 26,24,27,Shaun Alexander left tackle for 6 yards (tackle by A.J. Hawk),1.890,4.240
4,8:40,1,10,GNB 20,24,27,Shaun Alexander right tackle for -2 yards (tackle by Ryan Pickett),4.240,3.420
4,7:52,2,12,GNB 22,24,27,Shaun Alexander left end for 15 yards (tackle by Al Harris),3.420,5.600
4,7:07,1,7,GNB 7,24,27,Matt Hasselbeck pass incomplete short right intended for Darrell Jackson,5.600,4.760
4,7:00,2,7,GNB 7,24,27,Shaun Alexander left guard for 4 yards (tackle by A.J. Hawk and Mike Montgomery),4.760,4.720
4,6:17,3,3,GNB 3,24,33,"Matt Hasselbeck pass complete short middle to Jerramy Stevens for 3 yards, touchdown",4.720,7.000
4,,,,GNB 2,24,34,Josh Brown kicks extra point good,0.000,0.000
4,,,,SEA 30,24,34,"Josh Brown kicks off 65 yards, returned by Vernand Morency for 26 yards (tackle by Kevin Bentley)",0.000,1.000
4,6:07,1,10,GNB 31,24,34,Brett Favre pass incomplete deep middle intended for Chris Francies is intercepted by Marcus Trufant at SEA-27,1.000,-0.740
4,5:58,1,10,SEA 27,24,34,Shaun Alexander right tackle for 3 yards (tackle by Marquand Manuel),0.740,0.600
4,5:14,2,7,SEA 30,24,34,Shaun Alexander left tackle for 3 yards (tackle by Corey Williams),0.600,0.300
4,4:33,3,4,SEA 33,24,34,Shaun Alexander left end for 2 yards (tackle by A.J. Hawk and Kabeer Gbaja-Biamila),0.300,-1.040
4,4:26,,,,24,34,Timeout #1 by Green Bay Packers,0.000,-1.040
4,4:26,4,2,SEA 35,24,34,Ryan Plackemeier punts 38 yards,-1.040,-0.740
4,4:20,1,10,GNB 27,24,34,Brett Favre pass complete short right to Greg Jennings for 4 yards (tackle by Kelly Jennings),0.740,0.740
4,4:16,2,6,GNB 31,24,34,Brett Favre pass complete short left to Greg Jennings for 8 yards (tackle by Jordan Babineaux),0.740,1.530
4,3:46,1,10,GNB 39,24,34,Brett Favre pass incomplete deep right intended for Ruvell Martin is intercepted by Kelly Jennings at SEA-39,1.530,-1.530
4,3:39,1,10,SEA 39,24,34,Shaun Alexander right tackle for -1 yards (tackle by A.J. Hawk and Ryan Pickett),1.530,0.850
4,3:33,,,,24,34,Timeout #2 by Green Bay Packers,0.000,0.850
4,3:33,2,11,SEA 38,24,34,Shaun Alexander left end for 1 yard (tackle by Colin Cole),0.850,0.300
4,3:28,,,,24,34,Timeout #3 by Green Bay Packers,0.000,0.300
4,3:28,3,10,SEA 39,24,34,Mack Strong middle for 6 yards (tackle by Brady Poppinga and A.J. Hawk),0.300,-0.390
4,2:44,,,,24,34,Timeout #3 by Seattle Seahawks,0.000,-0.390
4,2:44,4,4,SEA 45,24,34,Ryan Plackemeier punts 43 yards,-0.390,0.350
4,2:31,1,10,GNB 12,24,34,Brett Favre pass complete short right to Ahman Green for 2 yards (tackle by Kelly Herndon),-0.350,-0.610
4,2:25,2,8,GNB 14,24,34,Brett Favre pass complete short right to Ahman Green for 6 yards (tackle by Michael Boulware and Chartric Darby),-0.610,-0.480
4,2:06,3,2,GNB 20,24,34,Brett Favre pass complete short left to Donald Driver for 7 yards (tackle by Julian Peterson),-0.480,0.740
4,2:00,1,10,GNB 27,24,34,Brett Favre pass complete short middle to Bubba Franks for 9 yards (tackle by Julian Peterson and Lofa Tatupu),0.740,1.410
4,1:41,2,1,GNB 36,24,34,Brett Favre pass complete short right to Greg Jennings for 8 yards (tackle by Ken Hamlin and Kelly Jennings),1.410,1.860
4,1:14,1,10,GNB 44,24,34,Brett Favre pass complete short left to Noah Herron for no gain,1.860,1.320
4,1:10,2,10,GNB 44,24,34,Brett Favre pass incomplete short right intended for Greg Jennings (defended by Julian Peterson),1.320,0.630
4,1:05,3,10,GNB 44,24,34,Brett Favre pass complete short middle to Noah Herron for 10 yards (tackle by Michael Boulware and Lofa Tatupu),0.630,2.520
4,0:52,1,10,SEA 46,24,34,"Penalty on Bubba Franks: False Start, 5 yards (no play)",2.520,2.190
4,0:25,1,15,GNB 49,24,34,Brett Favre pass incomplete deep right intended for Bubba Franks,2.190,1.300
4,0:25,2,15,GNB 49,24,34,"Brett Favre pass complete deep right to Donald Driver for 24 yards (tackle by Ken Hamlin and Julian Peterson). Penalty on GNB: Illegal Shift, 5 yards (no play)",1.300,0.630
4,0:16,2,20,GNB 44,24,34,Brett Favre pass complete short middle to Noah Herron for 11 yards (tackle by Grant Wistrom and Julian Peterson),0.630,1.420
4,0:01,3,9,SEA 45,24,34,"Brett Favre sacked by Darryl Tapp for -5 yards. Brett Favre fumbles (forced by Darryl Tapp), recovered by Craig Terrill at SEA-46. Penalty on Craig Terrill: Illegal Forward Pass (Declined)",1.420,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
