Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,2,BUF 33,7,3,James Cook left end for 6 yards (tackle by D.J. Reed and Kwon Alexander),1.140,1.530
2,14:15,1,10,BUF 39,7,3,Josh Allen pass incomplete short left intended for James Cook (defended by C.J. Mosley),1.530,0.990
2,14:10,2,10,BUF 39,7,3,Josh Allen pass incomplete deep right intended for Stefon Diggs,0.990,0.300
2,14:05,3,10,BUF 39,7,3,Josh Allen pass incomplete short right intended for Gabriel Davis,0.300,-0.780
2,13:59,4,10,BUF 39,7,3,"Sam Martin punts 61 yards, touchback.",-0.780,-0.280
2,13:51,1,10,NYJ 20,7,3,Zach Wilson pass complete short left to Garrett Wilson for 7 yards (tackle by Damar Hamlin),0.280,0.680
2,13:05,2,3,NYJ 27,7,3,Michael Carter left end for 25 yards (tackle by Ed Oliver),0.680,2.390
2,12:17,1,10,BUF 48,7,3,Ty Johnson left end for 5 yards (tackle by Dane Jackson),2.390,2.520
2,11:41,2,5,BUF 43,7,3,Zach Wilson pass complete short right to James Robinson for -2 yards (tackle by Tremaine Edmunds and Jaquan Johnson),2.520,1.550
2,10:53,3,7,BUF 45,7,3,Zach Wilson pass incomplete short left intended for Denzel Mims (defended by Taron Johnson),1.550,0.270
2,10:48,4,7,BUF 45,7,3,"Braden Mann punts 38 yards, fair catch by Nyheim Hines at BUF-7",0.270,0.380
2,10:42,1,10,BUF 7,7,3,Devin Singletary up the middle for 4 yards (tackle by John Franklin-Myers),-0.380,-0.490
2,10:10,2,6,BUF 11,7,3,Josh Allen pass complete short right to Devin Singletary for 3 yards (tackle by Jordan Whitehead),-0.490,-0.600
2,9:34,3,3,BUF 14,7,3,Josh Allen pass complete short right to Stefon Diggs for 7 yards (tackle by D.J. Reed and C.J. Mosley),-0.600,0.340
2,8:57,1,10,BUF 21,7,3,Josh Allen pass complete short right to Stefon Diggs for 14 yards,0.340,1.270
2,8:24,1,10,BUF 35,7,3,Devin Singletary up the middle for 4 yards (tackle by Jordan Whitehead and Micheal Clemons),1.270,1.260
2,7:50,2,6,BUF 39,7,3,Josh Allen pass complete short right to Stefon Diggs for 17 yards (tackle by Lamarcus Joyner),1.260,2.650
2,7:17,1,10,NYJ 44,7,3,Josh Allen pass incomplete short left intended for Isaiah McKenzie (defended by Michael Carter),2.650,2.110
2,7:14,2,10,NYJ 44,7,3,Josh Allen pass complete short left to Devin Singletary for 8 yards (tackle by C.J. Mosley),2.110,2.480
2,6:38,3,2,NYJ 36,13,3,"Josh Allen for 36 yards, touchdown",2.480,7.000
2,6:30,,,NYJ 15,14,3,Tyler Bass kicks extra point good,0.000,0.000
2,6:30,,,BUF 35,14,3,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
2,6:30,1,10,NYJ 25,14,3,Zach Wilson pass complete short middle to Garrett Wilson for 9 yards (tackle by Christian Benford and Tremaine Edmunds),0.610,1.280
2,5:58,2,1,NYJ 34,14,3,"Michael Carter left end for no gain (tackle by Terrel Bernard and Dane Jackson) NYJ challenged the first down ruling, and the play was upheld.",1.280,0.560
2,5:14,3,1,NYJ 34,14,3,Zach Wilson up the middle for 1 yard (tackle by DaQuan Jones and Shaq Lawson),0.560,1.270
2,4:28,1,10,NYJ 35,14,3,Zach Wilson pass incomplete short right intended for Braxton Berrios,1.270,0.720
2,4:24,2,10,NYJ 35,14,3,Zach Wilson pass complete short middle to Garrett Wilson for 24 yards (tackle by Damar Hamlin),0.720,2.850
2,3:44,1,10,BUF 41,14,3,James Robinson up the middle for 1 yard (tackle by Ed Oliver and Dane Jackson),2.850,2.440
2,3:00,2,9,BUF 40,14,3,Zach Wilson pass complete short right to Garrett Wilson for 8 yards (tackle by Dane Jackson),2.440,2.810
2,2:26,3,1,BUF 32,14,3,James Robinson up the middle for no gain (tackle by Damar Hamlin),2.810,1.310
2,2:00,4,1,BUF 32,14,3,Zach Wilson pass complete short right to C.J. Uzomah for 5 yards (tackle by Taron Johnson),1.310,3.780
2,1:14,1,10,BUF 27,14,3,James Robinson right tackle for 4 yards (tackle by Tremaine Edmunds and Dane Jackson),3.780,3.770
2,0:50,2,6,BUF 23,14,3,Zach Wilson pass complete short right to Tyler Conklin for 7 yards (tackle by Jaquan Johnson and Terrel Bernard),3.770,4.510
2,0:42,,,,,,Timeout #2 by New York Jets,,
2,0:42,1,10,BUF 16,14,3,Zach Wilson pass complete short right to Michael Carter for 10 yards (tackle by Damar Hamlin),4.510,5.830
2,0:35,1,6,BUF 6,14,9,"Michael Carter for 6 yards, touchdown",5.830,7.000
2,0:32,,,BUF 15,14,10,Greg Zuerlein kicks extra point good,0.000,0.000
2,0:32,,,NYJ 35,14,10,"Braden Mann kicks off 65 yards, touchback.",0.000,0.610
2,0:32,1,10,BUF 25,14,10,Josh Allen pass complete short middle to Gabriel Davis for 15 yards (tackle by D.J. Reed),0.610,1.600
2,0:23,,,,,,Timeout #1 by Buffalo Bills,,
2,0:23,1,10,BUF 40,14,10,Josh Allen pass complete deep right to Dawson Knox for 17 yards (tackle by Sauce Gardner),1.600,2.720
2,0:17,,,,,,Timeout #2 by Buffalo Bills,,
2,0:17,1,10,NYJ 43,14,10,Josh Allen pass incomplete short right intended for Devin Singletary,2.720,2.180
2,0:13,2,10,NYJ 43,14,10,Josh Allen pass incomplete short left intended for Stefon Diggs,2.180,1.490
2,0:10,,,,,,Timeout #3 by New York Jets,,
2,0:10,3,10,NYJ 43,14,10,Josh Allen up the middle for 6 yards (tackle by Quincy Williams),1.490,0.790
2,0:04,,,,,,Timeout #3 by Buffalo Bills,,
2,0:04,4,4,NYJ 37,14,10,Tyler Bass 55 yard field goal no good,0.790,1.860
Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,14,10,"Tyler Bass kicks off 63 yards, returned by Braxton Berrios for 18 yards (tackle by Tyler Matakevich and Siran Neal)",0.000,0.280
3,14:56,1,10,NYJ 20,14,10,Zach Wilson pass complete deep left to Garrett Wilson for 19 yards (tackle by Jaquan Johnson),0.280,1.530
3,14:22,1,10,NYJ 39,14,10,Michael Carter up the middle for 2 yards (tackle by Tremaine Edmunds and Ed Oliver),1.530,1.260
3,13:38,2,8,NYJ 41,14,10,Zach Wilson pass complete short middle to C.J. Uzomah for 6 yards (tackle by Tremaine Edmunds),1.260,1.360
3,12:57,3,2,NYJ 47,14,10,Michael Carter up the middle for 1 yard (tackle by Jordan Phillips and Jaquan Johnson),1.360,-0.190
3,12:16,4,1,NYJ 48,14,10,Ashtyn Davis up the middle for 2 yards (tackle by Terrel Bernard and Jordan Phillips),-0.190,2.260
3,11:27,1,10,NYJ 50,14,10,James Robinson left end for 1 yard (tackle by Ed Oliver and Tremaine Edmunds),2.260,1.850
3,10:46,2,9,BUF 49,14,10,Zach Wilson pass incomplete short right,1.850,1.160
3,10:38,3,9,BUF 49,14,10,Zach Wilson scrambles left end for 13 yards (tackle by Kaiir Elam),1.160,3.180
3,9:56,1,10,BUF 36,14,10,Zach Wilson pass complete short left to Jeff Smith for 6 yards,3.180,3.450
3,9:25,2,4,BUF 30,14,10,James Robinson up the middle for 2 yards (tackle by Terrel Bernard and Shaq Lawson),3.450,3.010
3,8:36,3,2,BUF 28,14,10,Zach Wilson pass complete short right to Braxton Berrios for 6 yards (tackle by Jaquan Johnson),3.010,4.110
3,8:07,1,10,BUF 22,14,10,"Penalty on Denzel Mims: False Start, 5 yards (accepted) (no play)",4.110,3.780
3,7:44,1,15,BUF 27,14,10,Zach Wilson pass complete short left to Garrett Wilson for 8 yards (tackle by Kaiir Elam),3.780,3.970
3,7:11,2,7,BUF 19,14,10,Michael Carter left end for 1 yard (tackle by Terrel Bernard and Taron Johnson),3.970,3.400
3,6:29,3,6,BUF 18,14,10,"Zach Wilson sacked by Von Miller for -10 yards. Zach Wilson fumbles (forced by Von Miller), recovered by A.J. Epenesa at BUF-29",3.400,-0.810
3,6:21,1,10,BUF 28,14,10,Josh Allen sacked by Quinnen Williams for -7 yards,0.810,-0.620
3,5:36,2,17,BUF 22,14,10,Josh Allen pass short left intended for Gabriel Davis is intercepted by Sauce Gardner at BUF-35 and returned for 16 yards (tackle by Gabriel Davis),-0.620,-4.310
3,5:30,1,10,BUF 19,14,10,"Garrett Wilson right end for 7 yards. Garrett Wilson fumbles, recovered by Garrett Wilson at BUF-12",4.310,4.920
3,4:52,2,3,BUF 12,14,10,Zach Wilson pass incomplete short left intended for Garrett Wilson,4.920,4.190
3,4:46,3,3,BUF 12,14,10,Zach Wilson scrambles right end for 5 yards (tackle by Terrel Bernard),4.190,5.600
3,4:10,1,7,BUF 7,14,16,"Zach Wilson pass complete short right to James Robinson for 7 yards, touchdown",5.600,7.000
3,4:03,,,BUF 15,14,17,Greg Zuerlein kicks extra point good,0.000,0.000
3,4:03,,,NYJ 35,14,17,"Braden Mann kicks off 65 yards, touchback.",0.000,0.610
3,4:03,1,10,BUF 25,14,17,Devin Singletary left guard for 4 yards (tackle by Sauce Gardner and Nathan Shepherd),0.610,0.600
3,3:27,2,6,BUF 29,14,17,Josh Allen scrambles up the middle for 9 yards (tackle by Vinny Curry),0.600,1.470
3,2:43,1,10,BUF 38,14,17,Josh Allen scrambles left end for 9 yards (tackle by Sauce Gardner),1.470,2.140
3,2:08,2,1,BUF 47,14,17,Devin Singletary left guard for no gain (tackle by Micheal Clemons),2.140,1.420
3,1:28,3,1,BUF 47,14,17,Josh Allen up the middle for 5 yards (tackle by Micheal Clemons),1.420,2.390
3,0:54,1,10,NYJ 48,14,17,Josh Allen pass complete short middle to Devin Singletary for 2 yards (tackle by C.J. Mosley),2.390,2.120
3,0:06,2,8,NYJ 46,14,17,James Cook right end for 2 yards (tackle by Sauce Gardner and John Franklin-Myers),2.120,1.690
Quarter,Time,Down,ToGo,Location,BUF,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,NYJ 44,14,17,Josh Allen pass complete short left to James Cook for 10 yards (tackle by Quincy Williams),1.690,3.310
4,14:26,1,10,NYJ 34,14,17,James Cook left end for 1 yard (tackle by Quincy Williams),3.310,2.910
4,13:51,2,9,NYJ 33,14,17,Josh Allen pass incomplete deep right,2.910,2.210
4,13:44,3,9,NYJ 33,14,17,Josh Allen pass incomplete deep left intended for Nyheim Hines,2.210,1.150
4,13:38,4,9,NYJ 33,17,17,Tyler Bass 51 yard field goal good,1.150,3.000
4,13:33,,,BUF 35,17,17,"Tyler Bass kicks off 61 yards, out of bounds",0.000,1.600
4,13:33,1,10,NYJ 40,17,17,Zach Wilson pass incomplete short middle intended for Denzel Mims,1.600,1.050
4,13:28,2,10,NYJ 40,17,17,Michael Carter left end for 2 yards (tackle by Taron Johnson),1.050,0.630
4,12:46,3,8,NYJ 42,17,17,Zach Wilson pass incomplete short left intended for Tyler Conklin,0.630,-0.590
4,12:40,4,8,NYJ 42,17,17,"Braden Mann punts 46 yards, fair catch by Nyheim Hines at BUF-12",-0.590,0.320
4,12:34,1,10,BUF 13,17,17,"Penalty on Justin Hardee: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",-0.320,0.740
4,12:34,1,10,BUF 27,17,17,Isaiah McKenzie right end for 9 yards (tackle by C.J. Mosley and Jordan Whitehead),0.740,1.410
4,11:52,2,1,BUF 36,17,17,Josh Allen pass complete short left to Isaiah McKenzie for 3 yards (tackle by Sauce Gardner),1.410,1.530
4,11:17,1,10,BUF 39,17,17,Josh Allen sacked by C.J. Mosley for no gain,1.530,0.990
4,10:34,2,10,BUF 39,17,17,Josh Allen pass complete short right to Isaiah McKenzie for 9 yards (tackle by Sauce Gardner and Michael Carter),0.990,1.490
4,9:57,3,1,BUF 48,17,17,Josh Allen up the middle for 2 yards (tackle by Kwon Alexander),1.490,2.260
4,9:07,1,10,BUF 50,17,17,Josh Allen sacked by Jermaine Johnson for -4 yards,2.260,1.170
4,8:20,2,14,BUF 46,17,17,Josh Allen pass incomplete deep middle intended for Stefon Diggs (defended by Jordan Whitehead),1.170,0.500
4,8:13,3,14,BUF 46,17,17,Josh Allen pass incomplete deep left intended for Stefon Diggs (defended by D.J. Reed),0.500,-0.320
4,8:05,4,14,BUF 46,17,17,Sam Martin punts 50 yards downed by Siran Neal,-0.320,0.380
4,7:53,1,10,NYJ 4,17,17,James Robinson up the middle for 9 yards (tackle by Damar Hamlin and Jaquan Johnson),-0.380,-0.120
4,7:16,2,1,NYJ 13,17,17,James Robinson right guard for 7 yards (tackle by Taron Johnson),-0.120,0.280
4,6:39,1,10,NYJ 20,17,17,James Robinson up the middle for 16 yards (tackle by Damar Hamlin),0.280,1.330
4,5:58,1,10,NYJ 36,17,17,Michael Carter left end for 17 yards (tackle by Christian Benford),1.330,2.460
4,5:12,1,10,BUF 47,17,17,"Penalty on Tim Settle: Encroachment, 5 yards (accepted) (no play)",2.460,3.190
4,4:45,1,5,BUF 42,17,17,Michael Carter left guard for 4 yards (tackle by Jaquan Johnson and Terrel Bernard),3.190,2.990
4,4:16,2,2,BUF 39,17,17,Michael Carter left guard for 15 yards (tackle by Damar Hamlin),2.990,4.040
4,3:39,1,10,BUF 23,17,17,James Robinson left guard for 3 yards (tackle by Tremaine Edmunds),4.040,3.900
4,2:55,2,7,BUF 20,17,17,James Robinson up the middle for 2 yards (tackle by Shaq Lawson),3.900,3.490
4,2:07,3,5,BUF 18,17,17,Zach Wilson pass complete short right to Denzel Mims for 12 yards (tackle by Kaiir Elam),3.490,5.830
4,2:00,1,6,BUF 6,17,17,James Robinson up the middle for -2 yards (tackle by Von Miller),5.830,4.570
4,1:57,,,,,,Timeout #1 by Buffalo Bills,,
4,1:57,2,8,BUF 8,17,17,Zach Wilson left end for 6 yards (tackle by Jaquan Johnson and Boogie Basham),4.570,4.950
4,1:50,,,,,,Timeout #2 by Buffalo Bills,,
4,1:50,3,2,BUF 2,17,17,Zach Wilson sacked by Damar Hamlin for -8 yards,4.950,2.760
4,1:45,,,,,,Timeout #3 by Buffalo Bills,,
4,1:45,4,10,BUF 10,17,20,Greg Zuerlein 28 yard field goal good,2.760,3.000
4,1:43,,,NYJ 35,17,20,"Braden Mann kicks off 65 yards, touchback.",0.000,0.610
4,1:43,1,10,BUF 25,17,20,"Josh Allen pass complete deep right to Stefon Diggs for no gain. Penalty on Dion Dawkins: Offensive Holding, 10 yards (accepted) (no play)",0.610,-0.410
4,1:37,1,20,BUF 15,17,20,Josh Allen pass complete deep left to Gabriel Davis for 18 yards (tackle by C.J. Mosley),-0.410,1.140
4,1:20,2,2,BUF 33,17,20,"Josh Allen sacked by Bryce Huff for -9 yards. Josh Allen fumbles (forced by Bryce Huff), recovered by Ryan Bates at BUF-14",1.140,-2.550
4,0:38,3,21,BUF 14,17,20,Josh Allen pass incomplete deep right intended for Stefon Diggs,-2.550,-2.470
4,0:33,,,,,,Timeout #1 by New York Jets,,
4,0:33,4,21,BUF 14,17,20,Josh Allen pass incomplete deep left intended for Gabriel Davis,-2.470,-4.650
4,0:24,1,10,BUF 14,17,20,Zach Wilson kneels for -1 yards,4.650,3.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
