Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2,9:07,4,5,CLE 24,20,0,"Spencer Lanning punts 44 yards, returned by Brandon Tate for 1 yard (tackle by Andrew Hawkins)",-1.770,-1.140
2,8:57,1,10,CIN 33,20,0,Giovani Bernard right guard for no gain (tackle by Craig Robertson and Desmond Bryant),1.140,0.590
2,8:24,2,10,CIN 33,20,0,Andy Dalton pass complete short right to Ryan Hewitt for 15 yards (tackle by Christian Kirksey),0.590,2.130
2,7:50,1,10,CIN 48,20,0,Giovani Bernard left guard for 8 yards (tackle by Barkevious Mingo),2.130,2.660
2,7:08,2,2,CLE 44,20,0,Giovani Bernard left tackle for 3 yards (tackle by Christian Kirksey),2.660,2.660
2,6:36,2,2,CLE 44,20,0,Timeout #1 by Cincinnati Bengals,2.660,2.850
2,6:36,1,10,CLE 41,20,0,"Andy Dalton pass incomplete short right intended for Ryan Hewitt is intercepted by Craig Robertson at CLE-30 and returned for 15 yards. Penalty on Billy Winn: Low Block, 15 yards",2.850,-0.940
2,6:19,1,10,CLE 30,20,0,Isaiah Crowell left guard for 9 yards (tackle by Vincent Rey),0.940,1.610
2,5:55,2,1,CLE 39,20,0,Isaiah Crowell right guard for no gain (tackle by Brandon Thompson),1.610,0.890
2,5:14,3,1,CLE 39,20,0,Isaiah Crowell left guard for no gain (tackle by Will Clarke and Vincent Rey),0.890,-0.780
2,4:26,4,1,CLE 39,20,0,Isaiah Crowell right guard for 3 yards (tackle by Vincent Rey),-0.780,1.730
2,3:53,1,10,CLE 42,20,0,Isaiah Crowell right guard for -1 yards (tackle by Rey Maualuga),1.730,1.050
2,3:19,2,11,CLE 41,20,0,"Johnny Manziel pass incomplete short left intended for Jim Dray (defended by Rey Maualuga). Penalty on Rey Maualuga: Taunting, 15 yards",1.050,2.650
2,3:19,1,10,CIN 44,20,0,"Penalty on Joe Thomas: False Start, 5 yards (no play)",2.650,2.320
2,3:16,1,15,CIN 49,20,0,"Johnny Manziel pass incomplete short middle intended for Travis Benjamin is intercepted by Rey Maualuga at CIN-42 and returned for 33 yards. Penalty on Wallace Gilberry: Neutral Zone Infraction, 5 yards (no play)",2.320,2.650
2,3:04,1,10,CIN 44,20,0,Johnny Manziel pass complete short left to Josh Gordon for 19 yards (tackle by Reggie Nelson and George Iloka),2.650,3.910
2,2:35,1,10,CIN 25,20,0,"Penalty on Mitchell Schwartz: False Start, 5 yards (no play)",3.910,3.580
2,2:18,1,15,CIN 30,20,0,Johnny Manziel pass complete short middle to Taylor Gabriel for 2 yards (tackle by Carlos Dunlap),3.580,3.580
2,2:00,1,15,CIN 30,20,0,Timeout #1 by Cleveland Browns,3.580,2.960
2,2:00,2,13,CIN 28,20,0,Johnny Manziel right end for 9 yards (tackle by Carlos Dunlap),2.960,3.490
2,1:17,3,4,CIN 19,20,0,Johnny Manziel pass incomplete deep middle intended for Taylor Gabriel is intercepted by Adam Jones at CIN--1,3.490,-0.280
,,,,,,,"Replay Assistant challenged the touchback ruling, and the original play was overturned.",,
2,1:07,1,10,CIN 20,20,0,Jeremy Hill right tackle for 5 yards (tackle by Craig Robertson and Ishmaa'ily Kitchen),0.280,0.410
2,0:28,2,5,CIN 25,20,0,Jeremy Hill right guard for 2 yards (tackle by Ishmaa'ily Kitchen),0.410,-0.030
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,20,0,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,CLE 20,20,0,Terrance West left tackle for 4 yards (tackle by Leon Hall and Wallace Gilberry),0.280,0.270
3,14:26,2,6,CLE 24,20,0,Johnny Manziel right guard for no gain (tackle by Wallace Gilberry),0.270,-0.430
3,13:58,3,6,CLE 24,20,0,Johnny Manziel sacked by Geno Atkins for -10 yards,-0.430,-2.470
3,13:16,4,16,CLE 14,20,0,"Spencer Lanning punts 55 yards, returned by Brandon Tate for 6 yards (tackle by Tank Carder)",-2.470,-1.400
3,13:06,1,10,CIN 37,20,0,Jeremy Hill right guard for 21 yards (tackle by Jim Leonhard),1.400,2.790
3,12:27,1,10,CLE 42,20,0,Jeremy Hill left guard for 2 yards (tackle by Ahtyba Rubin),2.790,2.510
3,11:50,2,8,CLE 40,20,0,Andy Dalton sacked by Paul Kruger for -5 yards,2.510,1.160
3,11:06,3,13,CLE 45,20,0,Andy Dalton pass incomplete deep right intended for Brandon Tate,1.160,0.270
3,10:58,4,13,CLE 45,20,0,"Kevin Huber punts 30 yards, fair catch by Jim Leonhard",0.270,0.220
3,10:52,1,10,CLE 15,20,0,Johnny Manziel pass incomplete short right intended for Josh Gordon,-0.220,-0.710
3,10:45,2,10,CLE 15,20,0,Johnny Manziel sacked by Brandon Thompson for -9 yards,-0.710,-2.470
3,10:01,3,19,CLE 6,20,0,Johnny Manziel pass complete short right to Isaiah Crowell for 6 yards (tackle by Carlos Dunlap),-2.470,-2.490
3,9:21,4,13,CLE 12,20,0,"Spencer Lanning punts 34 yards, fair catch by Brandon Tate",-2.490,-2.520
3,9:14,1,10,CLE 46,20,0,Giovani Bernard left guard for 4 yards (tackle by Donte Whitner and Jordan Poyer),2.520,2.520
3,8:34,2,6,CLE 42,20,0,Giovani Bernard right guard for 3 yards (tackle by Ishmaa'ily Kitchen and Craig Robertson),2.520,2.210
3,7:51,3,3,CLE 39,20,0,"Andy Dalton pass complete short right to A.J. Green for 7 yards (tackle by Buster Skrine). Penalty on A.J. Green: Offensive Pass Interference, 10 yards (no play)",2.210,0.890
3,7:25,3,13,CLE 49,20,0,Andy Dalton pass complete short middle to Ryan Hewitt for 12 yards (tackle by Barkevious Mingo and Donte Whitner),0.890,0.790
3,6:40,4,1,CLE 37,20,0,Andy Dalton left guard for 2 yards (tackle by Craig Robertson),0.790,3.250
3,5:57,1,10,CLE 35,20,0,Andy Dalton pass incomplete deep right intended for A.J. Green,3.250,2.700
3,5:51,2,10,CLE 35,20,0,Jeremy Hill left tackle for 2 yards (tackle by Barkevious Mingo),2.700,2.280
3,5:07,3,8,CLE 33,20,0,Andy Dalton pass complete short middle to Giovani Bernard for 13 yards (tackle by Jabaal Sheard),2.280,4.240
3,4:24,1,10,CLE 20,20,0,"Penalty on A.J. Green: False Start, 5 yards (no play)",4.240,3.910
3,4:04,1,15,CLE 25,20,0,Andy Dalton pass incomplete deep right intended for A.J. Green (defended by Buster Skrine),3.910,3.020
3,3:59,2,15,CLE 25,20,0,Andy Dalton pass complete short left to Ryan Hewitt for 7 yards (tackle by Jim Leonhard),3.020,3.220
3,3:16,3,8,CLE 18,20,0,Andy Dalton pass complete short left to Kevin Brock for 2 yards (tackle by Jim Leonhard),3.220,2.400
3,2:38,4,6,CLE 16,23,0,Mike Nugent 34 yard field goal good,2.400,3.000
3,2:38,,,CIN 35,23,0,"Mike Nugent kicks off 65 yards, touchback",0.000,-0.280
3,2:35,1,10,CLE 20,23,0,Terrance West left guard for 3 yards (tackle by Rey Maualuga and Vincent Rey),0.280,0.140
3,2:03,2,7,CLE 23,23,0,Johnny Manziel pass incomplete short right intended for Jim Dray,0.140,-0.560
3,2:03,3,7,CLE 23,23,0,"Penalty on Ryan Seymour: False Start, 5 yards (no play)",-0.560,-1.330
3,1:55,3,12,CLE 18,23,0,Johnny Manziel pass complete short right to Josh Gordon for 32 yards (tackle by George Iloka),-1.330,2.260
3,1:17,1,10,,23,0,"Johnny Manziel pass complete short left to Josh Gordon for 9 yards (tackle by George Iloka and Devon Still). Penalty on Ray Agnew: Offensive Pass Interference, 10 yards (no play)",2.260,1.600
3,0:48,1,20,CLE 40,23,0,Johnny Manziel left end for 10 yards (tackle by Vincent Rey),1.600,1.710
3,0:11,2,10,,23,0,Johnny Manziel sacked by Carlos Dunlap for -7 yards,1.710,0.100
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,17,CLE 43,23,0,Johnny Manziel pass complete short left to Andrew Hawkins for 3 yards (tackle by Adam Jones),0.100,-0.320
4,14:21,4,14,CLE 46,23,0,"Spencer Lanning punts 37 yards, fair catch by Brandon Tate",-0.320,0.060
4,14:14,1,10,CIN 17,23,0,Jeremy Hill left guard for 3 yards (tackle by Sione Fua),-0.060,-0.060
4,13:32,2,7,CIN 20,23,0,Andy Dalton pass complete short right to Mohamed Sanu for 4 yards (tackle by Donte Whitner),-0.060,-0.370
4,12:49,3,3,CIN 24,23,0,Jeremy Hill right guard for 7 yards (tackle by Craig Robertson and Jordan Poyer),-0.370,1.000
4,12:11,1,10,CIN 31,23,0,"Jeremy Hill left tackle for -3 yards (tackle by Christian Kirksey). Jeremy Hill fumbles (forced by Christian Kirksey), recovered by Clint Boling at CIN-28",1.000,0.060
4,11:25,2,13,CIN 28,23,0,Andy Dalton left end for 1 yard (tackle by Craig Robertson). Penalty on Eric Winston: Illegal Formation (Declined),0.060,-0.490
4,11:04,3,12,CIN 29,23,0,Giovani Bernard right guard for 1 yard (tackle by Jordan Poyer),-0.490,-1.370
4,10:27,4,11,CIN 30,23,0,"Kevin Huber punts 47 yards, fair catch by Travis Benjamin",-1.370,-0.480
4,10:21,1,10,CLE 23,23,0,Johnny Manziel pass complete short middle to Isaiah Crowell for 4 yards (tackle by Rey Maualuga and Vincent Rey),0.480,0.470
4,9:57,2,6,CLE 27,23,0,Johnny Manziel pass complete short left to Andrew Hawkins for 4 yards (tackle by Taylor Mays),0.470,0.300
4,9:23,3,2,CLE 31,23,0,Johnny Manziel pass incomplete short right intended for Isaiah Crowell,0.300,-1.310
4,9:16,4,2,CLE 31,23,0,"Spencer Lanning punts 55 yards, muffed catch by Brandon Tate, recovered by Brandon Tate and returned for no gain",-1.310,0.280
4,9:07,1,10,CIN 14,23,0,Jeremy Hill left guard for 2 yards (tackle by Pierre Desir),-0.280,-0.510
4,8:24,2,8,CIN 16,23,0,Giovani Bernard left guard for 6 yards (tackle by Barkevious Mingo),-0.510,-0.440
4,7:40,3,2,CIN 22,23,0,Giovani Bernard right tackle for 11 yards (tackle by Donte Whitner),-0.440,1.140
4,6:55,1,10,CIN 33,23,0,Giovani Bernard left end for 14 yards (tackle by Jim Leonhard),1.140,2.060
4,6:09,1,10,CIN 47,23,0,Giovani Bernard right tackle for 1 yard (tackle by Billy Winn),2.060,2.060
4,5:23,1,10,CIN 47,23,0,Timeout #1 by Cincinnati Bengals,2.060,1.650
4,5:23,2,9,CIN 48,23,0,Giovani Bernard right guard for 13 yards (tackle by Pierre Desir),1.650,2.980
4,4:38,1,10,CLE 39,23,0,Giovani Bernard left end for -3 yards (tackle by Paul Kruger),2.980,2.040
4,3:54,2,13,CLE 42,23,0,Giovani Bernard left guard for 4 yards (tackle by Craig Robertson),2.040,1.880
4,3:06,3,9,CLE 38,23,0,Andy Dalton pass complete short right to A.J. Green for 13 yards,1.880,1.880
4,3:00,3,9,CLE 38,23,0,Timeout #2 by Cincinnati Bengals,1.880,3.910
4,3:00,1,10,CLE 25,23,0,Jeremy Hill left tackle for 4 yards (tackle by Barkevious Mingo),3.910,3.900
4,2:15,2,6,CLE 21,23,0,Jeremy Hill left guard for 7 yards (tackle by Jim Leonhard),3.900,4.650
4,2:00,1,10,CLE 14,23,0,Rex Burkhead right guard for 3 yards (tackle by Craig Robertson),4.650,4.520
4,1:17,2,7,CLE 11,23,0,Rex Burkhead left guard for 1 yard (tackle by Christian Kirksey),4.520,3.820
4,0:30,3,6,CLE 10,29,0,"Rex Burkhead right tackle for 10 yards, touchdown",3.820,7.000
4,0:30,,,CLE 2,30,0,Mike Nugent kicks extra point good,0.000,0.000
4,0:30,,,CIN 35,30,0,"Mike Nugent kicks off 58 yards, returned by Shaun Draughn for 15 yards (tackle by Cedric Peerman)",0.000,-0.410
4,0:18,1,10,CLE 22,30,0,Johnny Manziel pass complete short left to Travis Benjamin for 9 yards (tackle by Darqueze Dennard),0.410,1.080
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
