Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Laken Tomlinson,OL,81,100%,0,0%,1,3%
Daniel Brunskill,OL,81,100%,0,0%,1,3%
Colton McKivitz,OL,81,100%,0,0%,1,3%
Mike McGlinchey,T,81,100%,0,0%,1,3%
Nick Mullens,QB,81,100%,0,0%,0,0%
Trent Williams,T,80,99%,0,0%,0,0%
Brandon Aiyuk,WR,74,91%,0,0%,2,6%
Kendrick Bourne,WR,72,89%,0,0%,1,3%
Kyle Juszczyk,FB,44,54%,0,0%,9,27%
Raheem Mostert,RB,40,49%,0,0%,0,0%
Jeff Wilson,RB,39,48%,0,0%,0,0%
Ross Dwelley,TE,36,44%,0,0%,15,45%
Jordan Reed,TE,33,41%,0,0%,0,0%
Richie James,WR,26,32%,0,0%,15,45%
Charlie Woerner,TE,24,30%,0,0%,26,79%
River Cracraft,WR,14,17%,0,0%,15,45%
Tevin Coleman,RB,2,2%,0,0%,15,45%
Justin Skule,OL,1,1%,0,0%,1,3%
Deebo Samuel,WR,1,1%,0,0%,0,0%
Jimmie Ward,DB,0,0%,63,100%,12,36%
Tarvarius Moore,DB,0,0%,63,100%,5,15%
Jason Verrett,CB,0,0%,63,100%,0,0%
Richard Sherman,CB,0,0%,63,100%,0,0%
Dre Greenlaw,LB,0,0%,60,95%,1,3%
Arik Armstead,DL,0,0%,52,83%,8,24%
Kerry Hyder,DL,0,0%,52,83%,7,21%
Dion Jordan,DL,0,0%,49,78%,7,21%
Dontae Johnson,CB,0,0%,46,73%,18,55%
Javon Kinlaw,DT,0,0%,44,70%,7,21%
Azeez Al-Shaair,LB,0,0%,36,57%,13,39%
Fred Warner,LB,0,0%,33,52%,0,0%
Kentavius Street,DL,0,0%,24,38%,6,18%
Jordan Willis,DE,0,0%,21,33%,0,0%
Demetrius Flannigan-Fowles,LB,0,0%,10,16%,25,76%
Darrion Daniels,DT,0,0%,6,10%,0,0%
Ahkello Witherspoon,CB,0,0%,4,6%,23,70%
Alex Barrett,DE,0,0%,4,6%,9,27%
Joe Walker,LB,0,0%,0,0%,31,94%
Marcell Harris,S,0,0%,0,0%,26,79%
Briean Boddy-Calhoun,CB,0,0%,0,0%,16,48%
Kai Nacua,S,0,0%,0,0%,14,42%
Mitch Wishnowsky,P,0,0%,0,0%,13,39%
Taybor Pepper,LS,0,0%,0,0%,10,30%
Jerick McKinnon,RB,0,0%,0,0%,7,21%
Tony Bergstrom,G,0,0%,0,0%,1,3%
Robbie Gould,K,0,0%,0,0%,1,3%
