#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:57,WAS 12,3,1:32,6,Punt
2,1,8:09,WAS 40,8,2:59,25,Missed FG
3,1,0:47,WAS 25,3,0:47,2,Punt
4,2,12:24,WAS 15,3,1:28,5,Punt
5,2,9:34,WAS 38,7,3:49,29,Field Goal
6,2,5:03,SFO 26,6,1:57,13,Field Goal
7,2,2:44,WAS 28,4,0:54,14,Interception
8,2,0:05,WAS 20,1,0:05,-2,End of Half
9,3,15:00,WAS 25,11,4:55,72,Field Goal
10,3,8:47,WAS 34,8,4:02,27,Punt
11,4,10:18,WAS 25,3,1:40,-2,Punt
12,4,6:14,WAS 14,3,0:54,0,Punt
13,4,3:50,WAS 1,3,1:10,9,Punt
14,4,1:38,WAS 44,3,1:37,-15,Punt
