Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kendall Fuller,WAS,0,11,6,54.5%,78,13.0,7.1,0,77.1,10.1,52,26,3,0,0,0.0,0,6,1,14.3%
Kamren Curl,WAS,1,6,3,50.0%,18,6.0,3.0,0,16.7,1.7,-6,24,5,0,1,0.0,1,7,1,12.5%
Jimmy Moreland,WAS,0,4,3,75.0%,39,13.0,9.8,0,105.2,3.0,5,34,3,0,0,0.0,0,0,1,100.0%
Ronald Darby,WAS,0,5,3,60.0%,35,11.7,7.0,0,81.2,6.4,22,13,3,0,0,0.0,0,2,1,33.3%
Deshazor Everett,WAS,0,4,3,75.0%,33,11.0,8.3,0,99.0,9.8,33,0,0,0,0,0.0,0,6,2,25.0%
Jonathan Bostic,WAS,0,4,2,50.0%,16,8.0,4.0,0,60.4,1.3,6,10,4,0,0,0.0,0,10,1,9.1%
Shaun Dion Hamilton,WAS,0,2,2,100.0%,20,10.0,10.0,0,108.3,5.5,11,9,0,0,0,0.0,0,3,0,0.0%
Cole Holcomb,WAS,0,6,2,33.3%,14,7.0,2.3,1,81.9,5.5,9,5,2,0,0,0.0,0,8,0,0.0%
Jeremy Reaves,WAS,0,2,1,50.0%,5,5.0,2.5,0,56.2,12.5,4,1,0,0,0,0.0,0,6,0,0.0%
James Smith-Williams,WAS,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-7.0,-7,6,0,0,0,0.0,0,2,0,0.0%
Montez Sweat,WAS,0,0,0,,,,,,,,,,0,3,1,1.0,5,5,0,0.0%
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,3,0.0,3,3,0,0.0%
Chase Young,WAS,0,0,0,,,,,,,,,,0,1,1,1.0,3,6,0,0.0%
Ryan Kerrigan,WAS,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%
Daron Payne,WAS,0,0,0,,,,,,,,,,0,1,0,1.0,2,5,0,0.0%
Casey Toohill,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Tim Settle,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Kevin Pierre-Louis,WAS,0,0,0,,,,,,,,,,1,0,0,1.0,1,1,1,50.0%
Nick Sundberg,WAS,0,1,0,0.0%,,,0.0,,39.6,-3.0,,,0,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Azeez Al-Shaair,SFO,0,3,3,100.0%,24,8.0,8.0,0,100.0,0.3,1,23,2,0,0,0.0,0,5,1,16.7%
Dontae Johnson,SFO,0,6,3,50.0%,22,7.3,3.7,0,59.0,3.2,6,16,2,0,0,0.0,0,3,3,50.0%
Fred Warner,SFO,0,2,2,100.0%,10,5.0,5.0,0,87.5,1.0,2,8,4,1,0,0.0,1,5,0,0.0%
Richard Sherman,SFO,0,6,2,33.3%,24,12.0,4.0,0,46.5,19.8,20,4,0,0,0,0.0,0,2,0,0.0%
Dre Greenlaw,SFO,0,4,2,50.0%,4,2.0,1.0,0,56.2,-0.8,0,4,3,0,0,0.0,0,7,0,0.0%
Jason Verrett,SFO,1,5,2,40.0%,21,10.5,4.2,0,13.3,10.0,17,4,0,0,0,0.0,0,1,0,0.0%
Ahkello Witherspoon,SFO,0,1,1,100.0%,3,3.0,3.0,0,79.2,1.0,1,2,0,0,0,0.0,0,1,0,0.0%
Kerry Hyder,SFO,0,0,0,,,,,,,,,,0,4,0,0.0,4,3,0,0.0%
Alex Barrett,SFO,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,0,
Jordan Willis,SFO,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,1,33.3%
Dion Jordan,SFO,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Jimmie Ward,SFO,0,0,0,,,,,,,,,,2,0,1,0.0,1,7,0,0.0%
Tarvarius Moore,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Kentavius Street,SFO,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,0,0,
Demetrius Flannigan-Fowles,SFO,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,0,0,0,0.0,0,1,0,0.0%
Arik Armstead,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,2,50.0%
