#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:20,CHI 40,7,3:33,60,Touchdown
2,1,3:17,CHI 32,8,4:03,68,Touchdown
3,2,14:00,CHI 25,3,1:23,6,Punt
4,2,11:08,CHI 25,12,7:06,75,Touchdown
5,2,3:06,CHI 34,3,1:26,-2,Punt
6,2,1:02,ATL 37,4,1:02,0,Missed FG
7,3,15:00,CHI 25,7,3:04,71,Field Goal
8,3,8:29,CHI 33,9,4:15,29,Downs
9,3,3:58,ATL 46,6,2:48,22,Field Goal
10,4,12:22,CHI 25,4,3:39,25,Punt
11,4,8:20,ATL 44,7,3:21,20,Field Goal
12,4,3:58,ATL 41,3,0:19,41,Touchdown
13,4,2:07,CHI 33,3,1:15,-8,Punt
