#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:44,DEN 1,1,0:05,-1,Safety
2,1,8:04,,3,1:32,8,Punt
3,1,3:51,DEN 27,1,0:06,8,Fumble
4,1,1:24,DEN 20,3,1:35,9,Punt
5,2,13:13,DEN 21,6,3:43,13,Punt
6,2,3:33,DEN 21,3,1:38,-1,Punt
7,2,0:54,DEN 20,2,0:15,2,Fumble
8,3,15:00,DEN 22,9,3:42,78,Touchdown
9,3,8:29,DEN 22,3,1:54,9,Punt
10,3,3:12,MIN 41,1,0:24,41,Touchdown
11,4,14:45,DEN 22,4,3:28,12,Punt
12,4,9:41,DEN 34,2,0:49,66,Touchdown
13,4,3:06,DEN 20,7,1:33,52,Field Goal
14,4,1:25,MIN 15,6,1:25,10,Field Goal
