Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,MIA,7,5,157,2,4,77,15.4,80,16.0,15.3,1,5.0,0,0.0,0,153.3
Jaylen Waddle,MIA,8,5,52,0,2,23,4.6,29,5.8,11.4,1,5.0,1,12.5,0,81.2
De'Von Achane,MIA,4,3,30,0,1,-5,-1.7,35,11.7,1.8,2,1.5,0,0.0,0,95.8
River Cracraft,MIA,2,2,16,0,1,7,3.5,9,4.5,3.5,0,,0,0.0,0,100.0
Julian Hill,MIA,2,2,23,0,2,8,4.0,15,7.5,4.0,0,,0,0.0,0,114.6
Alec Ingold,MIA,1,1,-3,0,,-3,-3.0,0,0.0,-3.0,0,,0,0.0,0,79.2
Raheem Mostert,MIA,1,1,8,0,0,-4,-4.0,12,12.0,-4.0,0,,0,0.0,0,100.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Antonio Gibson,WAS,5,4,37,0,1,10,2.5,27,6.8,0.8,0,,0,0.0,0,97.5
Curtis Samuel,WAS,5,4,65,0,2,52,13.0,13,3.3,15.0,0,,0,0.0,0,118.7
Jahan Dotson,WAS,5,2,23,0,2,23,11.5,0,0.0,5.2,0,,1,20.0,1,15.0
Dyami Brown,WAS,1,1,0,0,,-1,-1.0,1,1.0,-1.0,0,,0,0.0,0,79.2
Cole Turner,WAS,1,1,2,0,,0,0.0,2,2.0,0.0,0,,0,0.0,0,79.2
John Bates,WAS,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
Terry McLaurin,WAS,3,0,0,0,,0,,0,,17.3,0,,0,0.0,0,39.6
Logan Thomas,WAS,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6
