Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
1,1:35,3,3,SDG 48,7,7,Philip Rivers pass complete deep right to Malcom Floyd for 20 yards (tackle by Travis Carrie). Penalty on Travis Carrie: Defensive Pass Interference (Declined),1.360,3.450
1,1:13,1,10,OAK 32,7,7,"Penalty on OAK: Defensive 12 On-field, 5 yards (no play)",3.450,4.180
1,0:49,1,5,OAK 27,7,7,Philip Rivers pass incomplete deep left intended for Ladarius Green (defended by Usama Young),4.180,3.580
1,0:43,2,5,OAK 27,7,7,Branden Oliver left tackle for 4 yards (tackle by Tarell Brown),3.580,3.400
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,OAK 23,7,7,"Branden Oliver left guard for 3 yards (tackle by Khalil Mack and Charles Woodson). Penalty on Stacy McGee: Defensive Offside, 5 yards (no play)",3.400,4.370
2,14:45,1,10,OAK 18,7,7,Branden Oliver up the middle for 4 yards (tackle by Miles Burris and Charles Woodson),4.370,4.430
2,14:14,2,6,OAK 14,7,7,Branden Oliver right tackle for 5 yards (tackle by Sio Moore),4.430,4.430
2,13:33,2,6,OAK 14,7,7,Timeout #1 by San Diego Chargers,4.430,4.740
2,13:33,3,1,OAK 9,7,7,Ronnie Brown up the middle for 1 yard (tackle by Justin Ellis),4.740,5.370
2,12:46,1,8,OAK 8,7,7,Philip Rivers pass incomplete short middle intended for Antonio Gates (defended by Travis Carrie),5.370,4.570
2,12:41,2,8,OAK 8,7,7,Branden Oliver up the middle for 3 yards (tackle by Carlos Rogers and Sio Moore),4.570,4.260
2,11:56,3,5,OAK 5,13,7,"Philip Rivers pass complete short middle to Malcom Floyd for 5 yards, touchdown",4.260,7.000
2,11:56,,,OAK 2,14,7,Nick Novak kicks extra point good,0.000,0.000
2,11:56,,,SDG 35,14,7,"Nick Novak kicks off 66 yards, returned by Travis Carrie for 25 yards (tackle by Darrell Stuckey)",0.000,-0.540
2,11:45,1,10,OAK 24,14,7,Marcel Reece left tackle for 2 yards (tackle by Corey Liuget),0.540,0.270
2,11:03,2,8,OAK 26,14,7,Derek Carr pass incomplete short middle intended for Mychal Rivera,0.270,-0.430
2,10:57,3,8,OAK 26,14,7,Darren McFadden up the middle for 12 yards (tackle by Donald Butler and Darrell Stuckey),-0.430,-0.430
2,10:24,3,8,OAK 26,14,7,Timeout #2 by San Diego Chargers,-0.430,1.470
2,10:23,1,10,OAK 38,14,7,Derek Carr pass incomplete short left intended for Andre Holmes,1.470,0.920
2,10:21,2,10,OAK 38,14,7,Derek Carr pass complete deep right to James Jones for 17 yards (tackle by Brandon Flowers),0.920,2.590
2,9:53,1,10,SDG 45,14,7,Darren McFadden right guard for 6 yards (tackle by Donald Butler and Eric Weddle),2.590,2.850
2,9:10,2,4,SDG 39,14,7,Darren McFadden up the middle for -3 yards (tackle by Kendall Reyes and Eric Weddle),2.850,1.750
2,8:29,3,7,SDG 42,14,7,Derek Carr pass complete deep left to Andre Holmes for 30 yards (tackle by Jason Verrett),1.750,4.780
2,8:10,1,10,SDG 12,14,7,Darren McFadden left end for 1 yard (tackle by Jason Verrett),4.780,4.270
2,7:35,2,9,SDG 11,14,7,Derek Carr pass incomplete short middle intended for Brice Butler (defended by Brandon Flowers),4.270,3.290
2,7:30,3,9,SDG 11,14,7,"Penalty on Dwight Freeney: Neutral Zone Infraction, 5 yards (no play)",3.290,4.380
2,7:30,3,4,SDG 6,14,13,"Derek Carr pass complete short middle to James Jones for 6 yards, touchdown",4.380,7.000
2,7:30,,,SDG 2,14,14,Sebastian Janikowski kicks extra point good,0.000,0.000
2,7:30,,,OAK 35,14,14,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
2,7:25,1,10,SDG 20,14,14,Philip Rivers pass incomplete short left intended for Keenan Allen,0.280,-0.270
2,7:20,2,10,SDG 20,14,14,Branden Oliver right end for 6 yards (tackle by Miles Burris and Sio Moore),-0.270,-0.160
2,6:33,3,4,SDG 26,14,14,Philip Rivers up the middle for 9 yards (tackle by Travis Carrie),-0.160,1.270
2,5:53,1,10,SDG 35,14,14,Branden Oliver up the middle for 2 yards (tackle by Justin Ellis),1.270,0.990
2,5:18,2,8,SDG 37,14,14,Philip Rivers pass incomplete deep right intended for Keenan Allen (defended by Travis Carrie),0.990,0.300
2,5:10,3,8,SDG 37,14,14,Philip Rivers pass incomplete deep left intended for Malcom Floyd (defended by Tarell Brown),0.300,-0.910
2,5:02,4,8,SDG 37,14,14,"Mike Scifres punts 48 yards, muffed catch by Travis Carrie, recovered by Travis Carrie and returned for no gain",-0.910,0.060
2,4:53,1,10,OAK 17,14,14,Derek Carr pass incomplete deep middle intended for Mychal Rivera (defended by Brandon Flowers),-0.060,-0.580
2,4:47,2,10,OAK 17,14,14,Maurice Jones-Drew up the middle for 9 yards (tackle by Andrew Gachkar and Jeremiah Attaochu),-0.580,-0.120
2,4:05,3,1,OAK 26,14,14,Derek Carr right end for 2 yards (tackle by Jarret Johnson),-0.120,0.810
2,3:34,1,10,OAK 28,14,14,Maurice Jones-Drew up the middle for 7 yards (tackle by Donald Butler),0.810,1.210
2,2:57,2,3,OAK 35,14,14,Derek Carr pass complete short right to Darren McFadden for 1 yard (tackle by Kendall Reyes),1.210,0.630
2,2:09,3,2,OAK 36,14,14,Derek Carr pass complete deep right to James Jones for 18 yards (tackle by Brandon Flowers),0.630,2.520
2,2:00,1,10,SDG 46,14,14,Darren McFadden right tackle for 4 yards (tackle by Kendall Reyes),2.520,2.520
2,1:34,2,6,SDG 42,14,14,Derek Carr pass complete short left to Andre Holmes for 8 yards (tackle by Jason Verrett),2.520,3.310
2,1:09,1,10,SDG 34,14,14,"Darren McFadden up the middle for 4 yards (tackle by Jason Verrett). Penalty on Menelik Watson: Offensive Holding, 10 yards (no play)",3.310,2.650
2,1:06,1,20,SDG 44,14,14,Derek Carr pass complete short left to Maurice Jones-Drew for 10 yards (tackle by Jason Verrett),2.650,2.770
2,0:59,2,10,SDG 34,14,14,"Derek Carr pass incomplete deep right intended for James Jones. Penalty on James Jones: Offensive Pass Interference, 10 yards (no play)",2.770,1.420
2,0:54,2,20,SDG 44,14,14,Derek Carr pass incomplete short left intended for Andre Holmes (defended by Jason Verrett),1.420,0.760
2,0:47,3,20,SDG 44,14,14,Derek Carr pass complete short right to Denarius Moore for 9 yards (tackle by Corey Liuget),0.760,0.760
2,0:04,3,20,SDG 44,14,14,Timeout #1 by Oakland Raiders,0.760,0.970
2,0:04,4,11,SDG 35,14,14,Sebastian Janikowski 53 yard field goal no good,0.970,1.730
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 35,14,14,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,SDG 20,14,14,Branden Oliver left tackle for -1 yards (tackle by Khalil Mack and Carlos Rogers),0.280,-0.460
3,14:34,2,11,SDG 19,14,14,Philip Rivers pass incomplete deep right intended for Antonio Gates,-0.460,-1.140
3,14:27,3,11,SDG 19,14,14,Philip Rivers pass complete deep middle to Eddie Royal for 20 yards (tackle by Brandian Ross),-1.140,1.530
3,14:12,1,10,SDG 39,14,14,Ronnie Brown left end for 1 yard (tackle by Antonio Smith and Miles Burris),1.530,1.120
3,13:13,2,9,SDG 40,14,14,Philip Rivers pass incomplete short right intended for Malcom Floyd,1.120,0.430
3,13:07,3,9,SDG 40,14,14,Philip Rivers pass complete short right to Ronnie Brown for 24 yards (tackle by LaMarr Woodley),0.430,3.180
3,12:24,1,10,OAK 36,14,14,Philip Rivers pass complete short left to Branden Oliver for no gain,3.180,2.640
3,11:35,2,10,OAK 36,14,14,Philip Rivers pass complete short middle to Ladarius Green for 15 yards (tackle by Tarell Brown),2.640,4.170
3,11:03,1,10,OAK 21,14,14,Branden Oliver right end for no gain (tackle by Miles Burris),4.170,3.630
3,10:28,2,10,OAK 21,14,14,"Philip Rivers pass complete short middle to Keenan Allen for 9 yards (tackle by Tarell Brown). Penalty on Rich Ohrnberger: Offensive Holding, 10 yards (no play)",3.630,2.280
3,9:59,2,20,OAK 31,14,14,"Philip Rivers pass complete short middle to Ronnie Brown for 6 yards (tackle by Miles Burris). Penalty on King Dunlap: Illegal Use of Hands, 10 yards (no play)",2.280,0.930
3,9:30,2,30,OAK 41,14,14,Philip Rivers pass incomplete deep middle intended for Keenan Allen,0.930,0.300
3,9:26,3,30,OAK 41,14,14,Philip Rivers pass complete short middle to Keenan Allen for 5 yards (tackle by Carlos Rogers),0.300,0.300
3,8:45,3,30,OAK 41,14,14,Timeout #1 by Oakland Raiders,0.300,0.880
3,8:45,4,25,OAK 36,14,14,"Nick Novak 54 yard field goal good. Penalty on Ladarius Green: Offensive Holding, 10 yards (no play)",0.880,0.200
3,8:40,4,35,OAK 46,14,14,Eric Weddle pass incomplete deep right intended for Seyi Ajirotutu,0.200,-1.990
3,8:35,1,10,OAK 46,14,14,Derek Carr pass incomplete deep left intended for Andre Holmes (defended by Donald Butler),1.990,1.450
3,8:29,2,10,OAK 46,14,14,Darren McFadden right guard for 7 yards (tackle by Donald Butler),1.450,1.690
3,7:48,3,3,SDG 47,14,20,"Derek Carr pass complete short left to Brice Butler for 47 yards, touchdown",1.690,7.000
3,7:48,,,SDG 2,14,21,Sebastian Janikowski kicks extra point good,0.000,0.000
3,7:48,,,OAK 35,14,21,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
3,7:40,1,10,SDG 20,14,21,Branden Oliver up the middle for 3 yards (tackle by Justin Tuck),0.280,0.140
3,7:02,2,7,SDG 23,14,21,Philip Rivers pass complete short left to Ladarius Green for 12 yards (tackle by Bojay Filimoeatu),0.140,1.270
3,6:37,1,10,SDG 35,14,21,Branden Oliver up the middle for 9 yards (tackle by Travis Carrie),1.270,1.940
3,5:53,2,1,SDG 44,14,21,Branden Oliver left guard for 3 yards (tackle by Sio Moore and Bojay Filimoeatu),1.940,2.060
3,5:10,1,10,SDG 47,14,21,Philip Rivers pass complete deep right to Malcom Floyd for 44 yards (tackle by Charles Woodson),2.060,5.140
3,4:20,1,9,OAK 9,14,21,Branden Oliver up the middle for 2 yards (tackle by Sio Moore),5.140,4.760
3,3:39,2,7,OAK 7,14,21,Philip Rivers pass complete short right to Branden Oliver for 6 yards (tackle by Miles Burris),4.760,5.170
3,2:56,3,1,OAK 1,20,21,"Philip Rivers pass complete short left to Antonio Gates for 1 yard, touchdown",5.170,7.000
3,2:56,,,OAK 2,21,21,Nick Novak kicks extra point good,0.000,0.000
3,2:56,,,SDG 35,21,21,"Nick Novak kicks off 67 yards, returned by Travis Carrie for 38 yards (tackle by Richard Marshall)",0.000,-1.330
3,2:45,1,10,OAK 36,21,21,Darren McFadden left end for 17 yards (tackle by Marcus Gilchrist),1.330,2.460
3,2:19,1,10,SDG 47,21,21,Derek Carr pass incomplete deep right intended for Andre Holmes,2.460,1.910
3,2:13,2,10,SDG 47,21,21,"Darren McFadden left tackle for 7 yards (tackle by Chris Davis). Penalty on James Jones: False Start, 5 yards (no play)",1.910,1.240
3,2:13,2,15,OAK 48,21,21,Derek Carr pass complete short middle to James Jones for 6 yards (tackle by Eric Weddle and Donald Butler),1.240,1.350
3,1:33,3,9,SDG 46,21,21,Derek Carr pass incomplete deep middle intended for Mychal Rivera,1.350,0.200
3,1:29,4,9,SDG 46,21,21,Marquette King punts 36 yards,0.200,0.380
3,1:18,1,10,SDG 10,21,21,Branden Oliver right guard for no gain (tackle by Sio Moore),-0.380,-0.780
3,0:39,2,10,SDG 10,21,21,Philip Rivers pass complete short middle to Ladarius Green for 6 yards (tackle by Sio Moore),-0.780,-0.720
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,SDG 16,21,21,Philip Rivers pass incomplete short left intended for Antonio Gates,-0.720,-2.390
4,14:53,4,4,SDG 16,21,21,"Mike Scifres punts 45 yards, returned by Travis Carrie for 11 yards (tackle by Tourek Williams)",-2.390,-2.260
4,14:41,1,10,,21,21,Derek Carr pass complete short middle to Marcel Reece for 11 yards (tackle by Eric Weddle),2.260,2.980
4,14:06,1,10,SDG 39,21,21,Derek Carr pass complete short right to Jamize Olawale for 5 yards (tackle by Andrew Gachkar and Marcus Gilchrist),2.980,3.120
4,13:23,2,5,SDG 34,21,21,Darren McFadden right tackle for 12 yards (tackle by Eric Weddle),3.120,4.110
4,12:37,1,10,SDG 22,21,21,"Derek Carr pass incomplete deep left intended for Brice Butler. Penalty on Gabe Jackson: Illegal Use of Hands, 10 yards (no play)",4.110,3.450
4,12:32,1,20,SDG 32,21,21,Maurice Jones-Drew left guard for 10 yards (tackle by Donald Butler),3.450,3.560
4,12:26,2,10,SDG 22,21,21,"Penalty on Jahleel Addae: Defensive 12 On-field, 5 yards (no play)",3.560,4.290
4,11:30,2,5,SDG 17,21,21,Darren McFadden up the middle for 7 yards (tackle by Donald Butler),4.290,4.910
4,10:23,1,10,SDG 10,21,21,Darren McFadden up the middle for 4 yards (tackle by Eric Weddle and Jahleel Addae),4.910,4.910
4,10:07,1,10,SDG 10,21,21,Timeout #2 by Oakland Raiders,4.910,4.950
4,10:06,2,6,SDG 6,21,27,"Derek Carr pass complete short right to Andre Holmes for 6 yards, touchdown",4.950,7.000
4,10:06,,,SDG 2,21,28,Sebastian Janikowski kicks extra point good,0.000,0.000
4,10:06,,,OAK 35,21,28,"Sebastian Janikowski kicks off 65 yards, touchback",0.000,-0.280
4,10:01,1,10,SDG 20,21,28,Philip Rivers pass complete short middle to Antonio Gates for 16 yards (tackle by Miles Burris),0.280,1.330
4,9:19,1,10,SDG 36,21,28,Philip Rivers pass complete deep middle to Keenan Allen for 19 yards (tackle by Usama Young),1.330,2.590
4,8:42,1,10,OAK 45,21,28,Philip Rivers pass complete short left to Malcom Floyd for 15 yards (tackle by Tarell Brown),2.590,3.580
4,8:22,1,10,OAK 30,21,28,Branden Oliver left end for 1 yard (tackle by Sio Moore),3.580,3.170
4,7:39,2,9,OAK 29,21,28,Philip Rivers pass complete short left to Branden Oliver for 20 yards (tackle by Justin Ellis and Charles Woodson),3.170,5.140
4,6:50,1,9,OAK 9,21,28,Philip Rivers pass incomplete short middle intended for Antonio Gates,5.140,4.380
4,6:45,2,9,OAK 9,21,28,Philip Rivers pass complete short middle to Branden Oliver for -3 yards (tackle by Justin Tuck),4.380,3.100
4,6:02,3,12,OAK 12,21,28,Philip Rivers pass incomplete short left intended for Antonio Gates (defended by Tarell Brown),3.100,2.630
4,5:56,4,12,OAK 12,24,28,Nick Novak 30 yard field goal good,2.630,3.000
4,5:56,,,SDG 35,24,28,"Nick Novak kicks off 62 yards, returned by Travis Carrie for 22 yards (tackle by Jahleel Addae)",0.000,-0.610
4,5:45,1,10,OAK 25,24,28,Darren McFadden left tackle for 2 yards (tackle by Kavell Conner and Kendall Reyes),0.610,0.330
4,5:09,2,8,OAK 27,24,28,Derek Carr pass incomplete short right intended for Darren McFadden (defended by Jarret Johnson),0.330,-0.360
4,5:03,3,8,OAK 27,24,28,"Derek Carr pass incomplete. Penalty on Derek Carr: Intentional Grounding, 13 yards",-0.360,-2.470
4,4:59,4,21,OAK 14,24,28,"Marquette King punts 54 yards, returned by Keenan Allen for 29 yards (tackle by Bojay Filimoeatu)",-2.470,-2.980
4,4:43,1,10,OAK 39,24,28,Philip Rivers pass complete short middle to Keenan Allen for 3 yards (tackle by Carlos Rogers),2.980,2.850
4,4:00,2,7,OAK 36,24,28,Philip Rivers for 7 yards (tackle by Carlos Rogers),2.850,2.850
4,3:51,2,7,OAK 36,24,28,Timeout #1 by San Diego Chargers,2.850,3.640
4,3:50,1,10,OAK 29,24,28,Branden Oliver up the middle for 12 yards (tackle by Usama Young and Travis Carrie),3.640,4.440
4,3:09,1,10,OAK 17,24,28,Branden Oliver up the middle for 10 yards (tackle by Usama Young),4.440,5.600
4,2:26,1,7,OAK 7,24,28,Branden Oliver up the middle for 6 yards (tackle by Usama Young),5.600,5.910
4,2:00,2,1,OAK 1,30,28,"Branden Oliver up the middle for 1 yard, touchdown",5.910,7.000
4,2:00,2,1,OAK 1,30,28,"Penalty on Carlos Rogers: Defensive Offside, 5 yards, Penalty on OAK: Encroachment, 5 yards",5.910,0.000
4,2:00,,,OAK 2,31,28,Nick Novak kicks extra point good,0.000,0.000
4,2:00,,,SDG 45,31,28,"Nick Novak kicks off 55 yards, touchback",0.000,-0.280
4,1:56,1,10,OAK 20,31,28,"Derek Carr sacked by Jeremiah Attaochu for -5 yards. Derek Carr fumbles (forced by Jeremiah Attaochu), recovered by Jeremiah Attaochu at OAK-10. Penalty on Jeremiah Attaochu: Face Mask (15 Yards), 15 yards (no play)",0.280,1.270
4,1:49,1,10,OAK 35,31,28,Derek Carr pass complete short right to Brice Butler for 11 yards (tackle by Richard Marshall),1.270,1.990
4,1:43,1,10,OAK 46,31,28,Derek Carr pass complete short middle to James Jones for 9 yards (tackle by Donald Butler),1.990,2.670
4,1:20,2,1,SDG 45,31,28,Derek Carr pass incomplete deep left intended for Brice Butler is intercepted by Jason Verrett at SDG-5,2.670,0.380
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
4,1:13,1,10,SDG 5,31,28,Philip Rivers kneels for -1 yards,-0.380,-0.380
4,1:12,1,10,SDG 5,31,28,Timeout #3 by Oakland Raiders,-0.380,-0.850
4,1:12,2,11,SDG 4,31,28,Philip Rivers kneels for -1 yards,-0.850,-1.650
4,0:32,3,12,SDG 3,31,28,Philip Rivers kneels for -1 yards,-1.650,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
