#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,WAS 28,3,0:55,12,Interception
2,1,11:59,WAS 31,3,1:00,4,Punt
3,1,9:43,WAS 11,1,0:13,11,Fumble
4,1,9:30,WAS 18,9,6:22,20,Punt
5,1,1:40,WAS 32,5,1:53,11,Punt
6,2,13:09,WAS 43,5,1:34,27,Missed FG
7,2,10:28,WAS 18,5,2:20,19,Punt
8,2,6:12,WAS 10,7,5:11,47,Punt
9,3,12:51,WAS 31,3,2:07,7,Punt
10,3,4:11,WAS 36,3,1:44,7,Punt
11,3,0:51,BAL 26,6,2:11,1,Field Goal
12,4,13:09,BAL 30,5,1:42,30,Touchdown
13,4,3:35,WAS 27,5,1:42,7,Interception
14,4,0:16,WAS 44,2,0:16,17,End of Game
