0,1
Officials,Officials
Referee,Craig Wrolstad
Umpire,Paul King
Down Judge,Jerod Phillips
Line Judge,Carl Johnson
Back Judge,Scott Helverson
Side Judge,Adrian Hill
Field Judge,Mike Weatherford
