Player,Pos
Matt Schaub,QB
Ahman Green,RB
Vonta Leach,FB
Kevin Walter,WR
Andre Johnson,WR
Owen Daniels,TE
Ephraim Salaam,LT
Chester Pitts,LG
Steve McKinney,C
Fred Weary,RG
Eric Winston,RT
Anthony Weaver,LDE
Jeff Zgonina,LDT
Amobi Okoye,RDT
Mario Williams,RDE
Danny Clark,SLB
DeMeco Ryans,MLB
Morlon Greenwood,WLB
Dunta Robinson,LCB
Demarcus Faggins,RCB
C.C. Brown,SS
Von Hutchins,FS
