Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
2,3:49,1,10,TAM 46,0,7,Tom Brady pass complete short middle to Rachaad White for 12 yards (tackle by DeAundre Alford and Mykal Walker),1.990,2.790
2,3:22,1,10,ATL 42,0,7,Tom Brady pass complete deep left to Chris Godwin for 18 yards (tackle by Richie Grant),2.790,3.970
2,2:54,1,10,ATL 24,0,7,Tom Brady pass incomplete deep left intended for Mike Evans,3.970,3.430
2,2:49,2,10,ATL 24,0,7,Tom Brady pass complete short left to Mike Evans for 7 yards,3.430,3.750
2,2:29,3,3,ATL 17,0,7,"Penalty on Shaq Mason: False Start, 5 yards (accepted) (no play)",3.750,3.010
2,2:06,3,8,ATL 22,0,7,Tom Brady pass complete short middle to Cade Otton for 12 yards (tackle by Mykal Walker and Jaylinn Hawkins),3.010,4.910
2,1:58,1,10,ATL 10,0,7,Tom Brady pass incomplete short right intended for Cade Otton,4.910,4.190
2,1:55,2,10,ATL 10,0,7,Chris Godwin right end for 2 yards (tackle by Richie Grant and Lorenzo Carter),4.190,3.580
2,1:48,,,,,,Timeout #1 by Atlanta Falcons,,
2,1:48,3,8,ATL 8,0,7,Tom Brady pass complete short left to Scott Miller for 5 yards (tackle by Casey Hayward),3.580,3.040
2,1:21,,,,,,Timeout #2 by Atlanta Falcons,,
2,1:21,4,3,ATL 3,0,10,Ryan Succop 21 yard field goal good,3.040,3.000
2,1:18,,,TAM 35,0,10,"Jake Camarda kicks off 63 yards, returned by Avery Williams for 30 yards (tackle by Jake Camarda and Ko Kieft)",0.000,1.070
2,1:10,1,10,ATL 32,0,10,Marcus Mariota scrambles left end for 8 yards (tackle by Jamel Dean),1.070,1.610
2,0:47,2,2,ATL 40,0,10,"Marcus Mariota pass complete deep middle to Olamide Zaccheaus for 20 yards (tackle by Antoine Winfield). Penalty on Vita Vea: Roughing the Passer, 15 yards (accepted)",1.610,3.910
2,0:39,1,10,TAM 25,0,10,Marcus Mariota pass incomplete short right intended for KhaDarel Hodge,3.910,3.360
2,0:37,2,10,TAM 25,0,10,"Marcus Mariota sacked by Antoine Winfield for -9 yards. Marcus Mariota fumbles (forced by Antoine Winfield), recovered by Marcus Mariota at TB-34",3.360,1.490
2,0:29,,,,,,Timeout #3 by Atlanta Falcons,,
2,0:29,3,19,TAM 34,0,10,Marcus Mariota pass incomplete short right,1.490,1.060
2,0:24,4,19,TAM 34,0,10,Younghoe Koo 52 yard field goal no good,1.060,-1.730
2,0:20,1,10,TAM 42,0,10,Tom Brady pass incomplete deep middle intended for Scott Miller,1.730,1.190
2,0:16,2,10,TAM 42,0,10,Tom Brady pass complete short middle to Leonard Fournette for 11 yards (tackle by Mykal Walker),1.190,2.460
2,0:09,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
2,0:09,1,10,ATL 47,0,10,Tom Brady pass complete short right to Leonard Fournette for 21 yards (tackle by Mykal Walker),2.460,3.840
2,0:03,1,10,ATL 26,0,13,Ryan Succop 44 yard field goal good,3.840,3.000
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,0,13,"Jake Camarda kicks off 66 yards, returned by Avery Williams for 19 yards (tackle by Zyon McCollum)",0.000,0.040
3,14:55,1,10,ATL 18,0,13,"Penalty on Elijah Wilkinson: False Start, 5 yards (accepted) (no play)",0.040,-0.450
3,14:55,1,15,ATL 13,0,13,Marcus Mariota pass complete short right to KhaDarel Hodge for 9 yards (tackle by Carlton Davis),-0.450,0.140
3,14:32,2,6,ATL 22,0,13,Marcus Mariota pass complete short left to Drake London for no gain (tackle by Jamel Dean),0.140,-0.660
3,14:01,3,6,ATL 22,0,13,"Marcus Mariota pass complete short right to Tyler Allgeier for no gain (tackle by Devin White). Penalty on Elijah Wilkinson: Ineligible Downfield Pass, 5 yards (accepted) (no play)",-0.660,-1.340
3,13:35,3,11,ATL 17,0,13,Marcus Mariota pass complete short right to Avery Williams for 10 yards (tackle by Antoine Winfield and Mike Edwards),-1.340,-1.570
3,13:11,4,1,ATL 27,0,13,Marcus Mariota up the middle for 3 yards (tackle by Devin White and Carl Nassib),-1.570,0.940
3,12:32,1,10,ATL 30,0,13,Caleb Huntley left end for -1 yards (tackle by Devin White and William Gholston),0.940,0.260
3,11:57,2,11,ATL 29,0,13,Marcus Mariota sacked by Deadrin Senat for -6 yards,0.260,-1.220
3,11:24,3,17,ATL 23,0,13,Marcus Mariota pass complete short right to KhaDarel Hodge for 13 yards (tackle by Carlton Davis),-1.220,-0.980
3,10:42,4,4,ATL 36,0,13,"Bradley Pinion punts 62 yards, returned by Jaelon Darden for 24 yards (tackle by Jaylinn Hawkins)",-0.980,-0.670
3,10:28,1,10,TAM 26,0,13,Leonard Fournette left guard for 2 yards (tackle by Lorenzo Carter),0.670,0.400
3,10:03,2,8,TAM 28,0,13,Tom Brady pass incomplete short left,0.400,-0.300
3,9:59,3,8,TAM 28,0,13,Tom Brady pass complete short right to Leonard Fournette for 10 yards (tackle by DeAundre Alford),-0.300,1.470
3,9:30,1,10,TAM 38,0,13,Tom Brady pass complete short middle to Leonard Fournette for 9 yards (tackle by Richie Grant),1.470,2.140
3,8:53,2,1,TAM 47,0,13,Tom Brady pass incomplete deep left intended for Mike Evans (defended by DeAundre Alford),2.140,1.420
3,8:47,3,1,TAM 47,0,13,Rachaad White right tackle for 1 yard (tackle by Grady Jarrett),1.420,2.130
3,8:13,1,10,TAM 48,0,13,Tom Brady pass complete short right to Cade Otton for 3 yards (tackle by Dean Marlowe),2.130,1.990
3,7:48,2,7,ATL 49,0,13,Tom Brady pass complete short middle to Scott Miller for 6 yards (tackle by Casey Hayward),1.990,2.080
3,7:23,3,1,ATL 43,0,13,Rachaad White right tackle for 2 yards (tackle by Troy Andersen and Dean Marlowe),2.080,2.850
3,6:56,1,10,ATL 41,0,13,"Tom Brady pass complete deep left to Mike Evans for 40 yards (tackle by Dean Marlowe) TAM challenged the runner broke the plane ruling, and the play was upheld.",2.850,6.970
3,6:12,1,1,ATL 1,0,19,"Tom Brady pass complete short right to Leonard Fournette for 1 yard, touchdown",6.970,7.000
3,6:09,,,ATL 2,0,21,Two Point Attempt: Tom Brady pass complete to to Russell Gage for no gain,1.000,1.000
3,6:09,,,TAM 35,0,21,"Jake Camarda kicks off 65 yards, returned by Avery Williams for 20 yards (tackle by Dee Delaney)",0.000,0.280
3,6:03,1,10,ATL 20,0,21,Marcus Mariota left end for 23 yards (tackle by Jamel Dean),0.280,1.800
3,5:27,1,10,ATL 43,0,21,Tyler Allgeier left end for 7 yards (tackle by Devin White),1.800,2.200
3,4:49,2,3,ATL 50,0,21,Tyler Allgeier right guard for 2 yards (tackle by Shaquil Barrett),2.200,1.750
3,4:11,3,1,TAM 48,0,21,Marcus Mariota sacked by Logan Hall for -9 yards,1.750,-0.520
3,3:33,4,10,ATL 43,0,21,"Bradley Pinion punts 44 yards, fair catch by Jaelon Darden at TB-13",-0.520,0.320
3,3:25,1,10,TAM 13,0,21,Leonard Fournette left guard for -2 yards (tackle by Troy Andersen),-0.320,-0.930
3,3:04,2,12,TAM 11,0,21,Tom Brady pass complete short left to Leonard Fournette for -4 yards (tackle by Matt Dickerson and Timmy Horne),-0.930,-2.120
3,2:41,3,16,TAM 7,0,21,Tom Brady pass complete short left to Leonard Fournette for 12 yards (tackle by Jaylinn Hawkins),-2.120,-2.140
3,2:00,4,4,TAM 19,0,21,"Jake Camarda punts 52 yards, returned by Avery Williams for 28 yards (tackle by K.J. Britt and Kenny Young)",-2.140,-2.720
3,1:43,1,10,TAM 43,0,21,Caleb Huntley up the middle for 22 yards (tackle by Jamel Dean and Sean Murphy-Bunting),2.720,4.170
3,1:06,1,10,TAM 21,0,21,"Penalty on Rakeem Nunez-Roches: Neutral Zone Infraction, 5 yards (accepted) (no play)",4.170,5.080
3,0:56,1,5,TAM 16,0,21,Caleb Huntley left tackle for 1 yard (tackle by Deadrin Senat),5.080,4.550
3,0:21,2,4,TAM 15,0,21,Tyler Allgeier up the middle for 1 yard (tackle by Carl Nassib and Lavonte David),4.550,4.020
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,TAM 14,0,21,Tyler Allgeier up the middle for 4 yards (tackle by Lavonte David),4.020,4.910
4,14:25,1,10,TAM 10,0,21,Tyler Allgeier right tackle for 2 yards (tackle by Carl Nassib and Deadrin Senat),4.910,4.570
4,13:44,2,8,TAM 8,6,21,"Avery Williams right end for 8 yards, touchdown",4.570,7.000
4,13:39,,,TAM 15,7,21,Younghoe Koo kicks extra point good,0.000,0.000
4,13:39,,,ATL 35,7,21,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,13:39,1,10,TAM 25,7,21,Tom Brady pass incomplete short right intended for Russell Gage,0.610,0.060
4,13:36,2,10,TAM 25,7,21,Tom Brady pass complete short right to Russell Gage for 6 yards (tackle by DeAundre Alford),0.060,0.170
4,13:13,3,4,TAM 31,7,21,Tom Brady pass incomplete short right,0.170,-1.310
4,13:05,4,4,TAM 31,7,21,"Jake Camarda punts 38 yards, fair catch by Avery Williams at ATL-31",-1.310,-1.000
4,12:57,1,10,ATL 31,7,21,Marcus Mariota pass incomplete short middle intended for Olamide Zaccheaus,1.000,0.460
4,12:54,2,10,ATL 31,7,21,Marcus Mariota pass complete short right to Drake London for 15 yards,0.460,1.990
4,12:36,1,10,ATL 46,7,21,Marcus Mariota scrambles right end for 3 yards (tackle by Antoine Winfield),1.990,1.860
4,12:03,2,7,ATL 49,7,21,"Caleb Huntley right tackle for no gain (tackle by Vita Vea). Penalty on Elijah Wilkinson: Face Mask (15 Yards), 15 yards (accepted) (no play)",1.860,-0.170
4,11:45,2,22,ATL 34,7,21,Marcus Mariota scrambles up the middle for 6 yards (tackle by Joe Tryon-Shoyinka and William Gholston),-0.170,-0.030
4,11:09,3,16,ATL 40,7,21,Marcus Mariota sacked by Vita Vea for -6 yards,-0.030,-1.110
4,10:36,4,22,ATL 34,7,21,"Bradley Pinion punts 57 yards, returned by Jaelon Darden for 16 yards (tackle by Troy Andersen)",-1.110,-0.610
4,10:25,1,10,TAM 25,7,21,Leonard Fournette left guard for 3 yards (tackle by Troy Andersen),0.610,0.470
4,10:05,2,7,TAM 28,7,21,Tom Brady pass incomplete short middle intended for Russell Gage,0.470,-0.230
4,10:00,3,7,TAM 28,7,21,Tom Brady pass incomplete intended for Mike Evans,-0.230,-1.500
4,9:56,4,7,TAM 28,7,21,"Jake Camarda punts 42 yards, fair catch by Avery Williams at ATL-30",-1.500,-0.940
4,9:49,1,10,ATL 30,7,21,Tyler Allgeier up the middle for 2 yards (tackle by Shaquil Barrett and Lavonte David),0.940,0.660
4,9:16,2,8,ATL 32,7,21,Tyler Allgeier up the middle for 7 yards (tackle by William Gholston),0.660,0.890
4,8:29,3,1,ATL 39,7,21,Tyler Allgeier up the middle for 2 yards (tackle by Logan Hall),0.890,1.660
4,7:52,1,10,ATL 41,7,21,Marcus Mariota pass complete short middle to Parker Hesse for 9 yards (tackle by Keanu Neal),1.660,2.340
4,7:24,2,1,ATL 50,7,21,Marcus Mariota up the middle for 2 yards (tackle by Deadrin Senat),2.340,2.390
4,6:52,1,10,TAM 48,7,21,"Tyler Allgeier up the middle for 1 yard (tackle by Lavonte David and Shaquil Barrett). Penalty on Logan Hall: Defensive Holding, 5 yards (accepted)",2.390,2.790
4,6:27,1,10,TAM 42,7,21,Avery Williams up the middle for no gain (tackle by Vita Vea and William Gholston),2.790,2.240
4,5:50,2,10,TAM 42,7,21,Marcus Mariota pass complete short right to Drake London for 13 yards (tackle by Zyon McCollum),2.240,3.640
4,5:29,1,10,TAM 29,7,21,Avery Williams up the middle for 3 yards (tackle by Anthony Nelson and Deadrin Senat),3.640,3.510
4,4:50,2,7,TAM 26,7,21,Marcus Mariota pass incomplete short left intended for Olamide Zaccheaus,3.510,2.810
4,4:47,3,7,TAM 26,7,21,Marcus Mariota pass complete short right to Drake London for 7 yards (tackle by Mike Edwards),2.810,4.310
4,4:43,1,10,TAM 19,13,21,"Marcus Mariota pass complete short left to Olamide Zaccheaus for 19 yards, touchdown",4.310,7.000
4,4:38,,,TAM 2,15,21,Two Point Attempt: Marcus Mariota pass complete to to KhaDarel Hodge for no gain,1.000,1.000
4,4:38,,,ATL 35,15,21,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,4:38,1,10,TAM 25,15,21,Leonard Fournette up the middle for 12 yards (tackle by Jaylinn Hawkins),0.610,1.400
4,4:01,1,10,TAM 37,15,21,Leonard Fournette left guard for 3 yards (tackle by Abdullah Anderson and Grady Jarrett),1.400,1.260
4,3:55,,,,,,Timeout #1 by Atlanta Falcons,,
4,3:55,2,7,TAM 40,15,21,Tom Brady pass complete short left to Chris Godwin for 3 yards (tackle by Troy Andersen),1.260,0.960
4,3:18,3,4,TAM 43,15,21,"Tom Brady pass incomplete short middle intended for Chris Godwin. Penalty on AJ Terrell: Defensive Holding, 5 yards (accepted) (no play)",0.960,2.130
4,3:15,1,10,TAM 48,15,21,Leonard Fournette up the middle for 5 yards (tackle by Arnold Ebiketie),2.130,2.260
4,3:09,,,,,,Timeout #2 by Atlanta Falcons,,
4,3:09,2,5,ATL 47,15,21,Tom Brady pass incomplete deep right intended for Scott Miller (defended by DeAundre Alford),2.260,1.550
4,3:03,3,5,ATL 47,15,21,"Tom Brady sacked by Grady Jarrett for no gain. Penalty on Grady Jarrett: Roughing the Passer, 15 yards (accepted) (no play)",1.550,3.450
4,2:56,1,10,ATL 32,15,21,Tom Brady pass incomplete short left intended for Mike Evans,3.450,2.900
4,2:53,2,10,ATL 32,15,21,Leonard Fournette up the middle for 5 yards (tackle by Rashaan Evans),2.900,2.870
4,2:46,,,,,,Timeout #3 by Atlanta Falcons,,
4,2:46,3,5,ATL 27,15,21,Tom Brady pass complete short middle to Mike Evans for 9 yards (tackle by AJ Terrell),2.870,4.370
4,2:00,1,10,ATL 18,15,21,Tom Brady kneels for -1 yards,4.370,3.670
4,1:18,2,11,ATL 19,15,21,Tom Brady kneels for -1 yards,3.670,2.870
4,0:39,3,12,ATL 20,15,21,Tom Brady kneels for -1 yards,2.870,2.060
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
