Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Tyler Allgeier,ATL,13,45,0,3,22,1.7,23,1.8,0,
Caleb Huntley,ATL,8,34,0,2,23,2.9,11,1.4,0,
Marcus Mariota,ATL,7,61,0,4,54,7.7,7,1.0,0,
Avery Williams,ATL,3,11,1,1,7,2.3,4,1.3,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Leonard Fournette,TAM,14,56,1,3,25,1.8,31,2.2,0,
Rachaad White,TAM,5,14,0,4,5,1.0,9,1.8,0,
Tom Brady,TAM,3,-3,0,0,-3,-1.0,0,0.0,0,
Chris Godwin,TAM,1,2,0,0,2,2.0,0,0.0,0,
