Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Falcons won the coin toss, Falcons to receive the opening kickoff.",,
1,15:00,,,TAM 35,0,0,"Michael Koenen kicks off 62 yards, returned by Jacquizz Rodgers for 12 yards (tackle by Dekoda Watson)",0.000,-0.220
1,14:54,1,10,ATL 15,0,0,Matt Ryan pass complete short right to Julio Jones for 10 yards (tackle by Leonard Johnson and Lavonte David),-0.220,0.610
1,14:25,1,10,ATL 25,0,0,Matt Ryan right end for 5 yards (tackle by Mason Foster),0.610,0.000
1,13:51,,,,0,0,Timeout #1 by Tampa Bay Buccaneers,0.000,0.740
1,13:51,2,5,ATL 30,0,0,Michael Turner right end for -2 yards (tackle by Roy Miller and Mason Foster),0.740,-0.230
1,13:09,3,7,ATL 28,0,0,Matt Ryan pass complete short left to Tony Gonzalez for 15 yards (tackle by Ahmad Black and E.J. Biggers),-0.230,1.800
1,12:25,1,10,ATL 43,0,0,Matt Ryan pass incomplete deep right intended for Roddy White,1.800,1.250
1,12:19,2,10,ATL 43,0,0,Michael Turner left end for 3 yards (tackle by E.J. Biggers),1.250,0.960
1,11:36,3,7,ATL 46,0,0,Matt Ryan pass complete short left to Roddy White for 6 yards (tackle by E.J. Biggers),0.960,0.070
1,10:56,4,1,TAM 48,0,0,"Matt Bosher punts 38 yards, fair catch by Roscoe Parrish",0.070,0.380
1,10:49,1,10,TAM 10,0,0,Josh Freeman pass complete short right to Mike Williams for 6 yards (tackle by Thomas DeCoud),-0.380,-0.230
1,10:16,2,4,TAM 16,0,0,Josh Freeman pass complete deep left to Mike Williams for 16 yards (tackle by Robert McClain),-0.230,1.070
1,9:35,1,10,TAM 32,0,0,Doug Martin right guard for 4 yards (tackle by Vance Walker),1.070,1.070
1,9:01,2,6,TAM 36,0,0,Josh Freeman pass complete short left to Doug Martin for 7 yards (tackle by Sean Weatherspoon),1.070,1.800
1,8:25,1,10,TAM 43,0,0,Doug Martin left tackle for 19 yards (tackle by Thomas DeCoud),1.800,3.050
1,7:45,1,10,ATL 38,0,0,Doug Martin left end for 3 yards (tackle by Corey Peters),3.050,2.910
1,7:22,2,7,ATL 35,0,0,Josh Freeman pass complete short right to Mike Williams for 5 yards (tackle by Asante Samuel),2.910,2.870
1,6:33,3,2,ATL 30,0,0,Josh Freeman pass incomplete short right intended for Mike Williams (defended by John Abraham),2.870,1.500
1,6:28,4,2,ATL 30,3,0,Connor Barth 48 yard field goal good,1.500,3.000
1,6:24,,,TAM 35,3,0,"Michael Koenen kicks off 62 yards, returned by Jacquizz Rodgers for 25 yards (tackle by Erik Lorig)",0.000,0.810
1,6:18,1,10,ATL 28,3,0,Matt Ryan pass complete short left to Roddy White for 14 yards (tackle by E.J. Biggers),0.810,1.730
1,5:40,1,10,ATL 42,3,0,Jacquizz Rodgers right end for 16 yards (tackle by Mason Foster),1.730,2.790
1,5:04,1,10,TAM 42,3,0,Jason Snelling right end for 7 yards (tackle by Mark Barron),2.790,3.190
1,4:30,2,3,TAM 35,3,0,Matt Ryan pass complete short left to Jason Snelling for 9 yards (tackle by Mark Barron),3.190,3.840
1,3:48,1,10,TAM 26,3,0,Matt Ryan pass complete short right to Roddy White for 10 yards (tackle by Leonard Johnson),3.840,4.510
1,3:18,1,10,TAM 16,3,0,Matt Ryan pass incomplete short left intended for Roddy White,4.510,3.900
1,3:16,2,10,TAM 16,3,0,Matt Ryan pass incomplete short right intended for Harry Douglas,3.900,3.080
1,3:10,3,10,TAM 16,3,0,Matt Ryan right tackle for 6 yards (tackle by Ronde Barber),3.080,2.840
1,2:27,4,4,TAM 10,3,3,Matt Bryant 28 yard field goal good,2.840,3.000
1,2:24,,,ATL 35,3,3,"Matt Bosher kicks off 70 yards, returned by Roscoe Parrish for 23 yards (tackle by Charles Mitchell)",0.000,0.040
1,2:19,1,10,TAM 18,3,3,Josh Freeman pass incomplete deep right intended for Vincent Jackson (defended by Asante Samuel),0.040,-0.490
1,2:10,2,10,TAM 18,3,3,Doug Martin left end for 2 yards (tackle by Akeem Dent),-0.490,-0.910
1,1:28,3,8,TAM 20,3,3,Josh Freeman pass complete deep right to Tiquan Underwood for 17 yards,-0.910,1.400
1,0:57,1,10,TAM 37,3,3,Josh Freeman pass incomplete short right intended for Erik Lorig (defended by Akeem Dent),1.400,0.860
1,0:49,2,10,TAM 37,3,3,Doug Martin left guard for 1 yard (tackle by Peria Jerry),0.860,0.300
1,0:08,3,9,TAM 38,3,3,Josh Freeman pass complete short right to Luke Stocker for 7 yards (tackle by Asante Samuel),0.300,-0.390
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,2,TAM 45,3,3,"Michael Koenen punts 46 yards, fair catch by Harry Douglas",-0.390,0.380
2,14:53,1,10,ATL 9,3,3,Michael Turner left end for 1 yard (tackle by Lavonte David),-0.380,-0.710
2,14:17,2,9,ATL 10,3,3,Matt Ryan pass complete short right to Roddy White for 3 yards (tackle by Leonard Johnson),-0.710,-0.950
2,13:34,3,6,ATL 13,3,3,Matt Ryan pass complete short middle to Jacquizz Rodgers for 5 yards (tackle by Anthony Gaitor),-0.950,-2.240
2,12:49,4,1,ATL 18,3,3,Matt Bosher punts 56 yards (tackle by Kroy Biermann),-2.240,-1.330
2,12:38,1,10,TAM 36,3,3,Doug Martin left guard for -2 yards (tackle by Vance Walker),1.330,0.520
2,11:57,2,12,TAM 34,3,3,Josh Freeman pass complete short left to Luke Stocker for 17 yards (tackle by Stephen Nicholas),0.520,2.320
2,11:29,1,10,ATL 49,3,3,Josh Freeman pass complete short left to Luke Stocker for 26 yards (tackle by Robert McClain),2.320,4.040
2,10:46,1,10,ATL 23,3,3,Josh Freeman pass complete short left to Erik Lorig for 12 yards (tackle by Thomas DeCoud),4.040,4.840
2,10:09,1,10,ATL 11,3,3,Doug Martin right guard for 1 yard (tackle by Peria Jerry),4.840,4.320
2,9:34,2,9,ATL 10,3,3,Doug Martin left tackle for 2 yards (tackle by Vance Walker and John Abraham),4.320,3.760
2,8:51,3,7,ATL 8,9,3,"Josh Freeman pass complete short middle to Mike Williams for 8 yards, touchdown",3.760,7.000
