Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
2,9:02,3,5,SEA 14,0,7,Sam Bradford pass incomplete short right intended for Laurent Robinson,3.760,2.560
2,8:57,4,5,SEA 14,3,7,Josh Brown 32 yard field goal good,2.560,3.000
2,,,,STL 30,3,7,"Josh Brown kicks off 57 yards, returned by Leon Washington for 24 yards (tackle by Darian Stewart)",0.000,1.400
2,8:49,1,10,SEA 37,3,7,Charlie Whitehurst pass complete short left to Justin Forsett for 5 yards (tackle by Chris Chamberlain),1.400,1.530
2,8:43,2,5,SEA 42,3,7,Charlie Whitehurst pass complete short right to John Carlson for 3 yards (tackle by David Vobora),1.530,1.220
2,8:09,3,2,SEA 45,3,7,Charlie Whitehurst pass complete short left to Ben Obomanu for 2 yards (tackle by Kevin Dockery),1.220,2.060
2,7:29,1,10,SEA 47,3,7,Charlie Whitehurst left end for 7 yards (tackle by Chris Chamberlain),2.060,2.460
2,6:58,2,3,STL 46,3,7,Marshawn Lynch left tackle for -1 yards (tackle by Bradley Fletcher),2.460,1.620
2,6:17,3,4,STL 47,3,7,Charlie Whitehurst pass incomplete short right intended for Ben Obomanu,1.620,0.130
2,6:13,4,4,STL 47,3,7,"Jon Ryan punts 37 yards, fair catch by Danny Amendola",0.130,0.380
2,6:06,1,10,STL 10,3,7,Sam Bradford pass complete short right to Keith Toston for 6 yards (tackle by Lawyer Milloy and David Hawthorne),-0.380,-0.230
2,5:33,2,4,STL 16,3,7,Steven Jackson middle for 3 yards (tackle by Kentwan Balmer and Jordan Babineaux),-0.230,-0.370
2,4:57,3,1,STL 19,3,7,Steven Jackson left guard for no gain (tackle by Brandon Mebane and Kentwan Balmer),-0.370,-2.140
2,4:02,4,1,STL 19,3,7,"Donnie Jones punts 59 yards. Penalty on Michael Robinson: Offensive Holding, 10 yards",-2.140,0.350
2,3:47,1,10,SEA 12,3,7,Charlie Whitehurst right end for 4 yards (tackle by David Vobora),-0.350,-0.370
2,3:08,2,6,SEA 16,3,7,Charlie Whitehurst pass complete short left to Chris Baker for 1 yard (tackle by James Hall),-0.370,-0.840
2,2:27,3,5,SEA 17,3,7,Charlie Whitehurst pass complete short left to Ruvell Martin for 16 yards (tackle by Kevin Dockery),-0.840,1.140
2,2:04,1,10,SEA 33,3,7,"Charlie Whitehurst pass complete short left to Leon Washington for no gain. Penalty on Chester Pitts: Offensive Holding, 10 yards (no play)",1.140,0.480
2,1:58,1,20,SEA 23,3,7,Charlie Whitehurst pass complete short right to Ben Obomanu for 7 yards (tackle by Ronald Bartell),0.480,0.190
2,1:53,2,13,SEA 30,3,7,Charlie Whitehurst pass incomplete,0.190,-0.490
2,1:49,3,13,SEA 30,3,7,Charlie Whitehurst pass complete short left to Mike Williams for 6 yards (tackle by Kevin Dockery),-0.490,-0.980
2,1:42,,,,3,7,Timeout #1 by Los Angeles Rams,0.000,-0.980
2,1:42,4,7,SEA 36,3,7,"Jon Ryan punts 36 yards, returned by Danny Amendola for 9 yards (tackle by Matt McCoy)",-0.980,-1.400
2,1:35,1,10,STL 37,3,7,Sam Bradford pass complete short right to Danario Alexander for 5 yards (tackle by Jordan Babineaux and Lawyer Milloy),1.400,1.530
2,1:09,2,5,STL 42,3,7,"Penalty on Rodger Saffold: False Start, 5 yards (no play)",1.530,0.860
2,1:08,2,10,STL 37,3,7,Sam Bradford sacked by Raheem Brock and Chris Clemons for -6 yards,0.860,-0.620
2,0:51,,,,3,7,Timeout #2 by Seattle Seahawks,0.000,-0.620
2,0:51,3,16,STL 31,3,7,Kenneth Darby right guard for 7 yards (tackle by Kam Chancellor),-0.620,-0.850
2,0:45,,,,3,7,Timeout #3 by Seattle Seahawks,0.000,-0.850
2,0:45,4,9,STL 38,3,7,"Donnie Jones punts 47 yards, returned by Leon Washington for -2 yards (tackle by Quincy Butler)",-0.850,0.320
2,0:35,1,10,SEA 13,3,7,Charlie Whitehurst kneels for -1 yards,-0.320,-0.850
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,3,7,"Olindo Mare kicks off 68 yards, returned by Danny Amendola for 17 yards (tackle by Kam Chancellor)",0.000,0.150
3,14:55,1,10,STL 19,3,7,Sam Bradford pass complete short left to Steven Jackson for 4 yards (tackle by David Hawthorne and Lofa Tatupu),0.150,0.210
3,14:12,2,6,STL 23,3,7,Sam Bradford pass complete short right to Laurent Robinson for 4 yards (tackle by Jordan Babineaux),0.210,-0.030
3,13:28,3,2,STL 27,3,7,"Sam Bradford pass complete short right to Brandon Gibson for 3 yards (tackle by Marcus Trufant). Penalty on Chris Clemons: Unnecessary Roughness, 15 yards",-0.030,1.930
3,13:05,1,10,STL 45,3,7,Sam Bradford pass incomplete short left intended for Steven Jackson,1.930,1.380
3,13:00,2,10,STL 45,3,7,Steven Jackson right tackle for 3 yards (tackle by Marcus Trufant and Lawyer Milloy),1.380,1.090
3,12:18,3,7,STL 48,3,7,Sam Bradford pass incomplete short left intended for Danny Amendola,1.090,-0.190
3,12:13,4,7,STL 48,3,7,Donnie Jones punts 24 yards,-0.190,-0.810
3,12:07,1,10,SEA 28,3,7,"Charlie Whitehurst pass complete short right to Marshawn Lynch for -7 yards (tackle by Ronald Bartell). Marshawn Lynch fumbles (forced by Ronald Bartell), recovered by James Laurinaitis at SEA-21 (tackle by Marshawn Lynch)",0.810,-4.170
3,11:54,1,10,SEA 21,3,7,Steven Jackson right tackle for 5 yards (tackle by Lawyer Milloy and Kentwan Balmer),4.170,4.370
3,11:15,2,5,SEA 16,3,7,Sam Bradford pass complete short left to Danario Alexander for 10 yards (tackle by Will Herring),4.370,5.830
3,10:51,1,6,SEA 6,3,7,"Steven Jackson right end for 5 yards (tackle by David Hawthorne). Penalty on Laurent Robinson: Offensive Holding, 10 yards (no play)",5.830,4.310
3,10:32,1,16,SEA 16,3,7,Sam Bradford pass complete short right to Danny Amendola for 3 yards (tackle by Marcus Trufant and David Hawthorne),4.310,3.720
3,9:55,2,13,SEA 13,3,7,Sam Bradford pass complete short right to Mike Karney for 4 yards (tackle by Kentwan Balmer and David Hawthorne),3.720,3.360
3,9:08,3,9,SEA 9,3,7,Sam Bradford pass incomplete short middle intended for Laurent Robinson,3.360,2.830
3,9:02,4,9,SEA 9,6,7,Josh Brown 27 yard field goal good,2.830,3.000
3,,,,STL 30,6,7,"Josh Brown kicks off 64 yards, returned by Leon Washington for 19 yards (tackle by George Selvie)",0.000,0.610
3,8:54,1,10,SEA 25,6,7,Marshawn Lynch right tackle for 24 yards (tackle by Ronald Bartell and Bryan Kehl),0.610,2.190
3,8:15,1,10,SEA 49,6,7,"Charlie Whitehurst left tackle for 1 yard (tackle by Fred Robbins). Penalty on Tyler Polumbus: Offensive Holding, 10 yards (no play)",2.190,1.530
3,7:54,1,20,SEA 39,6,7,Charlie Whitehurst left tackle for 3 yards (tackle by David Vobora and James Laurinaitis),1.530,0.700
3,7:16,2,17,SEA 42,6,7,Justin Forsett left tackle for 21 yards (tackle by Craig Dahl),0.700,3.120
3,6:30,1,10,STL 37,6,7,Marshawn Lynch right tackle for 3 yards (tackle by James Laurinaitis),3.120,2.980
3,5:58,2,7,STL 34,6,7,Justin Forsett left tackle for 3 yards (tackle by Bryan Kehl),2.980,2.680
3,5:19,3,4,STL 31,6,7,Charlie Whitehurst pass complete short right to Mike Williams for 6 yards (tackle by Bradley Fletcher),2.680,3.910
3,4:38,1,10,STL 25,6,7,Charlie Whitehurst pass incomplete deep left intended for Mike Williams,3.910,3.360
3,4:32,2,10,STL 25,6,7,Charlie Whitehurst pass complete short left to Leon Washington for 10 yards (tackle by James Laurinaitis),3.360,4.580
3,4:02,,,,6,7,Timeout #1 by Seattle Seahawks,0.000,4.580
3,4:02,1,10,STL 15,6,7,Charlie Whitehurst pass incomplete short left intended for Mike Williams,4.580,3.950
3,3:58,2,10,STL 15,6,7,Marshawn Lynch right end for 2 yards (tackle by James Laurinaitis and James Hall),3.950,3.400
3,3:17,3,8,STL 13,6,7,Charlie Whitehurst pass incomplete,3.400,2.570
3,3:08,4,8,STL 13,6,10,Olindo Mare 31 yard field goal good,2.570,3.000
3,,,,SEA 30,6,10,"Olindo Mare kicks off 70 yards, returned by Danny Amendola for 16 yards (tackle by Earl Thomas)",0.000,-0.140
3,3:01,1,10,STL 16,6,10,Sam Bradford pass complete short left to Danny Amendola for 6 yards (tackle by Lofa Tatupu),-0.140,0.280
3,2:27,2,4,STL 22,6,10,Sam Bradford pass incomplete short right intended for Steven Jackson,0.280,-0.570
3,2:22,3,4,STL 22,6,10,Sam Bradford pass incomplete deep left intended for Danario Alexander,-0.570,-1.900
3,2:16,4,4,STL 22,6,10,"Donnie Jones punts 39 yards, fair catch by Leon Washington",-1.900,-1.530
3,2:09,1,10,SEA 39,6,10,Leon Washington right tackle for 4 yards (tackle by Chris Long),1.530,1.530
3,1:37,2,6,SEA 43,6,10,Charlie Whitehurst pass complete short left to Ruvell Martin for 8 yards (tackle by Kevin Dockery),1.530,2.320
3,0:58,1,10,STL 49,6,10,Charlie Whitehurst pass complete short right to Ben Obomanu for 8 yards (tackle by Craig Dahl),2.320,2.860
3,0:22,2,2,STL 41,6,10,Marshawn Lynch middle for 1 yard (tackle by James Hall),2.860,2.280
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,STL 40,6,10,Charlie Whitehurst left guard for no gain (tackle by O.J. Atogwe),2.280,0.590
4,14:16,,,,6,10,Timeout #2 by Seattle Seahawks,0.000,0.590
4,14:16,4,1,STL 40,6,10,"Jon Ryan punts 31 yards, fair catch by Danny Amendola",0.590,0.380
4,14:10,1,10,STL 9,6,10,Sam Bradford pass incomplete short right intended for Laurent Robinson,-0.380,-0.780
4,14:05,2,10,STL 9,6,10,Steven Jackson left tackle for 2 yards (tackle by David Hawthorne and Colin Cole),-0.780,-1.190
4,13:22,3,8,STL 11,6,10,Sam Bradford pass incomplete deep middle intended for Daniel Fells (defended by Raheem Brock),-1.190,-2.490
4,13:17,4,8,STL 11,6,10,"Donnie Jones punts 50 yards, returned by Leon Washington for 13 yards (tackle by Craig Dahl)",-2.490,-2.390
4,13:07,1,10,STL 48,6,10,Charlie Whitehurst pass incomplete deep left intended for John Carlson,2.390,1.850
4,13:01,2,10,STL 48,6,10,Charlie Whitehurst pass complete short left to Ben Obomanu for 13 yards (tackle by Bradley Fletcher and David Vobora),1.850,3.250
4,12:23,1,10,STL 35,6,10,Marshawn Lynch right end for 13 yards (tackle by Craig Dahl),3.250,4.110
4,11:50,1,10,STL 22,6,10,Charlie Whitehurst pass incomplete short left intended for Justin Forsett,4.110,3.560
4,11:45,2,10,STL 22,6,10,Golden Tate left end for 3 yards (tackle by Darell Scott and James Laurinaitis),3.560,3.260
4,11:03,3,7,STL 19,6,10,Charlie Whitehurst pass incomplete short left intended for Justin Forsett,3.260,2.180
4,10:58,4,7,STL 19,6,13,Olindo Mare 38 yard field goal good,2.180,3.000
4,,,,SEA 30,6,13,"Olindo Mare kicks off 65 yards, returned by Danny Amendola for 19 yards (tackle by Matt McCoy)",0.000,0.540
4,10:49,1,10,STL 24,6,13,Steven Jackson left tackle for 3 yards (tackle by Colin Cole),0.540,0.400
4,10:07,2,7,STL 27,6,13,Sam Bradford pass incomplete deep middle intended for Danario Alexander,0.400,-0.300
4,9:59,3,7,STL 27,6,13,Sam Bradford pass incomplete deep left intended for Brandon Gibson (defended by Kelly Jennings),-0.300,-1.570
4,9:55,4,7,STL 27,6,13,"Donnie Jones punts 50 yards, returned by Leon Washington for 4 yards (tackle by Craig Dahl)",-1.570,-0.740
4,9:46,1,10,SEA 27,6,13,Charlie Whitehurst pass incomplete short left intended for Ben Obomanu,0.740,0.200
4,9:41,2,10,SEA 27,6,13,Charlie Whitehurst pass incomplete short right intended for John Carlson,0.200,-0.490
4,9:36,3,10,SEA 27,6,13,Charlie Whitehurst pass incomplete deep right intended for Mike Williams,-0.490,-1.570
4,9:31,4,10,SEA 27,6,13,"Jon Ryan punts 33 yards, fair catch by Danny Amendola",-1.570,-1.600
4,9:23,1,10,STL 40,6,13,Sam Bradford pass complete short middle to Brandon Gibson for 14 yards (tackle by Marcus Trufant and Will Herring),1.600,2.520
4,8:47,1,10,SEA 46,6,13,Sam Bradford pass incomplete short right intended for Brandon Gibson is intercepted by Will Herring at SEA-37,2.520,-1.400
4,8:42,1,10,SEA 37,6,13,Marshawn Lynch right tackle for 4 yards (tackle by David Vobora),1.400,1.400
4,8:00,2,6,SEA 41,6,13,Marshawn Lynch right tackle for 8 yards (tackle by James Laurinaitis and Quincy Butler),1.400,2.190
4,7:15,1,10,SEA 49,6,13,Marshawn Lynch right tackle for 4 yards (tackle by Darell Scott),2.190,2.190
4,6:33,2,6,STL 47,6,13,Charlie Whitehurst left end for 9 yards (tackle by Bradley Fletcher),2.190,3.050
4,5:45,1,10,STL 38,6,13,Charlie Whitehurst pass complete short middle to Ben Obomanu for 9 yards (tackle by David Vobora),3.050,3.720
4,5:00,2,1,STL 29,6,13,Michael Robinson middle for 1 yard (tackle by Bryan Kehl),3.720,3.710
4,4:19,1,10,STL 28,6,13,Marshawn Lynch right tackle for 1 yard (tackle by Fred Robbins and James Hall),3.710,3.300
4,3:36,2,9,STL 27,6,13,Marshawn Lynch right tackle for 2 yards (tackle by James Hall and David Vobora),3.300,2.870
4,2:52,3,7,STL 25,6,13,Marshawn Lynch right guard for 4 yards (tackle by Darell Scott and David Vobora),2.870,2.160
4,2:45,,,,6,13,Timeout #1 by Los Angeles Rams,0.000,2.160
4,2:45,4,3,STL 21,6,13,"Penalty on Fred Robbins: Encroachment, 5 yards (no play)",2.160,4.510
4,2:45,1,10,STL 16,6,13,Marshawn Lynch middle for 5 yards (tackle by O.J. Atogwe),4.510,4.760
4,2:00,2,5,STL 11,6,13,"Marshawn Lynch right tackle for 4 yards (tackle by Chris Long and James Laurinaitis). Penalty on Mike Gibson: Offensive Holding, 10 yards (no play)",4.760,3.280
4,1:54,2,15,STL 21,6,13,Marshawn Lynch left tackle for 1 yard (tackle by Bryan Kehl and David Vobora),3.280,2.740
4,1:47,,,,6,13,Timeout #2 by Los Angeles Rams,0.000,2.740
4,1:47,3,14,STL 20,6,13,Marshawn Lynch right tackle for 4 yards (tackle by David Vobora and James Laurinaitis),2.740,2.380
4,1:41,,,,6,13,Timeout #3 by Los Angeles Rams,0.000,2.380
4,1:41,4,10,STL 16,6,16,Olindo Mare 34 yard field goal good,2.380,3.000
4,,,,SEA 30,6,16,Olindo Mare kicks off 45 yards (tackle by Matt McCoy),0.000,1.660
4,1:33,1,10,STL 41,6,16,"Penalty on Chris Clemons: Defensive Offside, 5 yards (no play)",1.660,2.390
4,1:33,1,5,STL 46,6,16,Sam Bradford pass incomplete deep middle intended for Laurent Robinson (defended by Jordan Babineaux),2.390,1.800
4,1:23,2,5,STL 46,6,16,"Penalty on Sam Bradford: Delay of Game, 5 yards (no play)",1.800,1.120
4,1:23,2,10,STL 41,6,16,Sam Bradford sacked by Raheem Brock for -4 yards,1.120,-0.100
4,0:59,3,14,STL 37,6,16,"Sam Bradford sacked by Raheem Brock for -7 yards. Sam Bradford fumbles (forced by Raheem Brock), recovered by Adam Goldberg at STL-29",-0.100,-1.440
4,0:28,4,22,STL 29,6,16,Sam Bradford pass complete short middle to Daniel Fells for 14 yards (tackle by Jordan Babineaux),-1.440,-2.720
4,0:19,1,10,STL 43,6,16,Charlie Whitehurst kneels for -1 yards,2.720,2.040
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
