Quarter,Time,Down,ToGo,Location,PHI,KAN,Detail,EPB,EPA
2,14:17,2,10,PHI 15,0,10,Trent Green pass complete to Eddie Kennison for 7 yards (tackle by Keith Adams),3.950,4.450
2,14:08,3,3,PHI 8,0,16,"Trent Green pass complete to Eddie Kennison for 8 yards, touchdown",4.450,7.000
2,14:08,,,PHI 2,0,17,Lawrence Tynes kicks extra point good,0.000,0.000
2,14:08,,,KAN 30,0,17,"Lawrence Tynes kicks off 70 yards, returned by Roderick Hood for 31 yards (tackle by Marc Boerigter)",0.000,1.000
2,13:37,1,10,PHI 31,0,17,Brian Westbrook right end for 2 yards (tackle by Eric Hicks),1.000,0.730
2,13:37,2,8,PHI 33,0,17,Donovan McNabb pass incomplete intended for Greg Lewis,0.730,0.040
2,13:37,3,8,PHI 33,0,17,"Donovan McNabb middle for 2 yards (tackle by Jared Allen). Donovan McNabb fumbles (forced by Jared Allen), recovered by Donovan McNabb at PHI-35",0.040,-1.040
2,13:37,4,6,PHI 35,0,17,"Dirk Johnson punts 41 yards, returned by Dante Hall for 8 yards. Penalty on Greg Wesley: Illegal Block Above the Waist, 10 yards",-1.040,0.280
2,11:59,1,10,KAN 14,0,17,Priest Holmes left end for -1 yards (tackle by Brian Dawkins),-0.280,-0.850
2,11:59,2,11,KAN 13,0,17,Trent Green pass complete to Dante Hall for 4 yards (tackle by Keith Adams),-0.850,-1.040
2,11:59,2,11,KAN 13,0,17,Timeout #2 by Kansas City Chiefs,-0.850,-1.040
2,10:48,3,7,KAN 17,0,17,Trent Green sacked by Mike Patterson for -3 yards,-1.040,-2.470
2,10:48,4,10,KAN 14,0,17,"Dustin Colquitt punts 54 yards, muffed catch by Dexter Wynn, recovered by Dexter Wynn and returned for no gain",-2.470,-0.540
2,10:07,1,10,PHI 24,0,17,Donovan McNabb pass complete to Josh Parry for 12 yards (tackle by Derrick Johnson),0.540,1.330
2,10:07,1,10,PHI 36,0,17,Donovan McNabb pass complete to L.J. Smith for 19 yards (tackle by Patrick Surtain),1.330,2.590
,,,,,,,"KAN challenged the ruling, and the play was upheld.",,
2,9:16,1,10,KAN 45,0,17,Donovan McNabb pass complete to Terrell Owens for 16 yards (tackle by Dexter McCleon),2.590,3.640
2,8:31,1,10,KAN 29,0,17,Donovan McNabb pass complete to Terrell Owens for 9 yards (tackle by Derrick Johnson),3.640,4.320
2,8:12,2,1,KAN 20,0,17,Brian Westbrook for -3 yards (tackle by Kawika Mitchell),4.320,3.200
2,7:17,3,4,KAN 23,0,17,Donovan McNabb pass incomplete intended for Terrell Owens,3.200,2.000
2,7:12,4,4,KAN 23,0,17,"Todd France 40 yard field goal no good, blocked by Eric Hicks, recovered by Dexter McCleon",2.000,-0.810
2,7:07,1,10,KAN 28,0,17,Trent Green pass incomplete intended for Priest Holmes (defended by Juqua Parker),0.810,0.260
2,7:02,2,10,KAN 28,0,17,Priest Holmes right end for 11 yards (tackle by Brian Dawkins),0.260,1.530
2,6:24,1,10,KAN 39,0,17,"Penalty on Tony Gonzalez: False Start, 5 yards (no play)",1.530,1.200
2,6:00,1,15,KAN 34,0,17,Trent Green pass complete to Priest Holmes for 6 yards (tackle by Jeremiah Trotter),1.200,1.120
2,5:13,2,9,KAN 40,0,17,"Penalty on Kris Wilson: False Start, 5 yards (no play)",1.120,0.450
2,4:47,2,14,KAN 35,6,17,"Trent Green pass incomplete intended for Eddie Kennison is intercepted by Sheldon Brown at KAN-40 and returned for 40 yards, touchdown",0.450,-7.000
2,4:41,,,,6,17,"Two Point Attempt: Koy Detmer pass incomplete, conversion fails",1.000,-1.000
2,4:41,,,PHI 30,6,23,"Todd France kicks off 66 yards, returned by Dante Hall for 96 yards, touchdown. Penalty on Jason Short: Offside on Free Kick (Declined)",0.000,7.000
2,4:41,,,PHI 2,6,24,Lawrence Tynes kicks extra point good,0.000,0.000
2,4:41,,,KAN 30,6,24,"Lawrence Tynes kicks off 70 yards, touchback",0.000,0.280
2,4:27,1,10,PHI 20,6,24,Donovan McNabb pass incomplete intended for Terrell Owens,0.280,-0.270
2,4:20,2,10,PHI 20,6,24,"Penalty on Donovan McNabb: Delay of Game, 5 yards (no play)",-0.270,-1.070
2,4:17,2,15,PHI 15,6,24,Donovan McNabb pass complete to Brian Westbrook for 2 yards (tackle by Jared Allen),-1.070,-1.510
2,3:37,3,13,PHI 17,6,24,Donovan McNabb pass complete to Brian Westbrook for 4 yards (tackle by Derrick Johnson),-1.510,-1.960
2,3:05,4,9,PHI 21,6,24,Dirk Johnson punts 30 yards,-1.960,-2.190
2,2:48,1,10,KAN 49,6,24,Trent Green pass incomplete intended for Tony Richardson,2.190,1.650
,,,,,,,"PHI challenged the ruling, and the play was upheld.",,
2,2:45,2,10,KAN 49,6,24,"Larry Johnson middle for no gain (tackle by Jevon Kearse). Larry Johnson fumbles (forced by Jevon Kearse), recovered by Sam Rayburn at KAN-50",1.650,-2.260
2,2:40,1,10,KAN 50,6,24,Brian Westbrook middle for no gain (tackle by Jimmy Wilkerson),2.260,1.710
2,2:07,2,10,KAN 50,6,24,"Donovan McNabb pass incomplete intended for Terrell Owens. Penalty on Dexter McCleon: Defensive Holding, 5 yards (no play)",1.710,2.590
2,1:59,1,10,KAN 45,6,24,Donovan McNabb pass incomplete intended for Terrell Owens,2.590,2.040
2,1:56,2,10,KAN 45,6,24,Donovan McNabb pass complete to Greg Lewis for 10 yards (tackle by Patrick Surtain),2.040,3.250
2,1:30,1,10,KAN 35,6,24,Donovan McNabb pass complete to Terrell Owens for 28 yards (tackle by Derrick Johnson),3.250,5.600
2,1:18,1,10,KAN 35,6,24,Timeout #3 by Philadelphia Eagles,3.250,5.600
2,1:18,1,7,KAN 7,12,24,"Donovan McNabb pass complete to Terrell Owens for 7 yards, touchdown",5.600,7.000
2,1:18,,,KAN 2,13,24,Todd France kicks extra point good,0.000,0.000
2,1:18,,,PHI 30,13,24,"Todd France kicks off 67 yards, returned by Dante Hall for 22 yards (tackle by Reno Mahe)",0.000,0.610
2,1:08,1,10,KAN 25,13,24,Larry Johnson middle for 1 yard (tackle by Jeremiah Trotter),0.610,0.200
2,0:34,2,9,KAN 26,13,24,Larry Johnson right end for 21 yards (tackle by Michael Lewis),0.200,2.060
2,0:34,1,10,KAN 47,13,24,Trent Green pass complete to Tony Gonzalez for 1 yard (tackle by Michael Lewis),2.060,1.650
Quarter,Time,Down,ToGo,Location,PHI,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,,,"Lawrence Tynes kicks off 55 yards, returned by Roderick Hood for 28 yards. Penalty on Jerome Woods: Offside on Free Kick, 5 yards",,
3,14:55,1,10,PHI 48,13,24,Donovan McNabb pass complete to L.J. Smith for 10 yards (tackle by Sammy Knight),2.130,2.790
3,14:13,1,10,KAN 42,13,24,Donovan McNabb pass complete to Brian Westbrook for 8 yards (tackle by Greg Wesley),2.790,3.320
3,13:52,2,2,KAN 34,13,24,Donovan McNabb pass incomplete intended for Greg Lewis,3.320,2.610
3,13:45,3,2,KAN 34,13,24,Brian Westbrook middle for 4 yards (tackle by Kawika Mitchell and John Browning),2.610,3.580
3,13:07,1,10,KAN 30,13,24,Donovan McNabb pass complete to Brian Westbrook for 4 yards (tackle by Derrick Johnson and Benny Sapp),3.580,3.570
3,12:28,2,6,KAN 26,13,24,Donovan McNabb pass incomplete intended for Terrell Owens,3.570,2.870
3,12:23,3,6,KAN 26,13,24,Donovan McNabb pass incomplete intended for Terrell Owens,2.870,1.760
3,12:23,4,6,KAN 26,16,24,Todd France 44 yard field goal good,1.760,3.000
3,12:23,,,PHI 30,16,24,"Todd France kicks off 55 yards, returned by Dante Hall for 24 yards (tackle by Sean Considine)",0.000,1.530
3,12:05,1,10,KAN 39,16,24,Priest Holmes middle for 4 yards (tackle by Jeremiah Trotter),1.530,1.530
3,10:48,2,6,KAN 43,16,24,Trent Green pass complete to Priest Holmes for 1 yard (tackle by Dhani Jones),1.530,0.960
3,10:48,3,5,KAN 44,16,24,Trent Green sacked by Jevon Kearse for -6 yards,0.960,-0.850
3,10:13,4,11,KAN 38,16,24,"Dustin Colquitt punts 62 yards, touchback",-0.850,-0.280
3,10:03,1,10,PHI 20,16,24,Lamar Gordon right tackle for 8 yards (tackle by Patrick Surtain),0.280,0.810
3,9:31,2,2,PHI 28,16,24,Lamar Gordon middle for 3 yards (tackle by Carlos Hall),0.810,1.000
3,8:57,1,10,PHI 31,16,24,Donovan McNabb pass complete to Terrell Owens for 10 yards (tackle by Greg Wesley),1.000,1.660
3,8:19,1,10,PHI 41,16,24,Donovan McNabb pass complete to Terrell Owens for 12 yards (tackle by Derrick Johnson),1.660,2.460
3,7:53,1,10,KAN 47,16,24,"Donovan McNabb pass complete to Terrell Owens for 17 yards (tackle by Dexter McCleon). Penalty on Artis Hicks: Offensive Holding, 10 yards (no play)",2.460,1.800
3,7:23,1,20,PHI 43,16,24,Donovan McNabb pass complete to L.J. Smith for 3 yards (tackle by Derrick Johnson),1.800,0.970
3,6:43,2,17,PHI 46,16,24,Donovan McNabb pass incomplete intended for Terrell Owens is intercepted by Dexter McCleon at KAN-7,0.970,0.380
3,6:33,1,10,KAN 7,16,24,Priest Holmes left end for 2 yards (tackle by Dhani Jones),-0.380,-0.630
3,5:58,2,8,KAN 9,16,24,Priest Holmes middle for 5 yards (tackle by Keith Adams and Jeremiah Trotter),-0.630,-0.600
3,5:14,3,3,KAN 14,16,24,Trent Green pass complete to Eddie Kennison for 8 yards (tackle by Mark Simoneau),-0.600,0.410
3,4:40,1,10,KAN 22,16,24,Priest Holmes right end for 4 yards (tackle by Michael Lewis),0.410,0.410
3,3:58,2,6,KAN 26,16,24,Trent Green pass incomplete intended for Marc Boerigter,0.410,-0.290
3,3:52,3,6,KAN 26,16,24,Trent Green pass incomplete intended for Samie Parker,-0.290,-1.630
3,3:45,4,6,KAN 26,16,24,"Dustin Colquitt punts 36 yards, returned by Dexter Wynn for 2 yards (tackle by Sammy Knight)",-1.630,-1.600
3,3:35,1,10,PHI 40,16,24,Donovan McNabb pass complete to Terrell Owens for 30 yards (tackle by Derrick Johnson),1.600,3.580
3,3:07,1,10,KAN 30,16,24,Donovan McNabb sacked by Jared Allen for -1 yards,3.580,2.900
3,2:30,2,11,KAN 31,16,24,Donovan McNabb pass complete to Terrell Owens for 28 yards (tackle by Greg Wesley),2.900,6.510
3,2:00,1,3,KAN 3,22,24,"Donovan McNabb pass complete to Mike Bartrum for 3 yards, touchdown",6.510,7.000
3,2:00,,,,24,24,"Two Point Attempt: Donovan McNabb pass complete to Brian Westbrook, conversion succeeds",1.000,1.000
3,2:00,,,PHI 30,24,24,"Todd France kicks off 56 yards, returned by Dante Hall for 22 yards (tackle by Matt Ware)",0.000,1.330
3,1:44,1,10,KAN 36,24,24,--,1.330,2.850
3,1:25,1,10,PHI 41,24,24,Priest Holmes middle for -1 yards (tackle by Keith Adams),2.850,2.170
3,0:42,2,11,PHI 42,24,24,Trent Green pass incomplete intended for Priest Holmes (defended by Jevon Kearse),2.170,1.490
3,0:38,3,11,PHI 42,24,24,Trent Green pass incomplete intended for Tony Gonzalez,1.490,0.460
3,0:38,4,11,PHI 42,24,24,"Dustin Colquitt punts 32 yards, fair catch by Reno Mahe",0.460,0.380
3,0:27,1,10,PHI 10,24,24,Donovan McNabb pass complete to L.J. Smith for 5 yards (tackle by Kawika Mitchell),-0.380,-0.350
Quarter,Time,Down,ToGo,Location,PHI,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,PHI 15,24,24,Donovan McNabb pass complete to L.J. Smith for 5 yards (tackle by Kawika Mitchell),-0.350,0.280
4,14:23,1,10,PHI 20,24,24,Brian Westbrook middle for 3 yards (tackle by Kendrell Bell),0.280,0.140
4,13:46,2,7,PHI 23,24,24,Donovan McNabb pass complete to Lamar Gordon for 18 yards (tackle by Derrick Johnson and Benny Sapp),0.140,1.660
4,13:01,1,10,PHI 41,24,24,Donovan McNabb pass complete to Greg Lewis for 34 yards (tackle by Patrick Surtain),1.660,3.910
4,12:20,1,10,KAN 25,24,24,Donovan McNabb pass complete to Greg Lewis for 6 yards (tackle by Dexter McCleon),3.910,4.200
4,11:54,2,4,KAN 19,24,24,Donovan McNabb pass incomplete intended for Stephen Spach,4.200,3.490
4,11:47,3,4,KAN 19,24,24,Donovan McNabb pass incomplete intended for Greg Lewis,3.490,2.260
4,11:47,4,4,KAN 19,27,24,Todd France 37 yard field goal good,2.260,3.000
4,11:47,,,PHI 30,27,24,"Todd France kicks off 57 yards, returned by Dante Hall for 11 yards (tackle by Mike Labinjo). Dante Hall fumbles, recovered by Reno Mahe at KAN-25",0.000,-3.910
4,11:30,1,10,KAN 25,27,24,Donovan McNabb pass complete to Terrell Owens for 14 yards (tackle by Sammy Knight),3.910,4.840
4,11:30,1,10,KAN 11,27,24,Donovan McNabb pass incomplete intended for L.J. Smith (defended by Sammy Knight),4.840,4.140
4,11:01,2,10,KAN 11,27,24,Lamar Gordon middle for 3 yards (tackle by Greg Wesley and Jared Allen),4.140,3.760
4,10:20,3,7,KAN 8,27,24,Donovan McNabb pass complete to L.J. Smith for 7 yards (tackle by Greg Wesley),3.760,6.970
,,,,,,,"KAN challenged the ruling, and the play was upheld.",,
4,9:41,1,1,KAN 1,27,24,Lamar Gordon middle for no gain (tackle by Kawika Mitchell),6.970,5.910
4,9:01,2,1,KAN 1,33,24,"Donovan McNabb pass complete to L.J. Smith for 1 yard, touchdown",5.910,7.000
4,9:01,,,KAN 2,34,24,Todd France kicks extra point good,0.000,0.000
4,9:01,,,PHI 30,34,24,"Todd France kicks off 62 yards, returned by Dante Hall for 18 yards (tackle by Mark Simoneau)",0.000,0.670
4,8:51,1,10,KAN 26,34,24,Larry Johnson middle for 3 yards (tackle by N.D. Kalu),0.670,0.540
4,8:13,2,7,KAN 29,34,24,Trent Green pass incomplete (defended by Jeremiah Trotter),0.540,-0.160
4,8:11,3,7,KAN 29,34,24,Trent Green pass complete to Dante Hall for 22 yards (tackle by Michael Lewis),-0.160,2.320
4,7:52,1,10,PHI 49,34,24,Trent Green sacked by Brian Dawkins for -3 yards,2.320,1.380
4,7:22,2,13,KAN 48,34,24,Trent Green pass incomplete is intercepted by Sheldon Brown at PHI-39 and returned for 20 yards,1.380,-2.850
4,7:10,1,10,KAN 41,34,24,Brian Westbrook middle for no gain (tackle by Eric Hicks),2.850,2.310
4,6:24,1,10,KAN 41,34,24,Timeout #1 by Philadelphia Eagles,2.850,2.310
4,6:24,2,10,KAN 41,34,24,Donovan McNabb pass complete to Terrell Owens for 5 yards (tackle by Kawika Mitchell),2.310,2.280
4,5:40,3,5,KAN 36,34,24,Donovan McNabb pass complete to L.J. Smith for 11 yards (tackle by Sammy Knight),2.280,3.910
4,4:53,1,10,KAN 25,34,24,"Lamar Gordon left end for -1 yards (tackle by Carlos Hall). Penalty on Shawn Andrews: Offensive Holding, 10 yards (no play)",3.910,3.250
4,4:48,1,20,KAN 35,34,24,Donovan McNabb pass complete to Lamar Gordon for 15 yards (tackle by Greg Wesley),3.250,4.040
4,3:58,2,5,KAN 20,34,24,Donovan McNabb pass complete to Brian Westbrook for 11 yards (tackle by Greg Wesley and Kawika Mitchell),4.040,5.140
4,3:45,2,5,KAN 20,34,24,Timeout #2 by Kansas City Chiefs,4.040,5.140
4,3:45,1,9,KAN 9,34,24,Brian Westbrook right end for 1 yard (tackle by Sammy Knight),5.140,4.570
4,3:35,1,9,KAN 9,34,24,Timeout #3 by Kansas City Chiefs,5.140,4.570
4,3:35,2,8,KAN 8,34,24,Donovan McNabb pass incomplete,4.570,3.580
4,3:31,3,8,KAN 8,34,24,Donovan McNabb pass incomplete intended for Terrell Owens,3.580,2.950
4,3:31,4,8,KAN 8,37,24,Todd France 26 yard field goal good,2.950,3.000
4,3:31,,,PHI 30,37,24,"Todd France kicks off 60 yards, returned by Dante Hall for 15 yards (tackle by Mark Simoneau)",0.000,0.610
4,3:17,1,10,KAN 25,37,24,Trent Green pass complete to Eddie Kennison for 15 yards (tackle by Brian Dawkins),0.610,1.600
4,2:59,1,10,KAN 40,37,24,Trent Green pass complete to Tony Gonzalez for 4 yards (tackle by Jeremiah Trotter),1.600,1.590
4,2:34,2,6,KAN 44,37,24,Trent Green pass complete to Priest Holmes for 9 yards (tackle by Jeremiah Trotter),1.590,2.460
4,2:16,1,10,PHI 47,37,24,Trent Green pass complete to Dante Hall for 4 yards (tackle by Roderick Hood),2.460,2.450
4,2:00,2,6,PHI 43,37,24,Trent Green pass incomplete intended for Priest Holmes,2.450,1.750
4,1:55,3,6,PHI 43,37,24,"Trent Green pass complete to Priest Holmes for 4 yards. Penalty on Brian Waters: Illegal Block Above the Waist, 10 yards (no play)",1.750,0.430
4,1:48,3,16,KAN 47,37,24,Trent Green pass complete to Marc Boerigter for 38 yards,0.430,4.580
4,1:38,1,10,PHI 15,37,24,Trent Green pass incomplete intended for Samie Parker,4.580,3.950
4,1:33,2,10,PHI 15,37,30,"Trent Green pass complete to Dante Hall for 15 yards, touchdown",3.950,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,1:33,,,PHI 2,37,31,Lawrence Tynes kicks extra point good,0.000,0.000
4,1:24,2,10,PHI 15,37,31,Timeout #2 by Philadelphia Eagles,3.950,0.000
4,1:33,,,KAN 30,37,31,"Lawrence Tynes kicks onside 12 yards, recovered by Reno Mahe",0.000,-2.790
4,1:24,1,10,KAN 42,37,31,Donovan McNabb kneels for -1 yards,2.790,2.110
4,0:46,2,11,KAN 43,37,31,Donovan McNabb kneels for -1 yards,2.110,1.290
4,0:21,3,12,KAN 44,37,31,Donovan McNabb kneels for -1 yards,1.290,0.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
