Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jordy Nelson,OAK,8,6,88,0,3,77,12.8,11,1.8,13.6,0,,0,0.0,0,110.4
Jalen Richard,OAK,6,5,67,0,2,28,5.6,39,7.8,4.7,0,,0,0.0,0,113.2
Seth Roberts,OAK,4,3,29,0,2,17,5.7,12,4.0,10.3,0,,0,0.0,0,94.8
Jared Cook,OAK,5,2,23,0,2,17,8.5,6,3.0,13.6,0,,0,0.0,0,54.6
Marcell Ateman,OAK,5,2,20,0,1,18,9.0,2,1.0,9.4,0,,0,0.0,0,52.1
Darren Waller,OAK,1,1,44,0,1,3,3.0,41,41.0,3.0,1,1.0,0,0.0,0,118.7
Lee Smith,OAK,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
Derek Carr,OAK,1,1,-9,0,0,0,0.0,-9,-9.0,0.0,0,,0,0.0,0,79.2
Doug Martin,OAK,1,0,0,0,,0,,0,,0.0,0,,1,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Boyd,CIN,5,4,38,1,3,26,6.5,12,3.0,9.0,0,,0,0.0,0,137.9
Alex Erickson,CIN,5,3,23,0,1,0,0.0,23,7.7,8.8,0,,0,0.0,0,71.2
Joe Mixon,CIN,4,2,1,0,0,-6,-3.0,7,3.5,2.8,0,,0,0.0,0,56.2
Giovani Bernard,CIN,2,2,25,0,1,0,0.0,25,12.5,0.0,1,2.0,0,0.0,0,118.7
Cody Core,CIN,4,1,10,0,1,5,5.0,5,5.0,13.3,0,,0,0.0,0,39.6
John Ross,CIN,5,1,6,0,,0,0.0,6,6.0,18.8,0,,2,40.0,1,0.0
C.J. Uzomah,CIN,5,1,27,0,1,14,14.0,13,13.0,12.4,0,,0,0.0,0,49.6
Matt Lengel,CIN,2,0,0,0,,0,,0,,13.5,0,,0,0.0,0,39.6
Sam Hubbard,CIN,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
