#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:46,CIN 23,3,1:46,1,Punt
2,1,8:51,CIN 49,1,0:09,0,Interception
3,1,7:42,OAK 45,9,4:42,45,Touchdown
4,1,0:10,CIN 10,12,4:53,90,Touchdown
5,2,9:29,OAK 34,7,2:48,18,Field Goal
6,2,3:48,OAK 46,7,2:09,26,Field Goal
7,2,1:08,CIN 22,3,0:39,1,Punt
8,3,15:00,CIN 25,6,2:47,24,Punt
9,3,6:27,CIN 19,3,1:05,3,Punt
10,3,2:38,CIN 25,14,6:53,71,Field Goal
11,4,9:11,CIN 25,3,2:06,-4,Punt
12,4,5:05,OAK 21,2,1:01,21,Touchdown
13,4,2:21,CIN 40,8,2:21,23,End of Game
