Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Leon Washington,NYJ,5,198,39.6,0,94,0,0,,0,0
David Bowens,NYJ,1,7,7.0,0,7,0,0,,0,0
Jerricho Cotchery,NYJ,1,54,54.0,0,54,0,0,,0,0
Bubba Franks,NYJ,1,6,6.0,0,6,0,0,,0,0
Brad Smith,NYJ,1,26,26.0,0,26,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darren Sproles,SDG,2,40,20.0,0,22,0,0,,0,0
