#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,7:47,DET 36,1,0:15,64,Touchdown
2,1,5:26,DET 29,3,0:59,3,Punt
3,2,14:35,DET 31,3,1:35,8,Punt
4,2,8:57,DET 26,4,1:19,9,Downs
5,2,5:51,DET 28,3,0:49,6,Punt
6,2,1:55,DET 12,1,0:08,0,Interception
7,2,1:47,DET 25,3,0:27,7,Punt
8,2,0:17,DET 45,3,0:17,23,Missed FG
9,3,15:00,DET 36,3,1:54,7,Punt
10,3,10:31,DET 16,5,1:15,11,Punt
11,3,4:55,DET 34,4,1:48,19,Punt
12,3,1:24,GNB 28,4,1:29,24,Interception
13,4,12:42,DET 35,5,1:56,65,Touchdown
14,4,10:05,GNB 29,7,3:24,24,Downs
15,4,4:16,DET 47,7,2:03,26,Downs
16,4,0:59,DET 21,6,0:59,64,End of Game
