#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 14,13,7:13,74,Field Goal
2,1,7:32,GNB 33,3,2:06,6,Punt
3,1,4:27,GNB 36,9,4:52,64,Touchdown
4,2,13:00,GNB 13,9,4:03,65,Field Goal
5,2,7:38,DET 35,7,1:47,17,Field Goal
6,2,5:02,GNB 16,6,3:07,26,Punt
7,2,1:20,GNB 32,6,1:03,68,Touchdown
8,3,13:06,GNB 34,6,2:35,51,Field Goal
9,3,9:16,GNB 31,9,4:21,69,Touchdown
10,3,3:07,GNB 16,3,1:43,12,Fumble
11,4,14:55,GNB 21,3,2:13,3,Punt
12,4,10:46,GNB 14,2,0:41,13,Fumble
13,4,6:41,GNB 5,3,2:25,3,Punt
14,4,2:13,GNB 27,3,1:14,7,Punt
