Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Marlon Mack,IND,8,27,0,,17,2.1,10,1.3,2,4.0
Nyheim Hines,IND,4,5,0,0,2,0.5,3,0.8,0,
Andrew Luck,IND,2,16,0,1,16,8.0,0,0.0,0,
Eric Ebron,IND,1,-9,0,0,-9,-9.0,0,0.0,0,
Zach Pascal,IND,1,2,0,0,2,2.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Carlos Hyde,JAX,13,36,0,,19,1.5,17,1.3,2,6.5
T.J. Yeldon,JAX,8,16,0,1,7,0.9,9,1.1,0,
Cody Kessler,JAX,5,28,0,1,11,2.2,17,3.4,0,
Dede Westbrook,JAX,1,-1,0,0,-1,-1.0,0,0.0,0,
