Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Thompson,WAS,8,6,45,0,1,3,0.5,42,7.0,1.5,0,,1,12.5,0,88.0
Jamison Crowder,WAS,8,4,55,0,3,34,8.5,21,5.3,12.8,0,,0,0.0,0,72.4
Paul Richardson,WAS,5,4,50,0,2,40,10.0,10,2.5,11.8,0,,0,0.0,0,108.3
Maurice Harris,WAS,8,3,47,0,1,36,12.0,11,3.7,13.8,0,,0,0.0,1,18.2
Vernon Davis,WAS,3,2,15,0,2,9,4.5,6,3.0,11.0,0,,0,0.0,0,78.5
Adrian Peterson,WAS,3,2,36,0,2,8,4.0,28,14.0,2.0,3,0.7,1,33.3,0,107.6
Jordan Reed,WAS,2,1,21,0,1,21,21.0,0,0.0,14.0,0,,0,0.0,0,87.5
Brian Quick,WAS,1,1,6,0,,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cameron Meredith,NOR,5,5,71,0,2,43,8.6,28,5.6,8.6,0,,0,0.0,0,118.7
Ben Watson,NOR,4,4,30,0,2,7,1.8,23,5.8,1.8,0,,0,0.0,0,97.9
Michael Thomas,NOR,5,4,74,0,4,37,9.3,37,9.3,8.4,1,4.0,0,0.0,0,118.7
Alvin Kamara,NOR,4,3,15,0,,8,2.7,7,2.3,0.8,0,,0,0.0,0,80.2
Tre'Quan Smith,NOR,3,3,111,2,3,66,22.0,45,15.0,22.0,0,,0,0.0,0,158.3
Mark Ingram,NOR,3,2,20,0,1,-10,-5.0,30,15.0,-2.7,0,,0,0.0,0,85.4
Josh Hill,NOR,2,2,24,1,2,-3,-1.5,27,13.5,-1.5,0,,0,0.0,0,156.2
Austin Carr,NOR,2,2,17,0,1,12,6.0,5,2.5,6.0,0,,0,0.0,0,102.1
Drew Brees,NOR,1,1,1,0,0,-2,-2.0,3,3.0,-2.0,0,,0,0.0,0,79.2
