Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Ravens won the coin toss and deferred, Bengals to receive the opening kickoff.",,
1,15:00,,,BAL 30,0,0,"Billy Cundiff kicks off 76 yards, touchback",0.000,0.280
1,15:00,1,10,CIN 20,0,0,Carson Palmer pass incomplete short right intended for Jerome Simpson,0.280,-0.270
1,14:56,2,10,CIN 20,0,0,Cedric Benson left tackle for 8 yards (tackle by Ray Lewis and Dawan Landry),-0.270,0.100
1,14:19,3,2,CIN 28,0,0,Carson Palmer pass incomplete deep right intended for Andre Caldwell is intercepted by Ed Reed at BAL-36 and returned for 4 yards,0.100,-1.600
1,14:06,1,10,BAL 40,0,0,Ray Rice left tackle for 8 yards (tackle by Keith Rivers),1.600,2.130
1,13:39,2,2,BAL 48,0,0,Ray Rice left tackle for 8 yards (tackle by Leon Hall),2.130,2.650
1,12:59,1,10,CIN 44,0,0,Willis McGahee right end for -2 yards (tackle by Dhani Jones),2.650,1.840
1,12:25,2,12,CIN 46,0,0,Joe Flacco pass complete short left to Todd Heap for 37 yards (tackle by Michael Johnson and Dhani Jones),1.840,5.140
1,11:45,1,9,CIN 9,0,0,Ray Rice left guard for 3 yards (tackle by Robert Geathers and Rey Maualuga),5.140,4.950
1,11:04,2,6,CIN 6,0,0,Ray Rice left guard for -1 yards (tackle by Keith Rivers),4.950,3.810
1,10:23,3,7,CIN 7,0,0,Joe Flacco pass incomplete short left intended for Ray Rice. Penalty on Ray Rice: Offensive Pass Interfere (Declined),3.810,2.970
1,10:13,4,7,CIN 7,0,3,Billy Cundiff 25 yard field goal good,2.970,3.000
1,,,,BAL 30,0,3,"Billy Cundiff kicks off 68 yards, returned by Bernard Scott for 23 yards (tackle by Haruki Nakamura)",0.000,0.610
1,10:02,1,10,CIN 25,0,3,Carson Palmer pass complete short left to Andre Caldwell for 7 yards (tackle by Josh Wilson),0.610,1.010
1,9:39,2,3,CIN 32,0,3,Cedric Benson left tackle for 2 yards (tackle by Kelly Gregg and Dawan Landry),1.010,0.560
1,9:00,3,1,CIN 34,0,3,Cedric Benson middle for no gain (tackle by Jarret Johnson),0.560,-1.110
1,8:27,4,1,CIN 34,0,3,"Kevin Huber punts 53 yards, returned by Lardarius Webb for 6 yards (tackle by Bernard Scott)",-1.110,-0.150
1,8:15,1,10,BAL 19,0,3,Joe Flacco pass complete short middle to Derrick Mason for 15 yards (tackle by Reggie Nelson),0.150,1.200
1,7:43,1,10,BAL 34,0,3,Ray Rice right tackle for -1 yards (tackle by Keith Rivers),1.200,0.520
1,7:09,2,11,BAL 33,0,3,Ray Rice right guard for -4 yards (tackle by Brandon Johnson),0.520,-0.690
1,6:26,3,15,BAL 29,0,3,Joe Flacco pass complete short middle to Anquan Boldin for 8 yards (tackle by Dhani Jones),-0.690,-0.910
1,5:50,4,7,BAL 37,0,3,"Sam Koch punts 59 yards, returned by Quan Cosby for 20 yards (tackle by Haruki Nakamura)",-0.910,-0.540
1,5:36,1,10,CIN 24,0,3,Carson Palmer pass complete short left to Chase Coffman for 5 yards (tackle by Jameel McClain),0.540,0.670
1,5:10,2,5,CIN 29,0,3,Cedric Benson left tackle for 4 yards (tackle by Cory Redding),0.670,0.500
1,4:33,3,1,CIN 33,0,3,Carson Palmer pass complete short left to Jerome Simpson for 13 yards (tackle by Dawan Landry),0.500,1.990
1,3:50,1,10,CIN 46,0,3,Carson Palmer pass incomplete short right intended for Cedric Benson,1.990,1.450
1,3:43,2,10,CIN 46,0,3,Cedric Benson left end for 5 yards (tackle by Terrell Suggs and Terrence Cody),1.450,1.420
1,3:01,3,5,BAL 49,0,3,Carson Palmer pass complete short right to Andre Caldwell for 8 yards (tackle by Chris Carr),1.420,2.850
1,2:22,1,10,BAL 41,0,3,Jerome Simpson left end for 2 yards (tackle by Lardarius Webb),2.850,2.580
1,1:35,2,8,BAL 39,0,3,Cedric Benson right tackle for 3 yards (tackle by Ray Lewis and Dawan Landry),2.580,2.280
1,0:56,3,5,BAL 36,0,3,Carson Palmer pass complete short middle to Cedric Peerman for 11 yards (tackle by Ed Reed),2.280,3.910
1,0:19,1,10,BAL 25,0,3,Cedric Benson left tackle for no gain (tackle by Brandon McKinney and Kelly Gregg),3.910,3.360
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,BAL 25,0,3,Carson Palmer pass incomplete short right intended for Jerome Simpson (defended by Ed Reed),3.360,2.680
2,14:54,3,10,BAL 25,0,3,Carson Palmer pass complete short middle to Chase Coffman for 11 yards (tackle by Jarret Johnson and Dannell Ellerbe),2.680,4.650
2,14:10,1,10,BAL 14,0,3,Cedric Benson left tackle for -3 yards (tackle by Ray Lewis),4.650,3.590
2,13:33,2,13,BAL 17,0,3,Carson Palmer pass complete short right to Jordan Shipley for 6 yards (tackle by Lardarius Webb),3.590,3.620
2,12:52,3,7,BAL 11,0,3,Carson Palmer pass incomplete short right intended for Jordan Shipley,3.620,2.700
2,12:47,4,7,BAL 11,0,3,Clint Stitser 29 yard field goal no good,2.700,-0.280
2,12:43,1,10,BAL 20,0,3,Joe Flacco pass complete short left to T.J. Houshmandzadeh for 10 yards,0.280,0.940
2,12:19,1,10,BAL 30,0,3,Joe Flacco pass incomplete deep left intended for Ed Dickson (defended by Leon Hall),0.940,0.390
2,12:11,2,10,BAL 30,0,3,"Joe Flacco pass complete short left to Willis McGahee for 8 yards (tackle by Rey Maualuga). Penalty on Michael Oher: Unnecessary Roughness, 15 yards",0.390,-1.220
2,11:44,3,17,BAL 23,0,3,Joe Flacco sacked by Roy Williams for -3 yards,-1.220,-2.030
2,11:27,4,20,BAL 20,0,3,"Sam Koch punts 56 yards, returned by Quan Cosby for 11 yards (tackle by Jalen Parmele)",-2.030,-1.270
2,11:15,1,10,CIN 35,0,3,Bernard Scott left guard for 2 yards (tackle by Cory Redding and Terrence Cody),1.270,0.990
2,10:39,2,8,CIN 37,0,3,"Carson Palmer pass complete deep middle to Jerome Simpson for 21 yards (tackle by Chris Carr). Jerome Simpson fumbles (forced by Chris Carr), recovered by Ray Lewis at BAL-37 (tackle by Andre Caldwell)",0.990,-1.400
2,10:30,1,10,BAL 37,0,3,"Donte' Stallworth left end for 15 yards (tackle by Reggie Nelson). Donte' Stallworth fumbles (forced by Reggie Nelson), recovered by Carlos Dunlap at CIN-36 (tackle by Chris Chester)",1.400,-1.330
,,,,,,,"CIN challenged the runner was down by contact ruling, and the original play was overturned.",,
2,10:17,1,10,CIN 36,0,3,Carson Palmer pass complete short right to Jerome Simpson for 7 yards (tackle by Dawan Landry),1.330,1.740
2,9:37,2,3,CIN 43,0,3,Cedric Benson right guard for 2 yards (tackle by Haloti Ngata),1.740,1.290
2,8:59,3,1,CIN 45,0,3,Chris Pressley middle for no gain (tackle by Terrell Suggs),1.290,-0.390
2,8:23,4,1,CIN 45,0,3,"Kevin Huber punts 40 yards, returned by Lardarius Webb for 8 yards (tackle by Roddrick Muckelroy)",-0.390,-0.480
2,8:16,1,10,BAL 23,0,3,Ray Rice right guard for 10 yards (tackle by Reggie Nelson),0.480,1.140
2,7:38,1,10,BAL 33,0,3,Joe Flacco pass complete short left to Todd Heap for 4 yards (tackle by Roy Williams),1.140,1.130
2,6:58,2,6,BAL 37,0,3,Joe Flacco pass complete short right to Le'Ron McClain for 2 yards (tackle by Rey Maualuga),1.130,0.700
2,6:19,3,4,BAL 39,0,3,"Joe Flacco pass incomplete deep right intended for Ray Rice. Penalty on Brandon Johnson: Defensive Pass Interfere, 24 yards (no play)",0.700,3.120
2,6:11,1,10,CIN 37,0,3,Willis McGahee left tackle for 7 yards (tackle by Rey Maualuga and Roy Williams),3.120,3.520
2,5:33,2,3,CIN 30,0,3,Joe Flacco pass incomplete deep middle intended for Anquan Boldin (defended by Reggie Nelson),3.520,2.810
2,5:27,3,3,CIN 30,0,3,Joe Flacco pass complete short left to Anquan Boldin for 1 yard (tackle by Keiwan Ratliff),2.810,1.600
2,4:46,4,2,CIN 29,0,6,Billy Cundiff 47 yard field goal good,1.600,3.000
2,,,,BAL 30,0,6,"Billy Cundiff kicks off 67 yards, returned by Bernard Scott for 28 yards (tackle by Ed Dickson)",0.000,1.000
2,4:34,1,10,CIN 31,0,6,Carson Palmer pass complete short right to Jerome Simpson for 9 yards (tackle by Chris Carr),1.000,1.680
2,4:03,2,1,CIN 40,0,6,Carson Palmer pass complete short middle to Cedric Benson for 4 yards (tackle by Jameel McClain and Ray Lewis),1.680,1.860
2,3:30,1,10,CIN 44,0,6,Carson Palmer pass complete short right to Cedric Benson for no gain. Penalty on Andre Caldwell: Illegal Formation (Declined),1.860,1.320
2,3:01,2,10,CIN 44,0,6,Carson Palmer pass incomplete short left intended for Andre Caldwell (defended by Haloti Ngata),1.320,0.630
2,2:56,3,10,CIN 44,0,6,Carson Palmer pass complete short left to Jordan Shipley for 8 yards,0.630,0.070
2,2:33,4,2,BAL 48,0,6,Kevin Huber punts 20 yards,0.070,-0.810
2,2:27,1,10,BAL 28,0,6,Joe Flacco pass complete short right to Derrick Mason for 9 yards (tackle by Johnathan Joseph),0.810,1.480
2,2:05,2,1,BAL 37,0,6,Ray Rice left guard for 9 yards (tackle by Roy Williams and Carlos Dunlap),1.480,1.990
2,1:56,1,10,BAL 46,0,6,Joe Flacco sacked by Carlos Dunlap and Geno Atkins for -7 yards,1.990,0.510
2,1:30,2,17,BAL 39,0,6,Joe Flacco pass complete short middle to Todd Heap for 12 yards (tackle by Keiwan Ratliff),0.510,1.420
2,1:05,3,5,CIN 49,0,6,Joe Flacco pass complete short right to T.J. Houshmandzadeh for 7 yards (tackle by Carlos Dunlap),1.420,2.790
2,1:01,,,,0,6,Timeout #1 by Baltimore Ravens,0.000,2.790
2,1:01,1,10,CIN 42,0,6,Joe Flacco pass incomplete deep right intended for Todd Heap is intercepted by Reggie Nelson at CIN-7 and returned for 56 yards. Penalty on Marshal Yanda: Offensive Holding (Declined),2.790,-3.120
2,0:40,1,10,BAL 37,0,6,Carson Palmer pass complete short left to Jerome Simpson for 4 yards (tackle by Ray Lewis),3.120,3.110
2,0:34,,,,0,6,Timeout #1 by Cincinnati Bengals,0.000,3.110
2,0:34,2,6,BAL 33,0,6,Carson Palmer pass complete short left to Jerome Simpson for 7 yards (tackle by Lardarius Webb),3.110,3.840
2,0:30,1,10,BAL 26,0,6,"Penalty on Bobbie Williams: False Start, 5 yards (no play)",3.840,3.510
2,0:30,1,15,BAL 31,0,6,Carson Palmer pass complete short right to Andre Caldwell for 7 yards (tackle by Fabian Washington),3.510,3.570
2,0:25,2,8,BAL 24,0,6,Carson Palmer pass complete short right to Jerome Simpson for 11 yards (tackle by Fabian Washington),3.570,4.710
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,0:20,1,10,BAL 13,0,6,Carson Palmer pass incomplete deep middle intended for Jordan Shipley is intercepted by Ed Reed and returned for 44 yards,4.710,-1.470
2,0:03,1,10,BAL 38,0,6,Joe Flacco kneels for -1 yards,1.470,0.790
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
