Player,Pos
Jon Kitna,QB
Kevin Jones,RB
Roy Williams,WR
Mike Furrey,WR
Dan Campbell,TE
Marcus Pollard,TE
Jeff Backus,LT
Rick DeMulling,LG
Dominic Raiola,C
Damien Woody,RG
Jonathan Scott,RT
Cory Redding,LDE
Shaun Rogers,UT
Shaun Cody,NT
James Hall,RDE
Paris Lenon,SLB
Boss Bailey,MLB
Ernie Sims,WLB
Jamar Fletcher,LCB
Dre' Bly,RCB
Daniel Bullocks,SS
Terrence Holt,FS
