Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Dalvin Cook,MIN,10,8,22,0,1,-2,-0.3,24,3.0,-0.8,0,,0,0.0,0,79.2
Stefon Diggs,MIN,6,5,49,0,2,15,3.0,34,6.8,4.2,1,5.0,0,0.0,0,100.7
Adam Thielen,MIN,10,5,28,1,1,23,4.6,5,1.0,10.6,0,,2,20.0,1,50.0
Aldrick Robinson,MIN,9,5,37,0,3,19,3.8,18,3.6,15.1,0,,0,0.0,1,25.9
Kyle Rudolph,MIN,3,3,38,0,3,24,8.0,14,4.7,8.0,0,,0,0.0,0,118.7
Laquon Treadwell,MIN,2,2,13,0,1,12,6.0,1,0.5,6.0,0,,0,0.0,0,93.7
C.J. Ham,MIN,2,2,11,0,,1,0.5,10,5.0,0.5,0,,0,0.0,0,89.6
Latavius Murray,MIN,2,2,3,0,0,2,1.0,1,0.5,1.0,0,,0,0.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
James White,NWE,9,7,92,0,4,-6,-0.9,98,14.0,-1.0,1,7.0,0,0.0,0,109.3
Rob Gronkowski,NWE,4,3,26,0,1,23,7.7,3,1.0,9.5,0,,0,0.0,0,91.7
Josh Gordon,NWE,3,3,58,1,3,21,7.0,37,12.3,7.0,2,1.5,0,0.0,0,158.3
Julian Edelman,NWE,8,3,25,0,0,14,4.7,11,3.7,5.3,0,,1,12.5,1,6.8
Chris Hogan,NWE,2,2,20,0,2,1,0.5,19,9.5,0.5,0,,0,0.0,0,108.3
Cordarrelle Patterson,NWE,2,2,53,0,2,31,15.5,22,11.0,15.5,0,,0,0.0,0,118.7
Rex Burkhead,NWE,2,2,21,0,1,-7,-3.5,28,14.0,-3.5,0,,0,0.0,0,110.4
Sony Michel,NWE,1,1,7,0,0,3,3.0,4,4.0,3.0,0,,0,0.0,0,95.8
James Develin,NWE,1,1,9,0,1,3,3.0,6,6.0,3.0,0,,0,0.0,0,104.2
