Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Antonio Brown,TAM,8,7,69,0,3,31,4.4,38,5.4,9.4,0,,0,0.0,0,102.6
Mike Evans,TAM,11,6,77,1,6,48,8.0,29,4.8,8.7,0,,0,0.0,0,107.0
Chris Godwin,TAM,6,6,92,0,4,45,7.5,47,7.8,7.5,0,,0,0.0,0,118.7
Cameron Brate,TAM,3,3,31,1,3,19,6.3,12,4.0,6.3,0,,0,0.0,0,149.3
Leonard Fournette,TAM,3,2,11,0,0,3,1.5,8,4.0,2.3,0,,1,33.3,0,72.9
Rob Gronkowski,TAM,3,2,51,1,2,26,13.0,25,12.5,22.7,1,2.0,0,0.0,0,149.3
Ronald Jones II,TAM,2,1,6,0,0,2,2.0,4,4.0,1.5,0,,0,0.0,0,56.2
Scott Miller,TAM,1,1,4,0,,-1,-1.0,5,5.0,-1.0,0,,0,0.0,0,83.3
Tyler Johnson,TAM,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Robbie Chosen,CAR,6,4,21,0,1,18,4.5,3,0.8,10.7,0,,0,0.0,0,72.2
Mike Davis,CAR,5,4,12,0,0,-7,-1.8,19,4.8,-1.4,0,,0,0.0,0,79.2
D.J. Moore,CAR,7,4,96,1,4,57,14.3,39,9.8,16.3,0,,1,14.3,1,101.8
Curtis Samuel,CAR,5,3,8,0,0,-3,-1.0,11,3.7,4.0,0,,0,0.0,0,64.6
Alex Armah,CAR,2,2,-5,0,,-10,-5.0,5,2.5,-5.0,0,,0,0.0,0,79.2
Rodney Smith,CAR,1,1,2,0,0,0,0.0,2,2.0,0.0,0,,0,0.0,0,79.2
Colin Thompson,CAR,1,1,7,1,1,7,7.0,0,0.0,7.0,0,,0,0.0,0,135.4
Ian Thomas,CAR,1,1,7,0,1,7,7.0,0,0.0,7.0,0,,0,0.0,0,95.8
