Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,7,24,"Todd Sauerbrun kicks off 70 yards, returned by Benny Sapp for 32 yards (tackle by Jamie Winborn)",0.000,1.070
3,14:53,1,10,KAN 32,7,24,Kolby Smith middle for -2 yards (tackle by John Engelberger and Marcus Thomas),1.070,0.260
3,14:24,2,12,KAN 30,7,24,Kolby Smith middle for 3 yards (tackle by Elvis Dumervil and D.J. Williams),0.260,-0.030
3,13:47,3,9,KAN 33,7,24,Brodie Croyle pass incomplete short right intended for Kris Wilson,-0.030,-1.180
3,13:40,4,9,KAN 33,7,24,"Dustin Colquitt punts 42 yards, returned by Glenn Martinez for 9 yards (tackle by Napoleon Harris)",-1.180,-1.200
3,13:29,1,10,DEN 34,7,24,Jay Cutler pass complete short left to Tony Scheffler for 6 yards (tackle by Patrick Surtain),1.200,1.470
3,12:49,2,4,DEN 40,7,24,Jay Cutler middle for 4 yards (tackle by Donnie Edwards),1.470,1.860
3,12:05,1,10,DEN 44,7,24,"Selvin Young middle for 10 yards (tackle by Donnie Edwards). Penalty on Daniel Graham: Offensive Holding, 10 yards (no play)",1.860,1.200
3,11:37,1,20,DEN 34,7,24,Jay Cutler pass complete short left to Glenn Martinez for 9 yards (tackle by Ty Law),1.200,1.180
3,10:58,2,11,DEN 43,7,24,Jay Cutler pass complete short right to Brandon Marshall for 16 yards (tackle by Patrick Surtain),1.180,2.850
3,10:22,1,10,KAN 41,7,24,"Selvin Young left end for 6 yards (tackle by Bernard Pollard). Penalty on Jared Allen: Illegal Use of Hands, 5 yards",2.850,3.580
3,9:54,1,10,KAN 30,7,24,Travis Henry left end for -2 yards (tackle by Jared Allen),3.580,2.760
3,9:10,2,12,KAN 32,7,24,Jay Cutler pass complete short middle to Glenn Martinez for 13 yards (tackle by Benny Sapp),2.760,4.310
3,8:33,1,10,KAN 19,7,24,Selvin Young left tackle for 1 yard (tackle by Jared Allen),4.310,3.880
3,7:53,2,9,KAN 18,7,24,Selvin Young left end for -1 yards (tackle by Benny Sapp),3.880,3.030
3,7:07,3,10,KAN 19,7,24,Jay Cutler pass incomplete short left intended for Glenn Martinez,3.030,2.180
3,7:02,4,10,KAN 19,7,27,Jason Elam 37 yard field goal good,2.180,3.000
3,,,,DEN 30,7,27,"Todd Sauerbrun kicks off 69 yards, returned by Benny Sapp for 13 yards",0.000,-0.280
3,6:52,1,10,KAN 14,7,27,Brodie Croyle pass incomplete short left intended for Kolby Smith,-0.280,-0.750
3,6:46,2,10,KAN 14,7,27,Brodie Croyle pass incomplete deep right intended for Kris Wilson is intercepted by Champ Bailey at KAN-48,-0.750,-2.390
3,6:38,1,10,KAN 48,7,27,Selvin Young left end for 2 yards (tackle by Jared Allen),2.390,2.120
3,6:04,2,8,KAN 46,7,27,Jay Cutler pass complete short right to Brandon Marshall for 12 yards (tackle by Jared Allen),2.120,3.310
3,5:17,1,10,KAN 34,7,27,Selvin Young middle for 2 yards (tackle by Napoleon Harris and Jarrad Page),3.310,3.040
3,4:34,2,8,KAN 32,7,27,Jay Cutler middle for 21 yards (tackle by Patrick Surtain),3.040,4.840
3,3:42,,,,7,27,Timeout #1 by Denver Broncos,0.000,4.840
3,3:42,1,10,KAN 11,7,27,Jay Cutler pass complete short right to Brandon Marshall for 6 yards (tackle by Donnie Edwards and Jarrad Page),4.840,5.280
3,2:57,2,4,KAN 5,7,27,Selvin Young middle for 3 yards (tackle by Donnie Edwards),5.280,5.120
3,2:20,3,1,KAN 2,7,33,"Jay Cutler pass complete short right to Daniel Graham for 2 yards, touchdown",5.120,7.000
3,,,,KAN 2,7,34,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,7,34,"Todd Sauerbrun kicks off 63 yards, returned by Benny Sapp for 11 yards (tackle by Jamie Winborn)",0.000,0.040
3,2:10,1,10,KAN 18,7,34,Brodie Croyle pass complete short left to Jeff Webb for 8 yards (tackle by Karl Paymah),0.040,0.680
3,1:49,2,2,KAN 26,7,34,Brodie Croyle sacked by Elvis Dumervil for -7 yards,0.680,-1.040
3,1:27,3,9,KAN 19,7,34,"Brodie Croyle sacked by Elvis Dumervil for -2 yards. Brodie Croyle fumbles (forced by Elvis Dumervil), recovered by Tim Crowder at KAN-17 (tackle by Brodie Croyle)",-1.040,-4.440
3,1:22,1,10,KAN 17,7,34,Jay Cutler pass complete short left to Tony Scheffler for 4 yards (tackle by Jared Allen),4.440,4.500
3,0:50,2,6,KAN 13,7,34,Jay Cutler pass incomplete short left intended for Brandon Marshall (defended by Patrick Surtain),4.500,3.680
3,0:46,3,6,KAN 13,7,40,"Jay Cutler pass complete short middle to Brandon Marshall for 13 yards, touchdown",3.680,7.000
3,,,,KAN 2,7,41,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,7,41,"Todd Sauerbrun kicks off 64 yards, returned by Benny Sapp for 9 yards (tackle by Steve Cargile)",0.000,-0.220
3,0:35,1,10,KAN 15,7,41,Kolby Smith middle for 1 yard (tackle by Marcus Thomas),-0.220,-0.580
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,KAN 16,7,41,"Penalty on John Welbourn: False Start, 4 yards (no play)",-0.580,-1.000
4,15:00,2,13,KAN 12,7,41,Brodie Croyle pass incomplete deep middle intended for Tony Gonzalez,-1.000,-1.770
4,14:54,3,13,KAN 12,7,41,Brodie Croyle pass incomplete deep right intended for Dwayne Bowe (defended by Champ Bailey),-1.770,-2.490
4,14:48,4,13,KAN 12,7,41,"Dustin Colquitt punts 52 yards, returned by Glenn Martinez for 2 yards (tackle by Jean-Phillipe Darche)",-2.490,-1.470
4,14:37,1,10,DEN 38,7,41,Travis Henry middle for 5 yards (tackle by Tamba Hali),1.470,1.600
4,13:54,2,5,DEN 43,7,41,Travis Henry middle for 2 yards (tackle by Napoleon Harris),1.600,1.160
4,13:12,3,3,DEN 45,7,41,Jay Cutler pass incomplete short right intended for Travis Henry,1.160,-0.390
4,13:07,4,3,DEN 45,7,41,"Todd Sauerbrun punts 55 yards, touchback",-0.390,-0.280
4,12:57,1,10,KAN 20,7,41,Brodie Croyle pass incomplete short left intended for Dwayne Bowe (defended by Dre' Bly),0.280,-0.270
4,12:52,2,10,KAN 20,7,41,Kolby Smith left end for -2 yards (tackle by Nate Webster),-0.270,-1.330
4,12:15,3,12,KAN 18,7,41,Brodie Croyle pass complete short left to Kolby Smith for -2 yards (tackle by Jamie Winborn),-1.330,-2.390
4,11:39,4,14,KAN 16,7,41,Dustin Colquitt punts 48 yards,-2.390,-1.400
4,11:30,1,10,DEN 37,7,41,Jay Cutler pass complete short right to Brandon Marshall for 17 yards (tackle by Bernard Pollard and Napoleon Harris),1.400,2.520
4,10:56,1,10,KAN 46,7,41,Travis Henry left tackle for 2 yards (tackle by Keyaron Fox),2.520,2.250
4,10:12,2,8,KAN 44,7,41,Travis Henry left tackle for 1 yard (tackle by Ron Edwards),2.250,1.680
4,9:28,3,7,KAN 43,7,41,Jay Cutler pass incomplete deep left intended for Brandon Marshall,1.680,0.400
4,9:22,4,7,KAN 43,7,41,Todd Sauerbrun punts 42 yards,0.400,0.380
4,9:12,1,10,KAN 1,7,41,Brodie Croyle pass incomplete short left intended for Boomer Grigsby,-0.380,-0.780
4,9:08,2,10,KAN 1,7,41,Kolby Smith left guard for no gain (tackle by Champ Bailey and Steven Harris),-0.780,-1.420
4,8:23,3,10,KAN 1,7,41,Kolby Smith left tackle for no gain (tackle by John Lynch),-1.420,-2.490
4,7:51,4,10,KAN 1,7,41,"Dustin Colquitt punts 58 yards, muffed catch by Glenn Martinez, recovered by Glenn Martinez and returned for -2 yards (tackle by Jarrad Page)",-2.490,-1.530
4,7:41,1,10,DEN 39,7,41,Travis Henry left end for 1 yard (tackle by Napoleon Harris and Benny Sapp),1.530,1.120
4,6:57,2,9,DEN 40,7,41,Cecil Sapp middle for 3 yards (tackle by Napoleon Harris),1.120,0.830
4,6:13,3,6,DEN 43,7,41,Jay Cutler pass complete short right to Brandon Marshall for 4 yards (tackle by Benny Sapp),0.830,-0.260
4,5:32,4,2,DEN 47,7,41,"Todd Sauerbrun punts 39 yards, returned by Eddie Kennison for 6 yards (tackle by Jamie Winborn)",-0.260,-0.280
4,5:23,1,10,KAN 20,7,41,Brodie Croyle pass incomplete short left intended for Tony Gonzalez (defended by Jamie Winborn),0.280,-0.270
4,5:19,2,10,KAN 20,7,41,Brodie Croyle pass complete short left to Dwayne Bowe for 13 yards (tackle by Dre' Bly),-0.270,1.140
4,4:42,1,10,KAN 33,7,41,Brodie Croyle pass complete short left to Kris Wilson for -1 yards (tackle by Nate Webster),1.140,0.460
4,4:03,2,11,KAN 32,7,41,Brodie Croyle pass complete short middle to Tony Gonzalez for 8 yards (tackle by Ian Gold),0.460,0.830
4,3:26,3,3,KAN 40,7,41,Brodie Croyle pass complete short right to Tony Gonzalez for 12 yards (tackle by Jamie Winborn),0.830,2.390
4,2:43,1,10,DEN 48,7,41,Brodie Croyle pass complete short left to Gilbert Harris for 5 yards (tackle by Jamie Winborn),2.390,2.520
4,2:06,2,5,DEN 43,7,41,"Brodie Croyle sacked by Josh Mallard for 0 yards. Brodie Croyle fumbles (forced by Josh Mallard), recovered by Steven Harris at DEN-41 (tackle by Will Svitek)",2.520,-1.660
,,,,,,,"KAN challenged the fumble ruling, and the play was upheld.",,
4,1:57,1,10,DEN 41,7,41,Jay Cutler kneels for -1 yards,1.660,0.990
4,1:16,2,11,DEN 40,7,41,Jay Cutler kneels for -1 yards,0.990,0.170
4,0:39,3,12,DEN 39,7,41,Jay Cutler kneels for -1 yards,0.170,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
