Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Eddie Kennison,KAN,0,0,,0,0,3,27,9.0,0,0
Benny Sapp,KAN,5,84,16.8,0,0,0,0,,0,0
Turk McBride,KAN,1,6,6.0,0,0,0,0,,0,0
Jeff Webb,KAN,1,21,21.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Glenn Martinez,DEN,1,23,23.0,0,0,4,14,3.5,0,0
Andre Hall,DEN,1,19,19.0,0,0,0,0,,0,0
