Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
1,0:50,1,4,SFO 4,0,14,Chris Johnson middle for 2 yards (tackle by Ahmad Brooks),6.280,5.720
1,0:14,2,2,SFO 2,0,14,"Chris Johnson right end for -4 yards (tackle by Antoine Bethea). Penalty on Antoine Bethea: Face Mask (15 Yards), 1 yards (no play)",5.720,6.970
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,1,SFO 1,0,14,--,6.970,5.830
2,15:00,1,6,SFO 6,0,20,"Chris Johnson middle for 6 yards, touchdown",5.830,7.000
2,15:00,,,SFO 6,0,21,Chandler Catanzaro kicks extra point good,0.000,0.000
2,15:00,,,ARI 35,0,21,"Chandler Catanzaro kicks off 70 yards, returned by DeAndrew White for 24 yards (tackle by Justin Bethel)",0.000,-0.150
2,14:50,1,10,SFO 19,0,21,Carlos Hyde middle for 12 yards (tackle by Rashad Johnson),0.150,1.000
2,14:16,1,10,SFO 31,0,21,Colin Kaepernick middle for 8 yards (tackle by Rashad Johnson),1.000,1.540
2,13:34,2,2,SFO 39,0,21,Carlos Hyde left tackle for 1 yard (tackle by Calais Campbell and Deone Bucannon),1.540,0.960
2,12:56,3,1,SFO 40,0,21,Carlos Hyde middle for no gain (tackle by Kevin Minter),0.960,-0.720
2,12:03,4,1,SFO 40,0,21,"Bradley Pinion punts 45 yards, returned by Patrick Peterson for 4 yards (tackle by L.J. McCray)",-0.720,-0.150
2,11:53,1,10,ARI 19,0,21,"Carson Palmer pass incomplete short left intended for David Johnson. Penalty on NaVorro Bowman: Illegal Contact, 5 yards (no play)",0.150,0.540
2,11:47,1,10,ARI 24,0,21,Chris Johnson middle for 3 yards (tackle by Ian Williams and Tony Jerod-Eddie),0.540,0.400
2,11:11,2,7,ARI 27,0,21,Chris Johnson right tackle for 15 yards (tackle by Tramaine Brock). Penalty on Tony Jerod-Eddie: Defensive Offside (Declined),0.400,1.730
2,10:51,1,10,ARI 42,0,21,Chris Johnson right tackle for 30 yards (tackle by Corey Lemonier),1.730,3.710
2,10:08,1,10,SFO 28,0,21,David Johnson middle for no gain (tackle by NaVorro Bowman),3.710,3.170
2,9:32,2,10,SFO 28,0,21,Carson Palmer pass incomplete deep right intended for John Brown,3.170,2.480
2,9:24,3,10,SFO 28,0,21,Carson Palmer pass complete deep right to John Brown for 27 yards (tackle by Antoine Bethea and Dontae Johnson),2.480,6.970
2,8:40,1,1,SFO 1,0,21,Carson Palmer pass incomplete short right intended for Jermaine Gresham,6.970,5.910
2,8:34,2,1,SFO 1,0,21,Chris Johnson middle for no gain (tackle by Glenn Dorsey),5.910,5.170
2,7:55,3,1,SFO 1,0,27,"Chris Johnson middle for 1 yard, touchdown",5.170,7.000
2,7:55,,,SFO 1,0,28,Chandler Catanzaro kicks extra point good,0.000,0.000
2,7:55,,,ARI 35,0,28,"Chandler Catanzaro kicks off 65 yards, touchback. Penalty on Brittan Golden: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,7:55,,,ARI 30,0,28,"Chandler Catanzaro kicks off 78 yards, returned by DeAndrew White for 30 yards (tackle by Justin Bethel). DeAndrew White fumbles, recovered by Nick Bellore at SFO-25 (tackle by Kenny Demens)",0.000,-0.610
2,7:40,1,10,SFO 25,0,28,Carlos Hyde middle for 5 yards (tackle by Frostee Rucker and Alex Okafor),0.610,0.740
2,7:14,2,5,SFO 30,0,28,Carlos Hyde middle for 12 yards (tackle by Rashad Johnson),0.740,1.730
2,6:40,1,10,SFO 42,0,28,Colin Kaepernick middle for 3 yards (tackle by Kevin Minter),1.730,1.590
2,6:05,2,7,SFO 45,0,28,"Mike Davis middle for 2 yards (tackle by Calais Campbell). Penalty on Quinton Patton: Unsportsmanlike Conduct, 15 yards",1.590,-0.820
2,5:39,3,20,SFO 32,0,28,Colin Kaepernick pass complete short left to Anquan Boldin for 2 yards (tackle by Tyrann Mathieu),-0.820,-1.110
2,5:02,4,18,SFO 34,0,28,"Bradley Pinion punts 50 yards, muffed catch by Patrick Peterson, ball out of bounds at ARI-20",-1.110,-0.280
2,4:54,1,10,ARI 20,0,28,David Johnson left tackle for -2 yards (tackle by Aaron Lynch and Ahmad Brooks),0.280,-0.630
2,4:11,2,12,ARI 18,0,28,Carson Palmer pass complete short right to David Johnson for 5 yards (tackle by Glenn Dorsey),-0.630,-0.560
2,3:26,3,7,ARI 23,0,28,Carson Palmer pass incomplete deep middle intended for Michael Floyd,-0.560,-1.830
2,3:21,4,7,ARI 23,0,28,"Drew Butler punts 33 yards, returned by Jarryd Hayne for 37 yards (tackle by Rashad Johnson)",-1.830,-4.310
2,3:08,1,10,ARI 19,0,28,Colin Kaepernick pass complete short middle to Anquan Boldin for 14 yards (tackle by Jerraud Powers),4.310,6.060
2,2:40,1,5,ARI 5,0,28,Carlos Hyde right end for -7 yards (tackle by Kevin Minter). Penalty on Jordan Devey: Offensive Holding (Declined),6.060,3.860
2,2:11,2,12,ARI 12,6,28,"Colin Kaepernick left end for 12 yards, touchdown",3.860,7.000
2,2:11,,,ARI 12,7,28,Phil Dawson kicks extra point good,0.000,0.000
2,2:11,,,SFO 35,7,28,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.280
2,2:03,1,10,ARI 20,7,28,Carson Palmer pass complete deep middle to John Brown for 22 yards (tackle by Dontae Johnson),0.280,1.730
2,1:54,1,10,ARI 42,7,28,Carson Palmer pass incomplete deep right intended for Darren Fells,1.730,1.190
2,1:49,2,10,ARI 42,7,28,Carson Palmer pass complete short left to Larry Fitzgerald for 9 yards (tackle by Kenneth Acker),1.190,1.690
2,1:42,3,1,SFO 49,7,28,David Johnson middle for 3 yards (tackle by Tony Jerod-Eddie),1.690,2.520
2,1:15,1,10,SFO 46,7,28,Carson Palmer pass complete short left to David Johnson for 2 yards (tackle by Eric Reid),2.520,2.520
2,1:09,1,10,SFO 46,7,28,Timeout #2 by Arizona Cardinals,2.520,2.250
2,1:09,2,8,SFO 44,7,28,Carson Palmer pass incomplete deep left intended for Michael Floyd is intercepted by Kenneth Acker at SFO-19,2.250,-0.150
2,0:53,1,10,SFO 19,7,28,Colin Kaepernick pass complete short left to Quinton Patton for 7 yards (tackle by Tony Jefferson),0.150,0.610
2,0:47,2,3,SFO 26,7,28,Colin Kaepernick pass incomplete short middle intended for Torrey Smith,0.610,-0.160
2,0:42,3,3,SFO 26,7,28,Colin Kaepernick pass incomplete deep right intended for Vernon Davis is intercepted by Tyrann Mathieu at SFO-42 and returned for 17 yards,-0.160,-3.910
2,0:30,1,10,SFO 25,7,28,Carson Palmer pass incomplete short right intended for John Brown (defended by Dontae Johnson),3.910,3.360
2,0:24,2,10,SFO 25,7,28,Carson Palmer pass complete short left to David Johnson for 9 yards (tackle by Antoine Bethea),3.360,3.360
2,0:24,2,10,SFO 25,7,28,Timeout #3 by Arizona Cardinals,3.360,3.360
2,0:16,2,10,SFO 25,7,28,Timeout #1 by San Francisco 49ers,3.360,4.060
2,0:16,3,1,SFO 16,7,28,Carson Palmer pass complete short middle to Michael Floyd for 12 yards (tackle by Kenneth Acker),4.060,6.280
2,0:02,1,4,SFO 4,7,28,Carson Palmer spiked the ball,6.280,5.340
2,0:01,2,4,SFO 4,7,31,Chandler Catanzaro 22 yard field goal good,5.340,3.000
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,7,31,"Chandler Catanzaro kicks off 69 yards, returned by DeAndrew White for 24 yards (tackle by Kenny Demens)",0.000,-0.280
3,14:56,1,10,SFO 20,7,31,Colin Kaepernick pass incomplete deep right intended for Torrey Smith is intercepted by Jerraud Powers at ARI-42,0.280,-1.730
3,14:47,1,10,ARI 42,7,31,Chris Johnson left tackle for 2 yards (tackle by Quinton Dial),1.730,1.460
3,14:09,2,8,ARI 44,7,31,Carson Palmer pass complete short left to Jermaine Gresham for 12 yards (tackle by NaVorro Bowman),1.460,2.650
3,13:30,1,10,SFO 44,7,31,Carson Palmer pass complete short right to Chris Johnson for 40 yards (tackle by Tramaine Brock and Kenneth Acker),2.650,6.280
3,12:35,1,4,SFO 4,7,37,"Carson Palmer pass complete short middle to Larry Fitzgerald for 4 yards, touchdown",6.280,7.000
3,12:35,,,SFO 4,7,38,Chandler Catanzaro kicks extra point good,0.000,0.000
3,12:35,,,ARI 35,7,38,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
3,12:29,1,10,SFO 20,7,38,Carlos Hyde right end for 6 yards (tackle by Rodney Gunter),0.280,0.540
3,11:58,2,4,SFO 26,7,38,Carlos Hyde middle for 2 yards (tackle by Kevin Minter),0.540,0.100
3,11:27,3,2,SFO 28,7,38,Colin Kaepernick for 7 yards (tackle by Deone Bucannon),0.100,1.270
3,10:58,1,10,SFO 35,7,38,Colin Kaepernick middle for 6 yards (tackle by Tyrann Mathieu),1.270,1.530
3,10:24,2,4,SFO 41,7,38,Mike Davis middle for -1 yards (tackle by Tyrann Mathieu and Kevin Minter),1.530,1.530
3,9:49,2,4,SFO 41,7,38,Timeout #1 by San Francisco 49ers,1.530,0.700
3,9:49,3,5,SFO 40,7,38,Colin Kaepernick sacked by Frostee Rucker for -7 yards,0.700,-1.180
3,9:09,4,12,SFO 33,7,38,"Bradley Pinion punts 50 yards, returned by Brittan Golden for 10 yards (tackle by Bruce Miller)",-1.180,-0.740
3,8:57,1,10,ARI 27,7,38,Chris Johnson middle for 4 yards (tackle by Aaron Lynch),0.740,0.740
3,8:24,2,6,ARI 31,7,38,Chris Johnson middle for 5 yards (tackle by NaVorro Bowman and Ian Williams),0.740,0.700
3,7:45,3,1,ARI 36,7,38,Stepfan Taylor middle for 2 yards (tackle by Aaron Lynch and Michael Wilhoite),0.700,1.470
3,7:09,1,10,ARI 38,7,38,Carson Palmer pass complete deep left to Larry Fitzgerald for 23 yards (tackle by Kenneth Acker),1.470,2.980
3,6:23,1,10,SFO 39,7,38,Chris Johnson left tackle for 4 yards (tackle by NaVorro Bowman),2.980,2.980
3,5:51,2,6,SFO 35,7,38,Chris Johnson middle for -1 yards (tackle by NaVorro Bowman and Antoine Bethea),2.980,2.150
3,5:05,3,7,SFO 36,7,38,Carson Palmer sacked by Arik Armstead for -4 yards,2.150,0.590
3,4:35,4,11,SFO 40,7,38,Drew Butler punts 39 yards,0.590,0.380
3,4:24,1,10,SFO 1,7,40,"Carlos Hyde for -1 yards, safety",-0.380,-2.000
3,4:24,,,SFO 20,7,40,"Bradley Pinion kicks off 72 yards, returned by Patrick Peterson for 24 yards (tackle by Nick Bellore)",0.000,-1.070
3,4:13,1,10,ARI 32,7,40,Chris Johnson right tackle for 6 yards (tackle by Corey Lemonier),1.070,1.340
3,3:31,2,4,ARI 38,7,40,Chris Johnson middle for no gain (tackle by Michael Wilhoite),1.340,0.630
3,2:48,3,4,ARI 38,7,40,"Carson Palmer middle for 1 yard (tackle by Tank Carradine and Arik Armstead). Carson Palmer fumbles (forced by Tank Carradine), recovered by Carson Palmer at ARI-39. Penalty on NaVorro Bowman: Unsportsmanlike Conduct, 15 yards",0.630,2.520
3,2:04,1,10,SFO 46,7,40,Chris Johnson middle for 3 yards (tackle by Quinton Dial),2.520,2.380
3,1:25,2,7,SFO 43,7,40,Chris Johnson right end for 3 yards (tackle by NaVorro Bowman),2.380,2.080
3,0:50,3,4,SFO 40,7,40,Carson Palmer pass incomplete deep right intended for Michael Floyd (defended by Dontae Johnson). Penalty on Michael Floyd: Offensive Pass Interference (Declined),2.080,0.590
3,0:42,4,4,SFO 40,7,40,"Drew Butler punts 40 yards, touchback",0.590,-0.280
3,0:35,1,10,SFO 20,7,40,Mike Davis middle for 2 yards (tackle by Rodney Gunter),0.280,0.000
3,0:04,2,8,SFO 22,7,40,Colin Kaepernick left end for 7 yards (tackle by Tyrann Mathieu),0.000,0.230
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,SFO 29,7,40,Mike Davis middle for 4 yards (tackle by Deone Bucannon),0.230,1.140
4,14:28,1,10,SFO 33,7,40,Colin Kaepernick sacked by LaMarr Woodley for -7 yards,1.140,-0.350
4,13:50,2,17,SFO 26,7,40,Mike Davis middle for -3 yards (tackle by Rodney Gunter),-0.350,-1.420
4,13:13,3,20,SFO 23,7,40,Colin Kaepernick pass incomplete deep right intended for Anquan Boldin,-1.420,-1.830
4,13:06,4,20,SFO 23,7,40,"Bradley Pinion punts 56 yards, out of bounds",-1.830,-0.340
4,12:57,1,10,ARI 21,7,40,Chris Johnson middle for 2 yards (tackle by Michael Wilhoite),0.340,0.070
4,12:21,2,8,ARI 23,7,40,Carson Palmer pass complete deep middle to Jermaine Gresham for 22 yards (tackle by Antoine Bethea),0.070,1.930
4,11:42,1,10,ARI 45,7,40,Chris Johnson right tackle for 5 yards (tackle by Tramaine Brock),1.930,2.060
4,11:01,2,5,,7,40,Chris Johnson right end for 14 yards (tackle by NaVorro Bowman),2.060,3.180
4,10:19,1,10,SFO 36,7,40,David Johnson middle for 8 yards (tackle by Kenneth Acker),3.180,3.720
4,9:37,2,2,SFO 28,7,40,David Johnson left end for 7 yards (tackle by Antoine Bethea),3.720,4.170
4,8:58,1,10,SFO 21,7,40,David Johnson middle for 4 yards (tackle by NaVorro Bowman),4.170,4.200
4,8:17,2,6,SFO 17,7,40,David Johnson right end for 5 yards (tackle by NaVorro Bowman and Corey Lemonier),4.200,4.490
4,7:35,3,1,SFO 12,7,40,Stepfan Taylor middle for no gain (tackle by Arik Armstead),4.490,2.780
4,6:49,4,1,SFO 12,7,40,Stepfan Taylor middle for 2 yards (tackle by Aaron Lynch),2.780,4.910
4,6:07,1,10,SFO 10,7,40,Stepfan Taylor middle for 2 yards (tackle by Jaquiski Tartt),4.910,4.570
4,5:28,2,8,SFO 8,7,40,Carson Palmer pass incomplete short left intended for Larry Fitzgerald,4.570,3.580
4,5:21,3,8,SFO 8,7,46,"Carson Palmer pass complete short middle to Larry Fitzgerald for 8 yards, touchdown",3.580,7.000
4,5:21,,,SFO 8,7,47,Chandler Catanzaro kicks extra point good,0.000,0.000
4,5:21,,,ARI 35,7,47,"Chandler Catanzaro kicks off 73 yards, returned by DeAndrew White for 17 yards (tackle by Brittan Golden)",0.000,0.380
4,5:09,1,10,SFO 9,7,47,Colin Kaepernick pass complete short left to Garrett Celek for 8 yards (tackle by Markus Golden),-0.380,-0.020
4,4:47,2,2,SFO 17,7,47,Colin Kaepernick pass incomplete short left intended for Quinton Patton (defended by Jerraud Powers),-0.020,-0.480
4,4:43,3,2,SFO 17,7,47,Mike Davis middle for 3 yards (tackle by LaMarr Woodley),-0.480,0.280
4,4:13,1,10,SFO 20,7,47,Colin Kaepernick pass complete short right to Garrett Celek for 9 yards (tackle by Sean Weatherspoon),0.280,0.950
4,3:41,2,1,SFO 29,7,47,Colin Kaepernick pass incomplete short left intended for Mike Davis,0.950,0.230
4,3:30,3,1,SFO 29,7,47,Colin Kaepernick pass complete short middle to Garrett Celek for 12 yards (tackle by Chris Clemons),0.230,1.660
4,2:57,1,10,SFO 41,7,47,Colin Kaepernick pass incomplete short left intended for Mike Davis,1.660,1.120
4,2:50,2,10,SFO 41,7,47,Colin Kaepernick pass complete short right to Mike Davis for 5 yards (tackle by Alani Fua),1.120,1.090
4,2:14,3,5,SFO 46,7,47,Colin Kaepernick pass incomplete short left intended for Quinton Patton,1.090,-0.320
4,2:06,4,5,SFO 46,7,47,"Bradley Pinion punts 39 yards, fair catch by Brittan Golden",-0.320,0.220
4,1:58,1,10,ARI 15,7,47,Drew Stanton kneels for -1 yards,-0.220,-0.820
4,1:18,2,11,ARI 14,7,47,Drew Stanton kneels for -1 yards,-0.820,-1.640
4,0:34,3,12,ARI 13,7,47,Drew Stanton kneels for -1 yards,-1.640,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
