#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:04,CAR 37,8,4:02,34,Field Goal
2,1,5:47,CAR 37,10,4:50,63,Touchdown
3,2,8:13,CAR 25,7,3:10,47,Field Goal
4,2,1:54,CAR 25,11,1:54,62,Field Goal
5,3,15:00,CAR 11,3,2:18,7,Punt
6,3,9:38,CAR 24,3,0:34,-10,Punt
7,3,5:29,CAR 25,17,7:57,75,Touchdown
8,4,9:27,CAR 23,2,0:58,77,Touchdown
9,4,4:08,CAR 30,5,2:57,24,Downs
10,4,0:08,CAR 27,2,0:08,19,End of Game
