Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darren Waller,LVR,8,6,45,0,2,14,2.3,31,5.2,3.8,0,,0,0.0,0,88.0
Josh Jacobs,LVR,6,4,46,0,2,0,0.0,46,11.5,0.2,1,4.0,0,0.0,0,89.6
Devontae Booker,LVR,3,3,23,0,1,1,0.3,22,7.3,0.3,1,3.0,0,0.0,0,98.6
Henry Ruggs III,LVR,5,3,55,0,2,30,10.0,25,8.3,18.6,0,,0,0.0,0,97.9
Hunter Renfrow,LVR,2,2,21,0,2,6,3.0,15,7.5,3.0,0,,0,0.0,0,110.4
Nelson Agholor,LVR,1,1,23,1,1,23,23.0,0,0.0,23.0,0,,0,0.0,0,158.3
Bryan Edwards,LVR,1,1,9,0,,-1,-1.0,10,10.0,-1.0,0,,0,0.0,0,104.2
Jalen Richard,LVR,1,1,15,0,,6,6.0,9,9.0,6.0,0,,0,0.0,0,118.7
Jason Witten,LVR,1,1,2,0,,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Robbie Chosen,CAR,8,6,114,1,3,43,7.2,71,11.8,10.3,0,,0,0.0,0,156.2
Curtis Samuel,CAR,8,5,38,0,2,34,6.8,4,0.8,8.8,0,,1,12.5,0,74.0
D.J. Moore,CAR,9,4,54,0,4,46,11.5,8,2.0,11.1,0,,1,11.1,0,64.1
Christian McCaffrey,CAR,4,3,38,0,2,3,1.0,35,11.7,1.0,2,1.5,0,0.0,0,104.2
Ian Thomas,CAR,2,2,16,0,2,12,6.0,4,2.0,6.0,0,,0,0.0,0,100.0
Chris Manhertz,CAR,1,1,4,0,,-3,-3.0,7,7.0,-3.0,0,,0,0.0,0,83.3
Seth Roberts,CAR,2,1,5,0,,-3,-3.0,8,8.0,7.0,1,1.0,0,0.0,0,56.2
