0,1
Game Info,Game Info
Won Toss,Bills (deferred)
Roof,outdoors
Surface,grass
Duration,3:15
Attendance,65571
Weather,"71 degrees, wind 9 mph"
Vegas Line,Buffalo Bills -2.5
Over/Under,41.5 (under)
