Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
3,9:33,2,10,BUF 39,13,0,Kenyan Drake middle for 2 yards (tackle by Preston Brown and Kyle Williams),2.440,2.020
3,8:52,3,8,BUF 37,13,0,David Fales pass incomplete short left intended for Jakeem Grant,2.020,0.790
3,8:49,4,8,BUF 37,13,0,"David Fales pass incomplete. Penalty on David Fales: Intentional Grounding, 13 yards",0.790,-2.260
3,8:43,1,10,,13,0,Marcus Murphy right guard for 5 yards (tackle by T.J. McDonald),2.260,2.390
3,8:15,2,5,MIA 45,13,0,Marcus Murphy left guard for 9 yards (tackle by Mike Hull). Penalty on Gabe Wright: Defensive Offside (Declined),2.390,3.180
3,7:57,1,10,MIA 36,13,0,Tyrod Taylor pass complete short left to Patrick DiMarco for 4 yards (tackle by Mike Hull),3.180,3.180
3,7:23,2,6,MIA 32,13,0,Tyrod Taylor pass incomplete short left intended for Zay Jones,3.180,2.480
,,,,,,,"MIA challenged the pass completion ruling, and the original play was overturned.",,
3,7:16,3,6,MIA 32,13,0,"Tyrod Taylor pass incomplete deep right intended for Deonte Thompson. Penalty on Cordrea Tankersley: Defensive Pass Interference, 31 yards (no play)",2.480,6.970
3,7:16,1,1,MIA 1,19,0,"Kyle Williams middle for 1 yard, touchdown",6.970,7.000
3,7:08,,,MIA 2,19,0,"Two Point Attempt: Marcus Murphy right tackle, conversion fails",0.000,-1.000
3,7:08,,,BUF 35,19,0,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.610
3,7:08,1,10,MIA 25,19,0,David Fales pass complete short left to Jakeem Grant for 13 yards (tackle by Jordan Poyer and E.J. Gaines),0.610,1.470
3,6:37,1,10,MIA 38,19,0,David Fales pass complete short left to Kenyan Drake for 4 yards (tackle by Matt Milano),1.470,1.460
3,6:07,2,6,MIA 42,19,0,Kenyan Drake middle for 4 yards (tackle by Matt Milano),1.460,1.290
3,5:31,3,2,MIA 46,19,0,Kenyan Drake right guard for 3 yards (tackle by Preston Brown),1.290,2.190
3,4:53,1,10,MIA 49,19,0,David Fales pass complete short middle to DeVante Parker for 24 yards (tackle by TreDavious White),2.190,3.780
3,4:13,1,10,BUF 27,19,0,Kenyan Drake right end for 6 yards (tackle by Micah Hyde),3.780,4.040
3,3:34,2,4,BUF 21,19,0,David Fales pass incomplete deep left intended for DeVante Parker (defended by E.J. Gaines),4.040,3.340
3,3:24,3,4,BUF 21,19,0,"David Fales pass incomplete short right intended for Kenyan Drake. Penalty on Matt Milano: Defensive Pass Interference, 5 yards (no play)",3.340,4.510
3,3:20,1,10,BUF 16,19,0,Kenyan Drake left guard for -2 yards (tackle by Jerry Hughes),4.510,3.640
3,2:46,2,12,BUF 18,19,0,David Fales pass incomplete deep right intended for Jakeem Grant,3.640,2.940
3,2:39,3,12,BUF 18,19,0,David Fales pass incomplete deep middle intended for Kenny Stills (defended by Micah Hyde),2.940,2.250
3,2:34,4,12,BUF 18,19,3,Cody Parkey 36 yard field goal good,2.250,3.000
3,2:30,,,MIA 35,19,3,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
3,2:30,1,10,BUF 25,19,3,Tyrod Taylor middle for 5 yards (tackle by Lawrence Timmons),0.610,0.740
3,1:53,2,5,BUF 30,19,3,Mike Tolbert left guard for 16 yards (tackle by Reshad Jones),0.740,1.990
3,1:12,1,10,BUF 46,19,3,Mike Tolbert middle for 1 yard (tackle by Davon Godchaux),1.990,1.590
3,0:34,2,9,BUF 47,19,3,Tyrod Taylor pass complete short left to Zay Jones for 18 yards (tackle by Reshad Jones),1.590,3.250
Quarter,Time,Down,ToGo,Location,BUF,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIA 35,19,3,Mike Tolbert middle for 7 yards (tackle by Chase Allen and T.J. McDonald),3.250,3.650
4,14:22,2,3,MIA 28,19,3,Mike Tolbert right guard for 4 yards (tackle by Chase Allen),3.650,3.970
4,13:44,1,10,MIA 24,19,3,Mike Tolbert left guard for 5 yards (tackle by Gabe Wright),3.970,4.120
4,13:06,2,5,MIA 19,19,3,Marcus Murphy right end for 2 yards (tackle by Mike Hull),4.120,3.750
4,12:30,3,3,MIA 17,19,3,Marcus Murphy left tackle for 2 yards (tackle by Davon Godchaux),3.750,0.000
4,11:45,,,,,,Timeout #1 by Buffalo Bills,0.000,-2.590
4,11:45,4,1,MIA 15,22,3,Steven Hauschka 33 yard field goal good,2.590,3.000
4,11:41,,,BUF 35,22,3,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.610
4,11:41,1,10,MIA 25,22,3,David Fales pass complete short left to Jarvis Landry for 18 yards (tackle by Preston Brown),0.610,1.800
4,11:16,1,10,MIA 43,22,3,David Fales pass complete short left to Anthony Fasano for 1 yard (tackle by E.J. Gaines),1.800,1.390
4,10:45,2,9,MIA 44,22,3,David Fales pass complete short left to Kenyan Drake for no gain,1.390,0.690
4,10:13,3,9,MIA 44,22,3,David Fales pass complete deep right to Kenny Stills for 16 yards (tackle by TreDavious White),0.690,2.920
4,9:36,1,10,BUF 40,22,3,"David Fales pass complete short right to Kenyan Drake for 2 yards (tackle by TreDavious White). Penalty on Ted Larsen: Offensive Holding, 10 yards (no play)",2.920,2.260
4,9:13,1,20,,22,3,David Fales pass complete short middle to Jarvis Landry for 23 yards (tackle by E.J. Gaines),2.260,3.780
4,8:30,1,10,BUF 27,22,3,Kenyan Drake middle for 4 yards (tackle by Rickey Hatley),3.780,3.770
4,7:59,2,6,BUF 23,22,3,David Fales pass complete short right to Kenyan Drake for 11 yards (tackle by Leonard Johnson and TreDavious White),3.770,4.780
4,7:13,1,10,BUF 12,22,3,David Fales pass complete short right to Kenny Stills for 7 yards (tackle by TreDavious White),4.780,5.410
4,6:29,2,3,BUF 5,22,3,David Fales pass complete short left to Jarvis Landry for 4 yards (tackle by TreDavious White),5.410,6.970
4,6:21,1,1,BUF 1,22,9,"David Fales pass complete short middle to Jarvis Landry for 1 yard, touchdown. Penalty on Jarvis Landry: Unsportsmanlike Conduct, 15 yards (Offsetting), Penalty on Jarvis Landry: Disqualification (Offsetting), Penalty on Kenyan Drake: Disqualification (Offsetting), Penalty on Adolphus Washington: Unsportsmanlike Conduct (Offsetting), Penalty on Leonard Johnson: Unsportsmanlike Conduct (Offsetting), Penalty on Jarvis Landry: Unnecessary Roughness (Offsetting), Penalty on Kenyan Drake: Unsportsmanlike Conduct (Offsetting), Penalty on Kenny Stills: Unsportsmanlike Conduct (Offsetting)",6.970,7.000
4,6:16,,,BUF 2,22,9,"Two Point Attempt: David Fales pass incomplete intended for DeVante Parker, conversion fails",0.000,-1.000
4,6:16,,,MIA 20,22,9,"Cody Parkey kicks off 68 yards, returned by Brandon Tate for 21 yards (tackle by Walt Aikens)",0.000,-1.140
4,6:16,1,10,BUF 33,22,9,Mike Tolbert right end for 2 yards (tackle by Mike Hull),1.140,0.000
4,6:04,,,,,,Timeout #1 by Miami Dolphins,0.000,-0.860
4,6:04,2,8,BUF 35,22,9,Tyrod Taylor sacked by Cameron Malveaux for -8 yards,0.860,0.000
4,5:59,,,,,,Timeout #2 by Miami Dolphins,0.000,0.890
4,5:59,3,16,BUF 27,22,9,Tyrod Taylor pass complete short middle to Charles Clay for 8 yards (tackle by Mike Hull),-0.890,-1.040
4,5:30,4,8,BUF 35,22,9,"Penalty on BUF: Delay of Game, 5 yards (no play)",-1.040,-1.370
4,5:01,4,13,BUF 30,22,9,"Colton Schmidt punts 48 yards, returned by Jakeem Grant for 10 yards (tackle by Patrick DiMarco)",-1.370,-1.070
4,4:50,1,10,MIA 32,22,9,David Fales pass complete short left to Senorise Perry for 3 yards (tackle by Matt Milano),1.070,0.930
4,4:25,2,7,MIA 35,22,9,David Fales pass incomplete short right intended for Kenny Stills (defended by Eddie Yarbrough),0.930,0.230
4,4:21,3,7,MIA 35,22,9,David Fales pass complete short right to Jakeem Grant for 11 yards (tackle by Leonard Johnson),0.230,1.990
4,3:48,1,10,MIA 46,22,9,"Penalty on Zach Sterup: False Start, 5 yards (no play)",1.990,1.660
4,3:47,1,15,MIA 41,22,9,David Fales pass complete short middle to De'Veon Smith for 12 yards (tackle by Leonard Johnson and Matt Milano),1.660,2.400
4,3:24,2,3,BUF 47,22,9,David Fales pass complete short middle to DeVante Parker for 4 yards (tackle by Preston Brown),2.400,2.720
4,3:00,1,10,BUF 43,22,9,David Fales pass complete short right to De'Veon Smith for 13 yards (tackle by Preston Brown and Matt Milano),2.720,3.580
4,2:35,1,10,BUF 30,22,9,David Fales pass complete short left to De'Veon Smith for 2 yards,3.580,3.300
4,2:28,2,8,BUF 28,22,9,"David Fales pass complete short left to DeVante Parker for 14 yards (tackle by E.J. Gaines). DeVante Parker fumbles (forced by E.J. Gaines), recovered by Senorise Perry at BUF-12 and returned for 2 yards",3.300,0.000
4,2:15,,,,,,Timeout #2 by Buffalo Bills,0.000,-4.910
4,2:15,1,10,BUF 10,22,9,David Fales pass complete short right to A.J. Derby for 9 yards (tackle by Preston Brown and Micah Hyde),4.910,5.910
4,2:00,2,1,BUF 1,22,15,"David Fales left tackle for 1 yard, touchdown",5.910,7.000
4,1:56,,,BUF 15,22,16,Cody Parkey kicks extra point good,0.000,0.000
4,1:56,,,MIA 35,22,16,"Cody Parkey kicks onside 2 yards, recovered by Bobby McCain (onside kick successful)",0.000,1.400
4,1:52,1,10,MIA 37,22,16,David Fales pass complete short right to DeVante Parker for 9 yards (tackle by Micah Hyde),1.400,2.070
4,1:30,2,1,MIA 46,22,16,David Fales pass incomplete short right intended for Anthony Fasano,2.070,1.360
4,1:26,3,1,MIA 46,22,16,Senorise Perry middle for 5 yards (tackle by Kyle Williams),1.360,2.320
4,1:05,1,10,BUF 49,22,16,David Fales for 1 yard (tackle by E.J. Gaines),2.320,1.920
4,0:56,2,9,BUF 48,22,16,David Fales pass incomplete deep right intended for Kenny Stills is intercepted by Jordan Poyer at BUF-28 and returned for 1 yard,1.920,-0.870
4,0:49,1,10,BUF 29,22,16,Tyrod Taylor kneels for no gain,0.870,0.330
4,0:33,2,10,BUF 29,22,16,Tyrod Taylor kneels for -1 yards,0.330,-0.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
