Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
William Jackson III,CIN,0,6,4,66.7%,106,26.5,17.7,1,149.3,19.7,75,31,0,0,0,0.0,0,1,0,0.0%
Dre Kirkpatrick,CIN,0,4,3,75.0%,32,10.7,8.0,1,137.5,7.5,12,20,0,0,0,1.0,1,5,1,16.7%
Shawn Williams,CIN,0,3,2,66.7%,16,8.0,5.3,0,79.9,11.0,13,3,3,0,0,0.0,0,4,1,20.0%
B.W. Webb,CIN,0,2,2,100.0%,35,17.5,17.5,0,118.7,9.5,19,16,1,0,0,0.0,0,1,1,50.0%
Nick Vigil,CIN,0,2,2,100.0%,9,4.5,4.5,0,85.4,-5.0,-10,19,1,0,0,0.0,0,7,1,12.5%
Preston Brown,CIN,0,1,1,100.0%,-3,-3.0,-3.0,0,79.2,-10.0,-10,7,1,0,0,0.0,0,4,1,20.0%
Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,0,1,2.0,3,10,1,9.1%
Geno Atkins,CIN,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
Carl Lawson,CIN,0,1,0,0.0%,,,0.0,,39.6,1.0,,,0,1,1,0.0,2,1,0,0.0%
Carlos Dunlap,CIN,0,0,0,,,,,,,,,,0,0,0,1.0,1,7,0,0.0%
Andrew Billings,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Clayton Fejedelem,CIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Jessie Bates III,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Tre Flowers,SEA,0,15,11,73.3%,139,12.6,9.3,0,101.8,8.2,100,39,1,0,0,0.0,0,10,1,9.1%
Mychal Kendricks,SEA,0,7,6,85.7%,70,11.7,10.0,1,147.9,4.1,29,41,9,0,0,0.0,0,7,1,12.5%
Bobby Wagner,SEA,0,6,6,100.0%,71,11.8,11.8,0,116.0,2.8,17,54,9,0,0,0.0,0,8,1,11.1%
Ugo Amadi,SEA,0,4,4,100.0%,32,8.0,8.0,0,100.0,2.5,10,22,0,0,0,0.0,0,2,0,0.0%
K.J. Wright,SEA,0,3,3,100.0%,18,6.0,6.0,0,91.7,1.0,3,15,1,0,0,0.0,0,5,0,0.0%
Bradley McDougald,SEA,0,4,2,50.0%,9,4.5,2.3,0,56.2,14.0,9,0,3,1,0,0.0,1,4,0,0.0%
Shaquill Griffin,SEA,0,6,2,33.3%,24,12.0,4.0,0,46.5,9.8,21,3,0,0,0,0.0,0,3,0,0.0%
Tedric Thompson,SEA,0,3,1,33.3%,55,55.0,18.3,1,121.5,18.0,43,12,0,0,0,0.0,0,3,0,0.0%
Rasheem Green,SEA,0,0,0,,,,,,,,,,0,2,0,1.0,3,2,0,0.0%
Quinton Jefferson,SEA,0,0,0,,,,,,,,,,0,0,1,2.0,3,6,1,14.3%
Jadeveon Clowney,SEA,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,0,0.0%
Bryan Mone,SEA,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Branden Jackson,SEA,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Al Woods,SEA,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
