Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Boyd,CIN,12,8,60,0,3,50,6.3,10,1.3,6.3,0,,0,0.0,0,78.5
John Ross,CIN,12,7,158,2,6,100,14.3,58,8.3,14.3,2,3.5,2,16.7,0,142.4
Tyler Eifert,CIN,5,5,27,0,2,23,4.6,4,0.8,4.6,0,,0,0.0,0,89.2
Alex Erickson,CIN,4,4,28,0,1,25,6.3,3,0.8,6.3,0,,0,0.0,0,95.8
C.J. Uzomah,CIN,5,4,66,0,3,16,4.0,50,12.5,3.2,0,,0,0.0,0,118.7
Damion Willis,CIN,5,3,30,0,2,26,8.7,4,1.3,9.8,0,,1,20.0,0,77.1
Giovani Bernard,CIN,3,2,42,0,1,-4,-2.0,46,23.0,-0.3,1,2.0,0,0.0,0,109.7
Joe Mixon,CIN,3,2,7,0,,-4,-2.0,11,5.5,-1.3,0,,0,0.0,0,70.1
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Carson,SEA,7,6,34,1,1,-34,-5.7,68,11.3,-4.7,4,1.5,1,14.3,0,126.5
D.K. Metcalf,SEA,6,4,89,0,3,73,18.3,16,4.0,17.3,0,,0,0.0,0,109.7
Nick Vannett,SEA,2,2,16,0,,13,6.5,3,1.5,6.5,0,,0,0.0,0,100.0
Will Dissly,SEA,2,1,12,0,1,9,9.0,3,3.0,14.5,0,,0,0.0,0,68.7
Tyler Lockett,SEA,2,1,44,1,1,38,38.0,6,6.0,34.0,0,,1,50.0,0,135.4
