Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mack Hollins,LVR,8,7,64,0,4,49,7.0,15,2.1,8.9,0,,0,0.0,0,100.0
Foster Moreau,LVR,9,6,31,0,3,-15,-2.5,46,7.7,2.9,0,,1,11.1,0,72.0
Ameer Abdullah,LVR,5,4,28,0,,7,1.8,21,5.3,2.4,0,,0,0.0,0,90.0
Keelan Cole,LVR,5,2,30,0,2,14,7.0,16,8.0,18.2,0,,0,0.0,0,60.4
Josh Jacobs,LVR,4,2,11,0,0,-1,-0.5,12,6.0,0.3,0,,0,0.0,0,56.2
Davante Adams,LVR,5,1,3,0,,-2,-2.0,5,5.0,17.0,1,1.0,1,20.0,0,39.6
Hunter Renfrow,LVR,2,1,6,0,,4,4.0,2,2.0,9.5,0,,0,0.0,1,16.7
Jesper Horsted,LVR,1,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Alvin Kamara,NOR,10,9,96,2,3,7,0.8,89,9.9,0.1,1,9.0,0,0.0,0,146.2
Chris Olave,NOR,7,5,52,0,5,42,8.4,10,2.0,6.9,0,,1,14.3,0,92.6
Rashid Shaheed,NOR,3,3,38,0,2,25,8.3,13,4.3,8.3,0,,0,0.0,0,118.7
Juwan Johnson,NOR,4,2,14,0,,8,4.0,6,3.0,9.3,0,,0,0.0,0,58.3
Mark Ingram,NOR,1,1,2,0,,0,0.0,2,2.0,0.0,0,,0,0.0,0,79.2
Taysom Hill,NOR,2,1,11,0,1,5,5.0,6,6.0,4.5,0,,1,50.0,0,66.7
Marquez Callaway,NOR,1,1,10,0,1,6,6.0,4,4.0,6.0,0,,0,0.0,0,108.3
Nick Vannett,NOR,1,1,8,0,,7,7.0,1,1.0,7.0,0,,0,0.0,0,100.0
Tre'Quan Smith,NOR,1,0,0,0,,0,,0,,20.0,0,,0,0.0,0,39.6
