Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
1,0:05,2,10,MIA 27,0,0,Ronnie Brown right tackle for 12 yards (tackle by Hank Poteat),0.200,1.530
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIA 39,0,0,Ronnie Brown left end for 11 yards (tackle by Erik Coleman),1.530,2.260
2,14:28,1,10,MIA 50,0,0,Joey Harrington pass incomplete deep right intended for Chris Chambers,2.260,1.710
2,14:21,2,10,MIA 50,0,0,Ronnie Brown right end for 9 yards (tackle by Jonathan Vilma),1.710,2.210
2,13:40,3,1,NYJ 41,0,0,"Joey Harrington pass incomplete. Penalty on Joey Harrington: Intentional Grounding, 10 yards, Penalty on Rex Hadnot: Unsportsmanlike Conduct, 15 yards",2.210,-1.110
2,13:31,4,26,MIA 34,0,0,Donnie Jones punts 41 yards,-1.110,-0.610
2,13:22,1,10,NYJ 25,0,0,Leon Washington middle for 11 yards (tackle by Channing Crowder and Jeff Zgonina),0.610,1.330
2,12:42,1,10,NYJ 36,0,0,Leon Washington right end for 2 yards (tackle by Jeff Zgonina),1.330,1.060
2,11:55,2,8,NYJ 38,0,0,Chad Pennington pass incomplete short left intended for Laveranues Coles,1.060,0.370
2,11:51,3,8,NYJ 38,0,0,Chad Pennington pass incomplete short left intended for Laveranues Coles (defended by Renaldo Hill),0.370,-0.850
2,11:46,4,8,NYJ 38,0,0,"Ben Graham punts 47 yards, returned by Wes Welker for 11 yards (tackle by B.J. Askew)",-0.850,-0.670
2,11:35,1,10,MIA 26,0,0,Joey Harrington pass incomplete short right intended for Marcus Vick,0.670,0.130
2,11:31,2,10,MIA 26,0,0,Sammy Morris right guard for 4 yards (tackle by Matt Chatham),0.130,-0.030
2,10:51,3,6,MIA 30,0,0,Joey Harrington pass complete short right to Sammy Morris for 3 yards (tackle by Andre Dyson and Kerry Rhodes),-0.030,-1.180
2,10:18,4,3,MIA 33,0,0,"Donnie Jones punts 43 yards, returned by Leon Washington for 9 yards (tackle by David Bowens)",-1.180,-1.140
2,10:05,1,10,NYJ 33,0,0,Kevan Barlow middle for 3 yards (tackle by Keith Traylor and Channing Crowder),1.140,1.000
2,9:21,2,7,NYJ 36,0,0,Chad Pennington pass complete short left to Leon Washington for -4 yards (tackle by Michael Lehan),1.000,-0.230
2,8:35,3,11,NYJ 32,0,0,Chad Pennington pass incomplete short right intended for Laveranues Coles (defended by Zach Thomas),-0.230,-1.240
2,8:27,4,11,NYJ 32,0,0,"Ben Graham punts 53 yards, fair catch by Wes Welker",-1.240,0.220
2,8:18,1,10,MIA 15,0,0,Ronnie Brown left tackle for 1 yard,-0.220,-0.580
2,7:42,2,9,MIA 16,0,0,Ronnie Brown middle for 4 yards (tackle by Shaun Ellis),-0.580,-0.760
2,7:02,3,5,MIA 20,0,0,Joey Harrington pass incomplete,-0.760,-2.030
2,6:52,4,5,MIA 20,0,0,"Donnie Jones punts 38 yards, returned by Leon Washington for 11 yards (tackle by John Denney). Penalty on Brad Kassell: Offensive Holding, 12 yards",-2.030,-0.940
2,6:39,1,10,NYJ 30,0,0,Kevan Barlow right guard for 4 yards (tackle by Kevin Carter and Donnie Spragan),0.940,0.930
2,6:01,2,6,NYJ 34,0,0,Chad Pennington sacked by Jason Taylor for -8 yards,0.930,-0.820
2,5:19,3,14,NYJ 26,0,0,Leon Washington middle for 2 yards (tackle by David Bowens),-0.820,-1.500
2,4:47,4,12,NYJ 28,0,0,"Ben Graham punts 37 yards, fair catch by Wes Welker",-1.500,-1.270
2,4:39,1,10,MIA 35,0,0,Ronnie Brown middle for 10 yards (tackle by Shaun Ellis),1.270,1.930
2,4:03,1,10,MIA 45,0,0,Ronnie Brown right end for 5 yards (tackle by Bryan Thomas),1.930,2.060
2,3:25,2,5,MIA 50,0,0,Ronnie Brown middle for 6 yards (tackle by Jonathan Vilma),2.060,2.650
2,2:46,1,10,NYJ 44,0,0,Ronnie Brown right tackle for 7 yards (tackle by Rashad Washington),2.650,3.060
2,2:02,2,3,NYJ 37,0,0,Sammy Morris right end for -4 yards (tackle by Matt Chatham),3.060,1.820
2,1:57,3,7,NYJ 41,0,0,Joey Harrington pass incomplete deep left intended for Chris Chambers (defended by David Barrett),1.820,0.530
2,1:51,4,7,NYJ 41,0,0,"Donnie Jones punts 41 yards, touchback",0.530,-0.280
2,1:43,1,10,NYJ 20,0,0,Chad Pennington pass complete short left to Jerricho Cotchery for 5 yards (tackle by Will Allen),0.280,0.410
2,1:26,2,5,NYJ 25,0,0,Chad Pennington pass incomplete short left intended for Jerricho Cotchery,0.410,-0.300
2,1:17,,,,0,0,Timeout #1 by New York Jets,0.000,-0.300
2,1:17,3,5,NYJ 25,0,0,Chad Pennington middle for 1 yard (tackle by Kevin Carter),-0.300,-1.630
2,1:09,,,,0,0,Timeout #1 by Miami Dolphins,0.000,-1.630
2,1:09,4,4,NYJ 26,0,0,"Ben Graham punts 49 yards, returned by Wes Welker for 4 yards (tackle by Eric Smith)",-1.630,-0.870
2,0:56,1,10,MIA 29,0,0,"Joey Harrington pass complete short middle to Ronnie Brown for 7 yards (tackle by Eric Smith). Penalty on Randy McMichael: Illegal Shift, 5 yards (no play)",0.870,0.540
2,0:50,1,15,MIA 24,0,0,Joey Harrington pass complete short right to Ronnie Brown for 5 yards (tackle by Rashad Washington),0.540,0.330
2,0:23,2,10,MIA 29,0,0,Joey Harrington pass complete short right to Ronnie Brown for 8 yards (tackle by Rashad Washington),0.330,0.700
2,0:16,3,2,MIA 37,0,0,"Joey Harrington pass complete short middle to Sammy Morris for 1 yard (tackle by Jonathan Vilma). Sammy Morris fumbles (forced by Jonathan Vilma), recovered by Sammy Morris at MIA-38",0.700,-0.850
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,0,0,"Mike Nugent kicks off 61 yards, returned by Wes Welker for 21 yards (tackle by Drew Coleman)",0.000,0.940
3,14:55,1,10,MIA 30,0,0,Cleo Lemon pass incomplete short left intended for Chris Chambers,0.940,0.390
3,14:50,2,10,MIA 30,0,0,Ronnie Brown left tackle for no gain (tackle by Bryan Thomas),0.390,-0.300
3,14:11,3,10,MIA 30,0,0,Cleo Lemon pass incomplete short middle intended for Chris Chambers (defended by Hank Poteat),-0.300,-1.370
3,14:04,4,10,MIA 30,0,0,"Donnie Jones punts 51 yards, returned by Leon Washington for no gain",-1.370,-0.150
3,13:49,1,10,NYJ 19,0,0,Chad Pennington pass complete deep right to Justin McCareins for 42 yards (tackle by Yeremiah Bell),0.150,2.980
,,,,,,,"MIA challenged the ruling, and the play was upheld.",,
3,13:08,1,10,MIA 39,0,0,Kevan Barlow middle for -1 yards (tackle by Zach Thomas),2.980,2.300
3,12:32,2,11,MIA 40,0,0,Chad Pennington pass complete short middle to Laveranues Coles for 3 yards (tackle by Channing Crowder),2.300,2.020
3,11:46,3,8,MIA 37,0,0,Chad Pennington pass incomplete short left intended for Jerricho Cotchery,2.020,0.790
3,11:38,4,8,MIA 37,0,0,"Ben Graham punts 20 yards, fair catch by Wes Welker",0.790,0.060
3,11:30,1,10,MIA 17,0,0,Sammy Morris middle for 3 yards (tackle by Dewayne Robertson and Eric Barton),-0.060,-0.060
3,10:57,2,7,MIA 20,0,0,Cleo Lemon pass incomplete intended for Darian Barnes,-0.060,-0.870
3,10:50,3,7,MIA 20,0,0,Cleo Lemon sacked by Victor Hobson for -3 yards,-0.870,-2.320
3,10:21,4,10,MIA 17,0,0,"Donnie Jones punts 50 yards, returned by Leon Washington for 18 yards (tackle by Jason Allen)",-2.320,-2.320
3,10:08,1,10,MIA 49,0,0,Kevan Barlow middle for 4 yards (tackle by Keith Traylor and Renaldo Hill),2.320,2.320
3,9:41,2,6,MIA 45,0,0,Kevan Barlow right guard for 4 yards (tackle by Zach Thomas),2.320,2.150
3,9:01,3,2,MIA 41,0,0,Chad Pennington pass incomplete short right intended for Jerricho Cotchery,2.150,0.530
3,8:54,4,2,MIA 41,0,0,Ben Graham punts 40 yards,0.530,0.380
3,8:42,1,10,MIA 1,0,0,Ronnie Brown right guard for 13 yards (tackle by Erik Coleman),-0.380,-0.280
3,8:03,1,10,MIA 14,0,0,Cleo Lemon pass complete short left to Justin Peelle for no gain,-0.280,-0.750
3,7:24,2,10,MIA 14,0,0,Ronnie Brown middle for -3 yards (tackle by Shaun Ellis and Hank Poteat),-0.750,-1.770
3,6:45,3,13,MIA 11,0,0,Cleo Lemon pass complete short right to Derek Hagan for 12 yards (tackle by Erik Coleman and Eric Smith),-1.770,-1.830
3,6:25,4,1,MIA 23,0,0,"Donnie Jones punts 39 yards, muffed catch by Leon Washington, recovered by Leon Washington and returned for no gain",-1.830,-1.600
3,6:15,1,10,NYJ 40,0,0,Kevan Barlow right tackle for 4 yards (tackle by Zach Thomas),1.600,1.590
3,5:41,2,6,NYJ 44,0,0,Kevan Barlow right guard for 2 yards (tackle by Vonnie Holliday and Jeff Zgonina),1.590,1.160
3,4:56,3,4,NYJ 46,0,0,Chad Pennington middle for 15 yards (tackle by Renaldo Hill),1.160,2.980
3,4:06,1,10,MIA 39,0,0,"Chad Pennington pass incomplete deep left intended for Justin McCareins. Penalty on Yeremiah Bell: Defensive Pass Interfere, 28 yards (no play)",2.980,4.840
3,3:58,1,10,MIA 11,0,0,Kevan Barlow right guard for no gain (tackle by Keith Traylor),4.840,4.140
3,3:18,2,10,MIA 11,0,0,Chad Pennington pass incomplete short right intended for Laveranues Coles,4.140,3.130
3,3:11,3,10,MIA 11,0,0,Chad Pennington pass complete short middle to Jerricho Cotchery for 7 yards (tackle by Zach Thomas),3.130,3.030
3,2:30,4,3,MIA 4,3,0,Mike Nugent 22 yard field goal good,3.030,3.000
3,,,,NYJ 30,3,0,"Mike Nugent kicks off 70 yards, returned by Wes Welker for 27 yards (tackle by Rashad Washington)",0.000,0.740
3,2:19,1,10,MIA 27,3,0,Cleo Lemon pass complete short right to Randy McMichael for 12 yards (tackle by Erik Coleman),0.740,1.530
3,1:41,1,10,MIA 39,3,0,Ronnie Brown middle for 17 yards (tackle by Kerry Rhodes and Erik Coleman),1.530,2.650
3,0:57,1,10,NYJ 44,3,0,Ronnie Brown right end for 5 yards (tackle by Jonathan Vilma and Andre Dyson),2.650,2.780
3,0:57,2,5,NYJ 39,3,0,Cleo Lemon pass complete short left to Wes Welker for 11 yards (tackle by Erik Coleman),2.780,3.710
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 28,3,0,Cleo Lemon pass complete deep middle to Randy McMichael for 20 yards (tackle by Erik Coleman),3.710,5.370
4,14:32,1,8,NYJ 8,3,0,"Penalty on Darian Barnes: Illegal Substitution, 5 yards (no play)",5.370,4.530
4,14:16,1,13,NYJ 13,3,0,Cleo Lemon pass complete short right to Randy McMichael for 6 yards (tackle by Erik Coleman and Bryan Thomas),4.530,4.760
4,13:34,2,7,NYJ 7,3,6,"Cleo Lemon pass complete short middle to Randy McMichael for 7 yards, touchdown",4.760,7.000
4,,,,NYJ 2,3,7,Olindo Mare kicks extra point good,0.000,0.000
4,,,,MIA 30,3,7,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
4,13:26,1,10,NYJ 20,3,7,Chad Pennington pass incomplete short left intended for Stacy Tutt,0.280,-0.270
4,13:23,2,10,NYJ 20,3,7,Chad Pennington pass complete short right to Chris Baker for 11 yards (tackle by Yeremiah Bell),-0.270,1.000
4,12:49,1,10,NYJ 31,3,7,"Chad Pennington for no gain. Chad Pennington fumbles, recovered by Jerricho Cotchery at NYJ-28",1.000,0.060
4,12:06,2,13,NYJ 28,3,7,Chad Pennington pass complete short middle to Justin McCareins for 5 yards (tackle by Channing Crowder),0.060,0.040
4,11:26,3,8,NYJ 33,3,7,Chad Pennington pass complete short left to Brad Smith for 12 yards (tackle by Travares Tillman),0.040,1.930
4,10:50,1,10,NYJ 45,3,7,Kevan Barlow middle for no gain (tackle by Matt Roth),1.930,1.380
4,10:11,2,10,NYJ 45,3,7,Chad Pennington pass incomplete deep right intended for Justin McCareins (defended by Michael Lehan),1.380,0.700
4,10:04,3,10,NYJ 45,3,7,Chad Pennington pass complete short left to Leon Washington for 20 yards (tackle by Jason Taylor),0.700,3.250
4,9:30,1,10,MIA 35,3,7,Kevan Barlow middle for 3 yards (tackle by Vonnie Holliday),3.250,3.110
4,8:45,2,7,MIA 32,3,7,Chad Pennington pass incomplete short middle intended for Jerricho Cotchery,3.110,2.410
4,8:35,3,7,MIA 32,9,7,"Chad Pennington pass complete deep middle to Jerricho Cotchery for 32 yards, touchdown",2.410,7.000
,,,,,,,"NYJ challenged the ruling, and the original play was overturned.",,
4,,,,MIA 2,10,7,Mike Nugent kicks extra point good,0.000,0.000
4,,,,NYJ 30,10,7,"Mike Nugent kicks off 69 yards, returned by Wes Welker for 26 yards (tackle by Wallace Wright)",0.000,0.740
4,7:58,1,10,MIA 27,10,7,Cleo Lemon pass incomplete deep middle intended for Wes Welker,0.740,0.200
4,7:54,2,10,MIA 27,10,7,Ronnie Brown right guard for 8 yards (tackle by Jonathan Vilma and Dewayne Robertson),0.200,0.560
4,7:14,3,2,MIA 35,10,7,Cleo Lemon pass incomplete deep right intended for Wes Welker (defended by Justin Miller),0.560,-1.040
4,7:06,4,2,MIA 35,10,7,"Penalty on Donnie Spragan: False Start, 5 yards (no play)",-1.040,-1.370
4,7:06,4,7,MIA 30,10,7,"Donnie Jones punts 28 yards, muffed catch by Brad Kassell, recovered by John Denney and returned for no gain",-1.370,2.790
4,6:54,1,10,NYJ 42,10,7,Ronnie Brown middle for 2 yards (tackle by Eric Barton),2.790,2.510
4,6:21,2,8,NYJ 40,10,7,Cleo Lemon pass complete short left to Derek Hagan for 11 yards (tackle by David Barrett),2.510,3.640
4,5:45,1,10,NYJ 29,10,7,Cleo Lemon pass complete short right to Randy McMichael for 1 yard (tackle by Kerry Rhodes),3.640,3.240
4,5:01,2,9,NYJ 28,10,7,Cleo Lemon pass complete short right to Derek Hagan for 12 yards (tackle by Justin Miller),3.240,4.510
4,4:23,1,10,NYJ 16,10,7,Ronnie Brown left guard for 3 yards (tackle by Victor Hobson),4.510,4.390
4,3:42,2,7,NYJ 13,10,7,Cleo Lemon sacked by Bryan Thomas for -6 yards,4.390,2.850
4,3:03,3,13,NYJ 19,10,7,Cleo Lemon pass complete short middle to Sammy Morris for 12 yards (tackle by Shaun Ellis),2.850,3.010
4,2:13,,,,10,7,Timeout #2 by Miami Dolphins,0.000,0.000
4,2:13,,,,10,7,Timeout #1 by New York Jets,0.000,3.010
4,2:13,4,1,NYJ 7,10,10,Olindo Mare 25 yard field goal good,3.010,3.000
4,,,,MIA 30,10,10,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
4,2:09,1,10,NYJ 20,10,10,Chad Pennington pass complete short right to Leon Washington for 64 yards (tackle by Renaldo Hill),0.280,4.510
4,1:54,1,10,MIA 16,10,10,Kevan Barlow left guard for 2 yards (tackle by Zach Thomas),4.510,4.210
4,1:46,,,,10,10,Timeout #3 by Miami Dolphins,0.000,4.210
4,1:46,2,8,MIA 14,10,10,Kevan Barlow middle for -3 yards (tackle by Zach Thomas),4.210,3.020
4,0:58,3,11,MIA 17,10,10,Kevan Barlow middle for 5 yards (tackle by Zach Thomas),3.020,2.660
4,0:14,,,,10,10,Timeout #2 by New York Jets,0.000,2.660
4,0:14,4,6,MIA 12,13,10,Mike Nugent 30 yard field goal good,2.660,3.000
4,,,,NYJ 30,13,10,"Mike Nugent kicks off 70 yards, returned by Wes Welker for 9 yards, lateral to Travis Minor for no gain (tackle by Rashad Washington)",0.000,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
