Player,Pos
Rex Grossman,QB
Adrian Peterson,RB
Jason McKie,FB
Bernard Berrian,WR
Muhsin Muhammad,WR
Desmond Clark,TE
John Tait,LT
Terrence Metcalf,LG
Olin Kreutz,C
Roberto Garza,RG
Fred Miller,RT
Adewale Ogunleye,LDE
Tommie Harris,DT
Darwin Walker,NT
Mark Anderson,RDE
Hunter Hillenmeyer,SLB
Brian Urlacher,MLB
Lance Briggs,WLB
Charles Tillman,LCB
Trumaine McBride,RCB
Brandon McGowan,SS
Danieal Manning,FS
