Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bears,38.0,33.53,31.71,0.83,0.0,5.14,1.28,3.2,11.07,-0.24,-5.08,1.7,3.28,-2.97,2.83
Buccaneers,-38.0,-5.14,-1.28,-3.2,-11.07,-33.53,-31.71,-0.83,0.0,0.24,-1.7,5.08,2.97,-3.28,-2.83
