Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Charles Leno Jr.,T,61,100%,0,0%,8,29%
Cody Whitehair,C,61,100%,0,0%,8,29%
Bobby Massie,T,59,97%,0,0%,8,29%
Mitchell Trubisky,QB,59,97%,0,0%,0,0%
Kyle Long,G,58,95%,0,0%,8,29%
Allen Robinson,WR,53,87%,0,0%,0,0%
Taylor Gabriel,WR,48,79%,0,0%,0,0%
Trey Burton,TE,45,74%,0,0%,0,0%
Eric Kush,G,37,61%,0,0%,8,29%
Jordan Howard,RB,33,54%,0,0%,0,0%
Dion Sims,TE,31,51%,0,0%,9,32%
Tarik Cohen,RB,29,48%,0,0%,5,18%
Kevin White,WR,28,46%,0,0%,0,0%
James Daniels,C,27,44%,0,0%,8,29%
Ben Braunecker,TE,12,20%,0,0%,18,64%
Josh Bellamy,WR,9,15%,0,0%,18,64%
Michael Burton,FB,7,11%,0,0%,3,11%
Benny Cunningham,RB,4,7%,0,0%,18,64%
Daniel Brown,TE,3,5%,0,0%,9,32%
Bradley Sowell,T,3,5%,0,0%,8,29%
Chase Daniel,QB,3,5%,0,0%,0,0%
Javon Wims,WR,1,2%,0,0%,0,0%
Kyle Fuller,CB,0,0%,63,100%,7,25%
Adrian Amos,FS,0,0%,63,100%,6,21%
Bryce Callahan,CB,0,0%,55,87%,1,4%
Eddie Jackson,FS,0,0%,54,86%,6,21%
Khalil Mack,LB,0,0%,51,81%,0,0%
Roquan Smith,LB,0,0%,51,81%,0,0%
Kevin Toliver,CB,0,0%,49,78%,12,43%
Danny Trevathan,LB,0,0%,47,75%,2,7%
Leonard Floyd,LB,0,0%,46,73%,0,0%
Jonathan Bullard,DE,0,0%,33,52%,2,7%
Bilal Nichols,DT,0,0%,33,52%,1,4%
Roy Robertson-Harris,DE,0,0%,32,51%,2,7%
Eddie Goldman,NT,0,0%,29,46%,2,7%
Aaron Lynch,LB,0,0%,29,46%,1,4%
Akiem Hicks,DT,0,0%,17,27%,1,4%
Nick Kwiatkoski,LB,0,0%,14,22%,20,71%
Deon Bush,SS,0,0%,9,14%,17,61%
Sherrick McManis,CB,0,0%,8,13%,20,71%
DeAndre Houston-Carson,FS,0,0%,7,11%,14,50%
Joel Iyiegbuniwe,LB,0,0%,3,5%,19,68%
Cody Parkey,K,0,0%,0,0%,16,57%
Patrick Scales,LS,0,0%,0,0%,10,36%
Pat O'Donnell,P,0,0%,0,0%,10,36%
Sam Acho,LB,0,0%,0,0%,3,11%
