Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2,14:13,1,10,MIN 13,3,7,Aaron Rodgers pass complete short left to Davante Adams for 10 yards (tackle by Anthony Harris),4.710,6.510
2,13:27,1,3,MIN 3,3,7,Aaron Jones up the middle for 2 yards (tackle by Anthony Harris),6.510,5.910
2,13:13,2,1,MIN 1,3,7,Aaron Rodgers pass incomplete short right intended for Aaron Jones,5.910,5.170
2,13:07,3,1,MIN 1,3,7,Aaron Jones right guard for no gain (tackle by Anthony Barr),5.170,3.550
2,12:21,4,1,MIN 1,3,7,Aaron Rodgers pass incomplete short left intended for Davante Adams (defended by Holton Hill),3.550,0.380
2,12:19,1,10,MIN 1,3,7,Penalty on Pat Elflein: False Start (no play),-0.380,-0.380
2,12:19,1,10,MIN 1,3,7,Dalvin Cook right guard for 3 yards (tackle by Kenny Clark and Christian Kirksey),-0.380,-0.560
2,11:43,2,7,MIN 4,5,7,Kirk Cousins sacked by Jaire Alexander for -4 yards,-0.560,-2.000
2,11:39,,,MIN 20,5,7,"Britton Colquitt kicks off 54 yards, returned by Tyler Ervin for 18 yards (tackle by Mike Boone)",0.000,1.860
2,11:32,1,10,GNB 44,5,7,"Aaron Rodgers pass incomplete deep right intended for Marquez Valdes-Scantling (defended by Harrison Smith). Penalty on Holton Hill: Defensive Holding, 5 yards (no play)",1.860,2.190
2,11:20,1,10,GNB 49,5,7,Tyler Ervin left tackle for 5 yards (tackle by Eddie Yarbrough),2.190,2.320
2,10:38,2,5,MIN 46,5,7,Aaron Rodgers pass complete short right to Davante Adams for 18 yards (tackle by Harrison Smith),2.320,3.710
2,9:59,1,10,MIN 28,5,7,Aaron Jones left end for 4 yards (tackle by Anthony Harris),3.710,3.710
2,9:13,2,6,MIN 24,5,7,Aaron Rodgers pass complete short left to Josiah Deguara for 12 yards (tackle by Anthony Barr),3.710,4.780
2,8:27,1,10,MIN 12,5,7,Aaron Rodgers pass incomplete short left,4.780,4.100
2,8:23,2,10,MIN 12,5,7,Aaron Rodgers pass incomplete short right,4.100,3.120
2,8:16,3,10,MIN 12,5,7,"Aaron Rodgers pass incomplete short left. Penalty on Aaron Rodgers: Intentional Grounding, 13 yards",3.120,1.800
2,8:12,4,23,MIN 25,8,7,Mason Crosby 43 yard field goal good,1.800,3.000
2,8:08,,,GNB 35,8,7,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
2,8:08,1,10,MIN 25,8,7,Kirk Cousins right tackle for 2 yards (tackle by Rashan Gary),0.610,0.330
2,7:29,2,8,MIN 27,8,7,Dalvin Cook right end for no gain (tackle by Kenny Clark),0.330,-0.360
2,6:50,3,8,MIN 27,8,7,Kirk Cousins sacked by Za'Darius Smith for -7 yards,-0.360,-2.030
2,6:11,4,15,MIN 20,8,7,"Britton Colquitt punts 40 yards, returned by Tyler Ervin for no gain (tackle by Kris Boyd)",-2.030,-1.600
2,6:04,1,10,GNB 40,8,7,AJ Dillon left end for 6 yards (tackle by Eric Kendricks),1.600,1.860
2,5:16,2,4,GNB 46,8,7,Aaron Rodgers pass complete short left to Jamaal Williams for 1 yard (tackle by Eric Kendricks),1.860,1.290
2,4:39,3,3,GNB 47,8,7,"Penalty on Jalyn Holmes: Neutral Zone Infraction, 5 yards (no play)",1.290,2.390
2,4:21,1,10,MIN 48,8,7,Aaron Rodgers pass incomplete deep left intended for Josiah Deguara,2.390,1.850
2,4:16,2,10,MIN 48,8,7,Aaron Rodgers pass complete short left to Jamaal Williams for 6 yards (tackle by Cameron Dantzler),1.850,1.950
2,3:30,,,,,,Timeout #2 by Green Bay Packers,,
2,3:30,3,4,MIN 42,8,7,Aaron Rodgers pass complete short right to Davante Adams for 3 yards (tackle by Cameron Dantzler and Anthony Harris),1.950,0.660
2,2:56,4,1,MIN 39,8,7,Aaron Rodgers up the middle for 2 yards (tackle by Hercules Mata'afa),0.660,3.120
2,2:13,1,10,MIN 37,8,7,Aaron Jones right end for 4 yards (tackle by Anthony Harris),3.120,3.110
2,2:00,2,6,MIN 33,8,7,Aaron Jones up the middle for no gain (tackle by Shamar Stephen),3.110,2.410
2,1:21,3,6,MIN 33,8,7,Aaron Rodgers pass complete short left to Davante Adams for 8 yards (tackle by Mike Hughes),2.410,3.910
2,1:17,1,10,MIN 25,8,7,Jamaal Williams right guard for 1 yard (tackle by Mike Hughes and Eric Kendricks),3.910,3.500
2,0:47,2,9,MIN 24,14,7,"Aaron Rodgers pass complete deep right to Davante Adams for 24 yards, touchdown",3.500,7.000
2,0:39,,,MIN 15,15,7,Mason Crosby kicks extra point good,0.000,0.000
2,0:39,,,GNB 35,15,7,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
2,0:39,1,10,MIN 25,15,7,Kirk Cousins pass incomplete deep right intended for Adam Thielen,0.610,0.060
2,0:34,2,10,MIN 25,15,7,Kirk Cousins pass deep right intended for Adam Thielen is intercepted by Jaire Alexander at MIN-41 and returned for -4 yards,0.060,-2.590
2,0:25,1,10,MIN 45,15,7,Aaron Rodgers pass incomplete short left intended for Davante Adams,2.590,2.040
2,0:21,2,10,MIN 45,21,7,"Aaron Rodgers pass complete deep right to Marquez Valdes-Scantling for 45 yards, touchdown",2.040,7.000
2,0:14,,,MIN 15,22,7,Mason Crosby kicks extra point good,0.000,0.000
2,0:14,,,GNB 35,22,7,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
2,0:14,1,10,MIN 25,22,7,Alexander Mattison left end for 21 yards (tackle by Will Redmond),0.610,1.990
2,0:07,1,10,MIN 46,22,7,"Kirk Cousins pass complete deep middle to Kyle Rudolph for 22 yards (tackle by Darnell Savage). Penalty on Darnell Savage: Lowering the Head to Initiate Contact, 15 yards",1.990,4.440
2,0:02,1,10,GNB 17,22,10,Dan Bailey 35 yard field goal good,4.440,3.000
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,22,10,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIN 25,22,10,Dalvin Cook up the middle for 12 yards (tackle by Rashan Gary and Darnell Savage),0.610,1.400
3,14:26,1,10,MIN 37,22,10,Dalvin Cook up the middle for 9 yards (tackle by Jaire Alexander and Christian Kirksey),1.400,2.070
3,13:51,2,1,MIN 46,22,10,Dalvin Cook up the middle for 2 yards (tackle by Christian Kirksey),2.070,2.130
3,13:17,1,10,MIN 48,22,10,Alexander Mattison left end for -1 yards (tackle by Krys Barnes),2.130,1.450
3,12:40,2,11,MIN 47,22,10,Kirk Cousins pass incomplete short left intended for Justin Jefferson,1.450,0.760
3,12:34,3,11,MIN 47,22,10,"Penalty on Brian O'Neill: False Start, 5 yards (no play)",0.760,0.100
3,12:34,3,16,MIN 42,22,10,Kirk Cousins pass complete short left to Justin Jefferson for 9 yards (tackle by Will Redmond),0.100,0.000
3,12:04,4,7,GNB 49,22,10,"Britton Colquitt punts 40 yards, fair catch by Tyler Ervin at GB-9",0.000,0.380
3,11:57,1,10,GNB 9,22,10,Aaron Rodgers pass complete short right to Davante Adams for 8 yards (tackle by Mike Hughes),-0.380,-0.020
3,11:21,2,2,GNB 17,22,10,Aaron Jones up the middle for 1 yard (tackle by Jaleel Johnson and Mike Hughes),-0.020,-0.370
3,10:36,3,1,GNB 18,22,10,Jamaal Williams up the middle for 4 yards (tackle by Eric Kendricks and Jaleel Johnson),-0.370,0.410
3,9:50,1,10,GNB 22,22,10,Aaron Jones left tackle for 15 yards (tackle by Anthony Harris),0.410,1.400
3,9:06,1,10,GNB 37,22,10,Aaron Jones left tackle for 3 yards (tackle by Jaleel Johnson),1.400,1.260
3,8:20,2,7,GNB 40,22,10,Aaron Rodgers pass complete short right to Davante Adams for 1 yard (tackle by Mike Hughes),1.260,0.700
3,7:39,3,6,GNB 41,22,10,Aaron Rodgers pass incomplete short right intended for Marquez Valdes-Scantling,0.700,-0.650
3,7:35,4,6,GNB 41,22,10,JK Scott punts 40 yards out of bounds,-0.650,-0.150
3,7:25,1,10,MIN 19,22,10,"Kirk Cousins up the middle for 16 yards (tackle by Kevin King). Penalty on Adrian Amos: Illegal Contact, 5 yards",0.150,1.600
3,7:08,1,10,MIN 40,22,10,Kirk Cousins right end for 14 yards (tackle by Kevin King),1.600,2.520
3,6:29,1,10,GNB 46,22,10,Dalvin Cook right tackle for 4 yards (tackle by Jaire Alexander),2.520,2.520
3,5:48,2,6,GNB 42,22,10,Kirk Cousins pass complete short right to Dalvin Cook for -2 yards (tackle by Krys Barnes),2.520,1.550
3,5:05,3,8,GNB 44,22,10,Kirk Cousins pass complete short left to Olabisi Johnson for 5 yards (tackle by Kevin King),1.550,0.660
3,4:26,,,,,,Timeout #1 by Minnesota Vikings,,
3,4:26,4,3,GNB 39,22,10,Kirk Cousins pass incomplete deep right intended for Tajae Sharpe,0.660,-1.530
3,4:20,1,10,GNB 39,22,10,Aaron Rodgers pass incomplete deep left intended for Marquez Valdes-Scantling,1.530,0.990
3,4:13,2,10,GNB 39,22,10,Jamaal Williams left end for 3 yards (tackle by Anthony Barr),0.990,0.700
3,3:31,3,7,GNB 42,22,10,Aaron Rodgers pass complete short right to Allen Lazard for 12 yards,0.700,2.520
3,2:50,1,10,MIN 46,22,10,Aaron Jones right end for 2 yards (tackle by Eric Kendricks),2.520,2.250
3,2:02,,,,,,Timeout #1 by Green Bay Packers,,
3,2:02,2,8,MIN 44,22,10,Aaron Rodgers pass complete short left to Davante Adams for 3 yards (tackle by Holton Hill),2.250,1.950
3,1:31,3,5,MIN 41,22,10,Aaron Rodgers pass complete deep right to Marquez Valdes-Scantling for 39 yards (tackle by Mike Hughes). Penalty on Anthony Barr: Defensive Offside (Declined),1.950,6.740
3,1:00,1,2,MIN 2,22,10,Jamaal Williams up the middle for 1 yard (tackle by Eric Kendricks),6.740,5.910
3,0:12,2,1,MIN 1,28,10,"Aaron Rodgers pass complete short left to Davante Adams for 1 yard, touchdown",5.910,7.000
3,0:09,,,MIN 15,29,10,Mason Crosby kicks extra point good,0.000,0.000
3,0:09,,,GNB 35,29,10,"Mason Crosby kicks off 68 yards, returned by K.J. Osborn for 26 yards (tackle by Ka'dar Hollman and Will Redmond)",0.000,0.480
3,0:03,1,10,MIN 23,29,10,Kirk Cousins pass complete short left to Olabisi Johnson for 29 yards (tackle by Darnell Savage),0.480,2.390
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,GNB 48,29,10,Alexander Mattison right guard for 9 yards (tackle by Christian Kirksey),2.390,3.060
4,14:41,2,1,GNB 39,29,10,Kirk Cousins up the middle for 2 yards (tackle by Christian Kirksey),3.060,3.120
4,14:01,1,10,GNB 37,29,16,"Kirk Cousins pass complete deep left to Adam Thielen for 37 yards, touchdown",3.120,7.000
4,13:53,,,GNB 2,29,18,"Two Point Attempt: Dalvin Cook rushes, conversion succeeds.",1.000,1.000
4,13:53,,,MIN 35,29,18,"Dan Bailey kicks off 65 yards, touchback.",0.000,0.610
4,13:53,1,10,GNB 25,29,18,AJ Dillon up the middle for 8 yards (tackle by Holton Hill),0.610,1.140
4,13:09,2,2,GNB 33,29,18,Tyler Ervin left end for 21 yards (tackle by Holton Hill),1.140,2.520
4,12:29,,,,,,Timeout #2 by Green Bay Packers,,
4,12:29,1,10,MIN 46,29,18,"Aaron Jones right end for 3 yards (tackle by Eric Wilson). Aaron Jones fumbles, ball out of bounds at MIN-43 (forced by Eric Wilson)",2.520,2.380
4,11:50,2,7,MIN 43,29,18,Aaron Rodgers pass incomplete deep left intended for Davante Adams,2.380,1.680
4,11:42,3,7,MIN 43,29,18,Aaron Rodgers pass complete deep middle to Allen Lazard for 38 yards (tackle by Harrison Smith),1.680,6.060
4,10:52,,,,,,Timeout #3 by Green Bay Packers,,
4,10:52,1,5,MIN 5,29,18,Aaron Rodgers pass complete short left to Aaron Jones for 1 yard (tackle by Eric Kendricks),6.060,5.340
4,10:09,2,4,MIN 4,35,18,"Aaron Rodgers pass complete short right to Allen Lazard for 4 yards, touchdown",5.340,7.000
4,10:02,,,MIN 15,36,18,Mason Crosby kicks extra point good,0.000,0.000
4,10:02,,,GNB 35,36,18,"Mason Crosby kicks off 68 yards, returned by K.J. Osborn for 38 yards (tackle by Krys Barnes)",0.000,1.270
4,9:55,1,10,MIN 35,36,18,Kirk Cousins pass complete short left to Adam Thielen for 10 yards (tackle by Jaire Alexander),1.270,1.930
4,9:35,1,10,MIN 45,36,18,Dalvin Cook right tackle for 2 yards (tackle by Chandon Sullivan and Christian Kirksey),1.930,1.650
4,9:15,2,8,MIN 47,36,18,Kirk Cousins pass incomplete short right intended for Dalvin Cook,1.650,0.960
4,9:11,3,8,MIN 47,36,18,Kirk Cousins pass complete short middle to Irv Smith for 11 yards (tackle by Chandon Sullivan),0.960,2.790
4,8:49,1,10,GNB 42,36,18,Kirk Cousins pass complete short middle to Justin Jefferson for 17 yards (tackle by Adrian Amos),2.790,3.910
4,8:29,1,10,GNB 25,36,18,Kirk Cousins pass complete deep right to Olabisi Johnson for 22 yards (tackle by Kevin King),3.910,6.510
4,7:59,1,3,GNB 3,36,24,"Dalvin Cook left end for 3 yards, touchdown",6.510,7.000
4,7:55,,,GNB 2,36,26,"Two Point Attempt: Dalvin Cook rushes, conversion succeeds.",1.000,1.000
4,7:55,,,MIN 35,36,26,"Dan Bailey kicks off 65 yards, touchback.",0.000,0.610
4,7:55,1,10,GNB 25,36,26,Aaron Jones left tackle for 5 yards (tackle by Eddie Yarbrough),0.610,0.740
4,7:10,2,5,GNB 30,36,26,Aaron Jones up the middle for 7 yards (tackle by Anthony Barr),0.740,1.400
4,6:26,1,10,GNB 37,36,26,Aaron Rodgers pass complete short right to Aaron Jones for 4 yards (tackle by Anthony Harris and Eric Kendricks),1.400,1.400
4,5:40,2,6,GNB 41,36,26,Aaron Rodgers pass complete short right to Marquez Valdes-Scantling for 6 yards (tackle by Holton Hill),1.400,2.060
4,5:05,1,10,GNB 47,36,26,"Aaron Jones right end for 3 yards (tackle by Holton Hill). Penalty on Marquez Valdes-Scantling: Offensive Holding, 10 yards (no play)",2.060,1.400
4,4:59,1,20,GNB 37,36,26,Aaron Rodgers pass complete deep right to Davante Adams for 40 yards (tackle by Holton Hill),1.400,4.040
4,4:53,1,10,MIN 23,36,26,Aaron Rodgers pass complete short left to Marquez Valdes-Scantling for 6 yards (tackle by Cameron Dantzler),4.040,4.380
4,4:10,2,4,MIN 17,36,26,Tyler Ervin right end for 12 yards (tackle by Anthony Harris and Eric Kendricks),4.380,6.060
4,3:24,1,5,MIN 5,42,26,"Aaron Jones up the middle for 5 yards, touchdown",6.060,7.000
4,3:19,,,MIN 15,43,26,Mason Crosby kicks extra point good,0.000,0.000
4,3:19,,,GNB 35,43,26,"Mason Crosby kicks off 65 yards, touchback.",0.000,0.610
4,3:19,1,10,MIN 25,43,26,Kirk Cousins pass complete short middle to Kyle Rudolph for 6 yards (tackle by Christian Kirksey),0.610,0.870
4,3:00,2,4,MIN 31,43,26,Kirk Cousins pass complete short middle to Alexander Mattison for 7 yards (tackle by Christian Kirksey),0.870,1.470
4,2:40,1,10,MIN 38,43,26,Kirk Cousins pass complete short middle to Alexander Mattison for 9 yards (tackle by Kevin King and Christian Kirksey),1.470,2.140
4,2:15,2,1,MIN 47,43,26,Alexander Mattison right guard for 8 yards (tackle by Za'Darius Smith),2.140,2.590
4,2:00,1,10,GNB 45,43,26,Kirk Cousins pass complete short middle to Alexander Mattison for 9 yards (tackle by Adrian Amos),2.590,3.260
4,1:40,2,1,GNB 36,43,26,Kirk Cousins pass incomplete short left intended for Olabisi Johnson,3.260,2.540
4,1:37,3,1,GNB 36,43,26,Kirk Cousins pass complete short middle to Alexander Mattison for 5 yards (tackle by Christian Kirksey),2.540,3.510
4,1:30,,,,,,Timeout #2 by Minnesota Vikings,,
4,1:30,1,10,GNB 31,43,26,Kirk Cousins pass complete short right to Adam Thielen for 12 yards,3.510,4.310
4,1:25,1,10,GNB 19,43,32,"Kirk Cousins pass complete deep right to Adam Thielen for 19 yards, touchdown",4.310,7.000
4,1:21,,,GNB 2,43,34,"Two Point Attempt: Kirk Cousins pass complete to Adam Thielen, conversion succeeds. Penalty on Kevin King: Defensive Holding, 5 yards",1.000,1.000
4,1:21,,,MIN 40,43,34,"Dan Bailey kicks onside 11 yards, returned by Davante Adams for no gain",0.000,2.190
4,1:20,1,10,GNB 49,43,34,Tim Boyle kneels for -1 yards,2.190,1.510
4,0:39,2,11,GNB 48,43,34,Tim Boyle kneels for -1 yards,1.510,0.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
