#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,WAS 28,10,5:46,72,Touchdown
2,1,4:50,WAS 28,3,1:35,-3,Punt
3,1,2:53,WAS 41,9,3:08,28,Field Goal
4,2,12:28,WAS 37,8,4:00,56,Field Goal
5,2,7:21,SFO 9,4,2:04,7,Field Goal
6,2,3:30,WAS 5,3,1:22,5,Safety
7,2,0:16,WAS 45,2,0:16,8,End of Half
8,3,12:51,WAS 14,15,9:19,78,Field Goal
9,3,1:34,WAS 33,3,1:18,6,Punt
10,4,14:47,WAS 38,3,1:52,1,Punt
11,4,11:50,WAS 21,5,2:28,45,Fumble
12,4,4:26,WAS 29,3,1:17,-2,Punt
13,4,2:34,SFO 47,4,2:34,11,End of Game
