Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
1,7:38,4,7,PIT 40,0,0,Mitch Berger punts 52 yards,-0.720,0.380
1,7:25,1,10,CLE 8,0,0,Jamal Lewis right guard for 3 yards (tackle by James Harrison),-0.380,-0.560
1,6:50,2,7,CLE 11,0,0,Jamal Lewis left tackle for 1 yard (tackle by James Farrior),-0.560,-0.950
1,6:09,,,,0,0,Timeout #1 by Cleveland Browns,0.000,-0.950
1,6:09,3,6,CLE 12,0,0,Derek Anderson pass incomplete short middle intended for Kellen Winslow Jr.,-0.950,-2.490
1,6:04,4,6,CLE 12,0,0,Dave Zastudil punts 55 yards,-2.490,-1.140
1,5:52,1,10,PIT 33,0,0,Ben Roethlisberger pass complete deep right to Hines Ward for 19 yards (tackle by Eric Wright),1.140,2.390
1,5:17,1,10,CLE 48,0,0,Willie Parker left tackle for 3 yards (tackle by Robaire Smith and Corey Williams),2.390,2.250
1,4:32,2,7,CLE 45,0,0,Ben Roethlisberger pass incomplete deep left intended for Willie Parker (defended by Brodney Pool),2.250,1.550
1,4:23,,,,0,0,Timeout #1 by Pittsburgh Steelers,0.000,1.550
1,4:23,3,7,CLE 45,0,0,Ben Roethlisberger pass incomplete short middle intended for Hines Ward,1.550,0.270
1,4:16,4,7,CLE 45,0,0,"Mitch Berger punts 39 yards, returned by Josh Cribbs for 12 yards (tackle by Anthony Madison)",0.270,-0.040
1,4:05,1,10,CLE 18,0,0,Jamal Lewis left tackle for 5 yards (tackle by Casey Hampton),0.040,0.280
1,3:29,2,5,CLE 23,0,0,"Penalty on Rex Hadnot: False Start, 5 yards (no play)",0.280,-0.490
1,3:07,2,10,CLE 18,0,0,Derek Anderson pass complete short left to Braylon Edwards for 10 yards (tackle by Ike Taylor),-0.490,0.810
1,2:16,1,10,CLE 28,0,0,Jamal Lewis right guard for 2 yards (tackle by Larry Foote),0.810,0.530
1,1:29,2,8,CLE 30,0,0,"Derek Anderson pass complete short left to Lawrence Vickers for 7 yards (tackle by James Harrison). Penalty on Syndric Steptoe: Offensive Pass Interference, 10 yards (no play)",0.530,-0.820
1,1:04,2,18,CLE 20,0,0,Derek Anderson pass incomplete short middle intended for Kellen Winslow Jr. (defended by Ryan Clark),-0.820,-1.480
1,0:56,3,18,CLE 20,0,0,Derek Anderson pass incomplete short left intended for Josh Cribbs,-1.480,-2.030
1,0:52,4,18,CLE 20,0,0,"Penalty on Nick Eason: Encroachment, 5 yards (no play)",-2.030,-1.700
1,0:52,4,13,CLE 25,0,0,Dave Zastudil punts 51 yards,-1.700,-0.540
1,0:39,1,10,PIT 24,0,0,Willie Parker right guard for 5 yards (tackle by D'Qwell Jackson and Corey Williams),0.540,0.670
1,0:08,2,5,PIT 29,0,0,Willie Parker left guard for 7 yards (tackle by Mike Adams),0.670,1.330
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 36,0,0,Willie Parker right tackle for 4 yards (tackle by Leon Williams),1.330,1.330
2,14:27,2,6,PIT 40,0,0,Willie Parker right guard for 5 yards (tackle by Leon Williams),1.330,1.290
2,14:10,3,1,PIT 45,0,0,Ben Roethlisberger right guard for no gain (tackle by Corey Williams),1.290,-0.390
2,14:10,4,1,PIT 45,0,0,"Penalty on Mitch Berger: Delay of Game, 5 yards (no play)",-0.390,-0.720
2,13:16,4,6,PIT 40,0,0,"Mitch Berger punts 36 yards, returned by Josh Cribbs for 8 yards (tackle by Keyaron Fox)",-0.720,-1.070
2,13:03,1,10,CLE 32,0,0,Derek Anderson pass incomplete deep right intended for Braylon Edwards is intercepted by Bryant McFadden at PIT-30,1.070,-0.940
2,12:55,1,10,PIT 30,0,0,Willie Parker right guard for 5 yards (tackle by Shaun Smith),0.940,1.070
2,12:21,2,5,PIT 35,0,0,Willie Parker right guard for -2 yards (tackle by Shaun Rogers),1.070,0.100
2,11:36,3,7,PIT 33,0,0,Ben Roethlisberger pass complete short right to Santonio Holmes for 10 yards (tackle by Eric Wright),0.100,1.800
2,10:51,1,10,PIT 43,0,0,"Ben Roethlisberger pass complete short middle to Ben Roethlisberger for -7 yards (tackle by Shaun Smith). Penalty on Shaun Smith: Face Mask (15 Yards), 15 yards",1.800,2.320
2,10:29,1,10,CLE 49,0,0,Willie Parker right guard for 2 yards (tackle by Eric Wright),2.320,2.050
2,9:40,2,8,CLE 47,0,0,Carey Davis right guard for 2 yards (tackle by Robaire Smith and D'Qwell Jackson),2.050,1.620
2,8:55,3,6,CLE 45,0,0,"Ben Roethlisberger pass incomplete short right intended for Nate Washington. Penalty on Shaun Rogers: Defensive Offside, 5 yards (no play)",1.620,2.280
2,8:48,3,1,CLE 40,0,0,Willie Parker right guard for no gain (tackle by Brodney Pool),2.280,0.590
2,8:23,,,,0,0,Timeout #2 by Pittsburgh Steelers,0.000,0.590
2,8:23,4,1,CLE 40,0,0,Willie Parker right guard for 13 yards (tackle by Mike Adams),0.590,3.780
2,8:01,1,10,CLE 27,0,0,Ben Roethlisberger pass complete short right to Santonio Holmes for 15 yards (tackle by Eric Wright),3.780,4.780
2,7:24,1,10,CLE 12,0,0,Willie Parker right guard for 1 yard (tackle by Shaun Rogers),4.780,4.270
2,6:39,2,9,CLE 11,0,0,Ben Roethlisberger pass incomplete short middle intended for Hines Ward,4.270,3.290
2,6:32,,,,0,0,Timeout #3 by Pittsburgh Steelers,0.000,3.290
2,6:32,3,9,CLE 11,6,0,"Ben Roethlisberger pass complete short right to Hines Ward for 11 yards, touchdown",3.290,7.000
2,,,,CLE 2,7,0,"Jeff Reed kicks extra point good. Penalty on Shaun Rogers: Neutral Zone Infraction, 5 yards",0.000,0.000
2,,,,PIT 35,7,0,"Jeff Reed kicks off 69 yards, returned by Josh Cribbs for 22 yards (tackle by Lawrence Timmons)",0.000,0.040
2,6:20,1,10,CLE 18,7,0,Jamal Lewis left guard for -2 yards (tackle by Travis Kirschke),0.040,-0.800
2,5:42,2,12,CLE 16,7,0,Derek Anderson pass complete short left to Syndric Steptoe for 8 yards (tackle by Ike Taylor),-0.800,-0.400
2,5:03,3,4,CLE 24,7,0,Josh Cribbs left end for 5 yards,-0.400,0.870
2,4:38,1,10,CLE 29,7,0,Derek Anderson pass complete short right to Lawrence Vickers for 3 yards (tackle by Bryant McFadden),0.870,0.730
2,4:01,2,7,CLE 32,7,0,Jamal Lewis right tackle for 6 yards (tackle by LaMarr Woodley and Lawrence Timmons),0.730,0.830
2,3:24,3,1,CLE 38,7,0,Lawrence Vickers right guard for 2 yards (tackle by Ike Taylor),0.830,1.600
2,2:30,1,10,CLE 40,7,0,Derek Anderson pass complete short right to Jamal Lewis for 13 yards (tackle by James Farrior),1.600,2.460
2,2:03,1,10,PIT 47,7,0,Jamal Lewis right tackle for -2 yards (tackle by James Farrior),2.460,1.640
2,1:57,2,12,PIT 49,7,0,Derek Anderson pass complete deep right to Kellen Winslow Jr. for 19 yards (tackle by Bryant McFadden),1.640,3.580
2,1:23,,,,7,0,Timeout #2 by Cleveland Browns,0.000,3.580
2,1:23,1,10,PIT 30,7,0,"Derek Anderson right guard for 4 yards (tackle by Aaron Smith). Penalty on Bryant McFadden: Illegal Contact, 5 yards",3.580,4.170
2,1:17,1,10,PIT 21,7,0,Derek Anderson pass complete short right to Kellen Winslow Jr. for 5 yards (tackle by Troy Polamalu),4.170,4.370
2,0:55,2,5,PIT 16,7,0,"Derek Anderson for no gain. Derek Anderson fumbles, recovered by Hank Fraley at PIT-18. Penalty on Derek Anderson: Illegal Shift, 5 yards (no play)",4.370,3.630
2,0:33,2,10,PIT 21,7,0,Derek Anderson pass complete short right to Jason Wright for 9 yards (tackle by Bryant McFadden),3.630,4.490
2,0:16,3,1,PIT 12,7,0,Derek Anderson up the middle for 1 yard (tackle by Travis Kirschke),4.490,4.840
2,0:08,,,,7,0,Timeout #3 by Cleveland Browns,0.000,4.840
2,0:08,1,10,PIT 11,7,0,Derek Anderson pass incomplete short left intended for Syndric Steptoe is intercepted by Troy Polamalu at PIT-3 and returned for 12 yards (tackle by Syndric Steptoe),4.840,0.000
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 30,7,0,"Phil Dawson kicks off 68 yards, returned by Rashard Mendenhall for 21 yards (tackle by Lawrence Vickers)",0.000,0.480
3,14:54,1,10,PIT 23,7,0,Willie Parker right guard for 11 yards (tackle by Mike Adams and Kamerion Wimbley),0.480,1.200
3,14:16,1,10,PIT 34,7,0,"Willie Parker right tackle for -2 yards (tackle by Shaun Rogers). Penalty on Heath Miller: Offensive Holding, 10 yards (no play)",1.200,0.540
3,13:47,1,20,PIT 24,7,0,Willie Parker left tackle for 5 yards (tackle by D'Qwell Jackson),0.540,-0.020
3,13:02,2,15,PIT 29,7,0,Ben Roethlisberger sacked by Shaun Rogers for -6 yards,-0.020,-1.480
3,12:31,3,21,PIT 23,7,0,Ben Roethlisberger pass complete short middle to Heath Miller for 14 yards (tackle by Brodney Pool),-1.480,-0.910
3,12:04,4,7,PIT 37,7,0,"Mitch Berger punts 55 yards, returned by Josh Cribbs for 9 yards (tackle by Keyaron Fox)",-0.910,0.060
3,11:54,1,10,CLE 17,7,0,Jamal Lewis right guard for 4 yards (tackle by Travis Kirschke),-0.060,0.080
3,11:20,2,6,CLE 21,7,0,Derek Anderson pass incomplete short right intended for Kellen Winslow Jr.,0.080,-0.750
3,11:15,3,6,CLE 21,7,0,Derek Anderson pass complete short right to Kellen Winslow Jr. for 5 yards (tackle by Troy Polamalu),-0.750,-1.630
3,10:32,4,1,CLE 26,7,0,Dave Zastudil punts 58 yards,-1.630,0.140
3,10:16,1,10,PIT 16,7,0,Ben Roethlisberger pass complete deep left to Santonio Holmes for 48 yards (tackle by Mike Adams),-0.140,3.180
3,9:29,1,10,CLE 36,7,0,Willie Parker right guard for 3 yards (tackle by Shaun Smith and Kamerion Wimbley),3.180,3.040
3,8:53,2,7,CLE 33,7,0,Willie Parker right tackle for 3 yards (tackle by Corey Williams),3.040,2.740
3,8:11,3,4,CLE 30,7,0,Ben Roethlisberger pass incomplete short left intended for Santonio Holmes (defended by Eric Wright),2.740,1.460
3,8:02,4,4,CLE 30,10,0,Jeff Reed 48 yard field goal good,1.460,3.000
3,,,,PIT 30,10,0,"Jeff Reed kicks off 70 yards, touchback",0.000,0.280
3,7:58,1,10,CLE 20,10,0,Jamal Lewis left tackle for 8 yards (tackle by James Farrior),0.280,0.810
3,7:23,2,2,CLE 28,10,0,Jamal Lewis left tackle for 2 yards (tackle by Larry Foote),0.810,0.940
3,6:41,1,10,CLE 30,10,0,Derek Anderson pass complete short right to Kellen Winslow Jr. for 7 yards (tackle by James Harrison),0.940,1.340
3,6:05,2,3,CLE 37,10,0,Jerome Harrison left end for 2 yards (tackle by Ike Taylor),1.340,0.890
3,5:26,3,1,CLE 39,10,0,Jamal Lewis left tackle for 2 yards (tackle by Nick Eason),0.890,1.660
3,4:51,1,10,CLE 41,10,0,"Derek Anderson pass complete short right to Kellen Winslow Jr. for 10 yards (tackle by Troy Polamalu). Penalty on LaMarr Woodley: Roughing the Passer, 15 yards",1.660,3.310
3,4:12,1,10,PIT 34,10,0,Derek Anderson pass complete short left to Braylon Edwards for 13 yards (tackle by Ike Taylor),3.310,4.170
3,3:25,1,10,PIT 21,10,0,Derek Anderson pass incomplete deep right intended for Braylon Edwards (defended by Bryant McFadden),4.170,3.630
3,3:25,2,10,PIT 21,10,0,"Penalty on James Farrior: Unsportsmanlike Conduct, 10 yards (no play)",3.630,4.840
3,3:20,1,10,PIT 11,10,0,Derek Anderson pass complete short left to Jamal Lewis for 6 yards (tackle by Ike Taylor),4.840,5.280
3,2:40,2,4,PIT 5,10,0,Jamal Lewis left guard for -3 yards (tackle by James Harrison),5.280,3.760
3,1:59,3,7,PIT 8,10,0,"Penalty on Kellen Winslow Jr.: False Start, 5 yards (no play)",3.760,3.080
3,1:35,3,12,PIT 13,10,0,Derek Anderson pass incomplete short right intended for Jason Wright,3.080,2.570
3,1:29,4,12,PIT 13,10,3,Phil Dawson 31 yard field goal good,2.570,3.000
3,,,,CLE 30,10,3,"Phil Dawson kicks off 56 yards, muffed catch by Rashard Mendenhall, ball out of bounds at PIT-2",0.000,-0.380
3,1:18,1,10,PIT 2,10,3,Willie Parker right guard for no gain (tackle by Shaun Rogers and Leon Williams),-0.380,-0.780
3,0:35,2,10,PIT 2,10,3,Ben Roethlisberger pass complete deep right to Hines Ward for 31 yards (tackle by Mike Adams),-0.780,1.140
Quarter,Time,Down,ToGo,Location,PIT,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PIT 33,10,3,Willie Parker left tackle for 4 yards (tackle by Shaun Smith),1.140,1.130
4,14:23,2,6,PIT 37,10,3,Santonio Holmes for 10 yards (tackle by Mike Adams),1.130,2.060
4,13:53,1,10,PIT 47,10,3,"Willie Parker left tackle for 3 yards (tackle by Corey Williams). Penalty on Shaun Smith: Defensive Offside, 5 yards (no play)",2.060,2.790
4,13:25,1,5,CLE 48,10,3,Willie Parker right tackle for 1 yard (tackle by Corey Williams and Leon Williams),2.790,2.330
4,12:46,2,4,CLE 47,10,3,"Willie Parker left guard for 8 yards (tackle by Leon Williams). Penalty on Justin Hartwig: Offensive Holding, 10 yards (no play)",2.330,0.980
4,12:20,2,14,PIT 43,10,3,"Penalty on Alex Hall: Neutral Zone Infraction, 5 yards (no play)",0.980,1.650
4,11:59,2,9,PIT 48,10,3,Ben Roethlisberger pass complete short left to Hines Ward for -3 yards (tackle by Nick Sorensen),1.650,0.560
4,11:06,3,12,PIT 45,10,3,Ben Roethlisberger pass incomplete deep right intended for Hines Ward,0.560,-0.390
4,10:59,4,12,PIT 45,10,3,"Mitch Berger punts 43 yards, returned by Josh Cribbs for 8 yards (tackle by Anthony Smith)",-0.390,-0.280
4,10:50,1,10,CLE 20,10,3,Derek Anderson pass complete short left to Jerome Harrison for 23 yards,0.280,1.800
4,10:17,1,10,CLE 43,10,3,Jamal Lewis left tackle for 4 yards (tackle by James Farrior),1.800,1.790
4,9:43,2,6,CLE 47,10,3,Jamal Lewis right guard for 1 yard (tackle by James Harrison),1.790,1.220
4,8:59,3,5,CLE 48,10,3,Derek Anderson pass complete short right to Kellen Winslow Jr. for 6 yards (tackle by Tyrone Carter),1.220,2.520
4,8:23,1,10,PIT 46,10,3,Jamal Lewis right tackle for 2 yards (tackle by Ryan Clark),2.520,2.250
4,7:43,2,8,PIT 44,10,3,Derek Anderson right end for 1 yard (tackle by LaMarr Woodley),2.250,1.680
4,7:15,3,7,PIT 43,10,3,Derek Anderson pass complete short right to Syndric Steptoe for 8 yards (tackle by Bryant McFadden),1.680,3.250
4,6:33,1,10,PIT 35,10,3,Derek Anderson sacked by Aaron Smith for -6 yards,3.250,1.890
4,5:59,2,16,PIT 41,10,3,Derek Anderson pass complete short right to Jamal Lewis for 9 yards (tackle by Larry Foote),1.890,2.410
4,5:15,3,7,PIT 32,10,3,Derek Anderson pass complete short right to Braylon Edwards for 9 yards (tackle by Bryant McFadden),2.410,4.040
4,4:51,1,10,PIT 23,10,3,Jamal Lewis left guard for no gain (tackle by LaMarr Woodley),4.040,3.500
4,4:12,2,10,PIT 23,10,3,Jamal Lewis right guard for 3 yards (tackle by Larry Foote),3.500,3.200
4,3:28,3,7,PIT 20,10,3,Derek Anderson pass incomplete short right intended for Braylon Edwards (defended by Bryant McFadden),3.200,2.120
4,3:24,4,7,PIT 20,10,6,Phil Dawson 38 yard field goal good,2.120,3.000
4,,,,CLE 30,10,6,"Phil Dawson kicks off 44 yards, fair catch by Matt Spaeth. Penalty on Josh Cribbs: Illegal Formation, 5 yards",0.000,1.000
4,3:21,1,10,PIT 31,10,6,Willie Parker right guard for no gain (tackle by Shaun Rogers and Andra Davis),1.000,0.460
4,3:16,,,,10,6,Timeout #1 by Cleveland Browns,0.000,0.460
4,3:16,2,10,PIT 31,10,6,Ben Roethlisberger pass complete deep middle to Heath Miller for 19 yards (tackle by Mike Adams),0.460,2.260
4,2:57,,,,10,6,Timeout #2 by Cleveland Browns,0.000,2.260
4,2:57,1,10,,10,6,Willie Parker right tackle for 4 yards (tackle by Kamerion Wimbley),2.260,2.250
4,2:42,,,,10,6,Timeout #3 by Cleveland Browns,0.000,2.250
4,2:42,2,6,CLE 46,10,6,Willie Parker right guard for 19 yards (tackle by Brodney Pool),2.250,3.780
4,2:34,1,10,CLE 27,10,6,Willie Parker left tackle for no gain (tackle by Shaun Smith and Andra Davis),3.780,3.230
4,2:00,2,10,CLE 27,10,6,Willie Parker right tackle for 4 yards (tackle by Andra Davis),3.230,3.070
4,1:19,3,6,CLE 23,10,6,Willie Parker left guard for 2 yards (tackle by D'Qwell Jackson and Corey Williams),3.070,2.130
4,0:30,,,,10,6,Timeout #1 by Pittsburgh Steelers,0.000,2.130
4,0:30,4,4,CLE 21,10,6,Willie Parker right tackle for -5 yards (tackle by Mike Adams),2.130,-0.670
4,0:26,1,10,CLE 26,10,6,Derek Anderson pass incomplete deep right intended for Braylon Edwards (defended by Troy Polamalu),0.670,0.130
4,0:18,2,10,CLE 26,10,6,Derek Anderson sacked by Aaron Smith for -5 yards,0.130,-1.220
4,0:02,3,15,CLE 21,10,6,Derek Anderson pass incomplete short right intended for Steve Sanders,-1.220,-1.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
