Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,10:23,1,10,GNB 32,0,0,Jahvid Best right tackle for 5 yards (tackle by Desmond Bishop and A.J. Hawk),3.450,3.580
1,9:45,2,5,GNB 27,0,0,Jahvid Best right end for no gain (tackle by Charlie Peprah),3.580,2.870
1,9:04,3,5,GNB 27,0,0,Drew Stanton pass incomplete deep right intended for Bryant Johnson is intercepted by Tramon Williams,2.870,-0.280
1,8:54,1,10,GNB 20,0,0,Brandon Jackson middle for 9 yards (tackle by Louis Delmas),0.280,0.950
1,8:27,2,1,GNB 29,0,0,Aaron Rodgers pass incomplete deep right intended for James Jones,0.950,0.230
1,8:21,3,1,GNB 29,0,0,Aaron Rodgers sacked by Turk McBride for -5 yards,0.230,-1.770
1,7:59,4,6,GNB 24,0,0,"Tim Masthay punts 62 yards, returned by Stefan Logan for 15 yards (tackle by John Kuhn)",-1.770,-0.870
1,7:46,1,10,DET 29,0,0,Nate Burleson left end for -1 yards (tackle by Ryan Pickett),0.870,0.190
1,7:14,2,11,DET 28,0,0,Maurice Morris middle for 3 yards (tackle by Charles Woodson and B.J. Raji),0.190,-0.100
1,6:31,3,8,DET 31,0,0,Drew Stanton pass complete short right to Maurice Morris for 6 yards (tackle by Tramon Williams and A.J. Hawk),-0.100,-0.910
1,5:56,4,2,DET 37,0,0,"Nick Harris punts 42 yards, fair catch by Tramon Williams",-0.910,-0.340
1,5:49,1,10,GNB 21,0,0,James Starks middle for 2 yards (tackle by Landon Johnson),0.340,0.070
1,5:09,2,8,GNB 23,0,0,Brandon Jackson middle for -5 yards (tackle by Ndamukong Suh),0.070,-1.410
1,4:27,3,13,GNB 18,0,0,Aaron Rodgers pass incomplete deep left intended for Donald Driver,-1.410,-2.240
1,4:22,4,13,GNB 18,0,0,Tim Masthay punts 47 yards (tackle by Dimitri Nance),-2.240,-1.730
1,4:12,1,10,DET 42,0,0,Stefan Logan left end for 11 yards (tackle by Ryan Pickett),1.730,2.460
1,3:35,1,10,GNB 47,0,0,Jahvid Best left end for -1 yards (tackle by A.J. Hawk and Desmond Bishop),2.460,1.780
1,2:58,2,11,GNB 48,0,0,Drew Stanton pass incomplete short middle intended for Brandon Pettigrew,1.780,1.090
1,2:54,3,11,GNB 48,0,0,Drew Stanton pass incomplete deep middle intended for Calvin Johnson,1.090,0.070
1,2:48,4,11,GNB 48,0,0,"Nick Harris punts 48 yards, touchback",0.070,-0.280
1,2:39,1,10,GNB 20,0,0,James Starks right end for 7 yards (tackle by Landon Johnson),0.280,0.680
1,2:04,2,3,GNB 27,0,0,"Aaron Rodgers pass incomplete deep middle intended for Greg Jennings is intercepted by Amari Spievey at DET-19 and returned for 26 yards. Penalty on Ndamukong Suh: Illegal Block Above the , 10 yards, Penalty on Lawrence Jackson: Unnecessary Roughness (Declined)",0.680,-1.270
1,1:47,1,10,DET 35,0,0,Jahvid Best middle for 3 yards (tackle by Ryan Pickett),1.270,1.130
1,1:13,2,7,DET 38,0,0,Maurice Morris left end for 6 yards (tackle by Tramon Williams),1.130,1.220
1,0:36,3,1,DET 44,0,0,Jerome Felton left tackle for -1 yards (tackle by A.J. Hawk),1.220,-0.520
1,0:04,4,2,DET 43,0,0,Nick Harris punts 50 yards (tackle by Landon Johnson),-0.520,-0.480
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 23,0,0,Dimitri Nance right end for 2 yards (tackle by Sammie Lee Hill and Landon Johnson),0.480,0.200
2,14:20,2,8,GNB 25,0,0,James Starks left end for -1 yards (tackle by Lawrence Jackson),0.200,-0.630
2,13:37,3,9,GNB 24,0,0,"Penalty on Chad Clifton: False Start, 5 yards (no play)",-0.630,-1.360
2,13:14,3,14,GNB 19,0,0,Aaron Rodgers pass complete short left to John Kuhn for 6 yards (tackle by Prince Miller),-1.360,-1.700
2,12:40,4,8,GNB 25,0,0,"Tim Masthay punts 55 yards, returned by Stefan Logan for 2 yards (tackle by Brett Goode)",-1.700,-0.410
2,12:26,1,10,DET 22,0,0,Maurice Morris right tackle for 7 yards (tackle by Desmond Bishop),0.410,0.810
2,11:59,2,3,DET 29,0,0,Drew Stanton pass complete short left to Bryant Johnson for 11 yards (tackle by Sam Shields),0.810,1.600
2,11:25,1,10,DET 40,0,0,Calvin Johnson left end for 13 yards (tackle by Nick Collins),1.600,2.460
2,10:57,1,10,GNB 47,0,0,Jahvid Best right tackle for 4 yards (tackle by Nick Collins and Ryan Pickett),2.460,2.450
2,10:27,2,6,GNB 43,0,0,Drew Stanton sacked by Clay Matthews for -19 yards,2.450,-0.760
2,9:51,3,25,DET 38,0,0,Drew Stanton pass incomplete deep right intended for Tony Scheffler is intercepted by Charlie Peprah at GNB-29,-0.760,-0.870
2,9:44,1,10,GNB 29,0,0,Aaron Rodgers pass incomplete short middle intended for James Starks,0.870,0.330
2,9:39,2,10,GNB 29,0,0,Aaron Rodgers pass complete short middle to Brett Swain for 12 yards (tackle by Chris Houston). Penalty on Turk McBride: Illegal Use of Hands (Declined),0.330,1.660
2,9:10,1,10,GNB 41,0,0,James Starks right end for 2 yards (tackle by Landon Johnson),1.660,1.390
2,8:29,2,8,GNB 43,0,0,"James Starks left end for -1 yards (tackle by Louis Delmas). Penalty on Scott Wells: Offensive Holding, 10 yards, Penalty on Chad Clifton: Offensive Holding (Declined) (no play)",1.390,0.040
2,8:07,2,18,GNB 33,0,0,Aaron Rodgers middle for 7 yards (tackle by Brandon McDonald),0.040,0.300
2,7:22,3,11,GNB 40,0,0,Aaron Rodgers pass complete short left to Donald Driver for 5 yards (tackle by Louis Delmas),0.300,-0.390
2,6:51,4,6,GNB 45,0,0,"Tim Masthay punts 38 yards, fair catch by Stefan Logan",-0.390,0.060
2,6:43,1,10,DET 17,0,0,Drew Stanton right end for 17 yards (tackle by Desmond Bishop),-0.060,1.200
2,6:06,1,10,DET 34,0,0,Maurice Morris right tackle for 3 yards (tackle by A.J. Hawk and Clay Matthews),1.200,1.060
2,5:28,2,7,DET 37,0,0,Maurice Morris left tackle for 3 yards (tackle by Clay Matthews),1.060,0.760
2,4:53,3,4,DET 40,0,0,Drew Stanton left end for 1 yard (tackle by B.J. Raji and Frank Zombo),0.760,-0.650
2,4:18,4,3,DET 41,0,0,"Nick Harris punts 51 yards, returned by Tramon Williams for 12 yards (tackle by Bobby Carpenter)",-0.650,-0.280
2,4:02,1,10,GNB 20,0,0,Aaron Rodgers pass complete short right to Brandon Jackson for 5 yards (tackle by DeAndre Levy),0.280,0.410
2,3:22,2,5,GNB 25,0,0,Aaron Rodgers middle for 18 yards (tackle by Amari Spievey),0.410,1.800
2,2:43,,,,0,0,Timeout #1 by Green Bay Packers,0.000,1.800
2,2:43,1,10,GNB 43,0,0,Aaron Rodgers sacked by Andre Fluellen for -13 yards,1.800,-0.500
2,2:03,2,23,GNB 30,0,0,Brandon Jackson middle for 6 yards (tackle by Ndamukong Suh and Brandon McDonald),-0.500,-0.360
2,1:57,3,17,GNB 36,0,0,Aaron Rodgers pass complete short right to Brandon Jackson for 4 yards (tackle by Landon Johnson),-0.360,-0.720
2,1:49,,,,0,0,Timeout #1 by Detroit Lions,0.000,-0.720
2,1:49,4,13,GNB 40,0,0,"Tim Masthay punts 52 yards, fair catch by Stefan Logan",-0.720,0.380
2,1:42,1,10,DET 8,0,0,Jahvid Best right tackle for 2 yards (tackle by Desmond Bishop and Charlie Peprah),-0.380,-0.630
2,1:35,,,,0,0,Timeout #2 by Green Bay Packers,0.000,-0.630
2,1:35,2,8,DET 10,0,0,Drew Stanton sacked by Ryan Pickett for -2 yards. Penalty on Corey Hilliard: Offensive Holding (Declined),-0.630,-1.420
2,1:27,3,10,DET 8,0,0,Drew Stanton pass complete short middle to Jahvid Best for 4 yards (tackle by Desmond Bishop),-1.420,-2.490
2,1:21,,,,0,0,Timeout #3 by Green Bay Packers,0.000,-2.490
2,1:21,4,6,DET 12,0,0,"Nick Harris punts 47 yards, fair catch by Tramon Williams",-2.490,-1.660
2,1:12,1,10,GNB 41,0,0,Matt Flynn pass incomplete short left intended for Andrew Quarless,1.660,1.120
2,1:09,2,10,GNB 41,0,0,Matt Flynn sacked by Lawrence Jackson and Turk McBride for -7 yards,1.120,-0.490
2,1:00,,,,0,0,Timeout #2 by Detroit Lions,0.000,-0.490
2,1:00,3,17,GNB 34,0,0,Matt Flynn pass complete short right to Brandon Jackson for no gain,-0.490,-1.110
2,0:52,,,,0,0,Timeout #3 by Detroit Lions,0.000,-1.110
2,0:52,4,17,GNB 34,0,0,Tim Masthay punts 48 yards,-1.110,-0.040
2,0:44,1,10,DET 18,0,0,Jahvid Best right tackle for 6 yards (tackle by A.J. Hawk),0.040,0.410
2,0:20,2,4,DET 24,0,0,Jahvid Best right end for -1 yards (tackle by Sam Shields),0.410,-0.530
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 30,0,0,"Dave Rayner kicks off 73 yards, returned by Sam Shields for 31 yards (tackle by Brandon McDonald)",0.000,0.810
3,14:54,1,10,GNB 28,0,0,Matt Flynn pass complete short left to Andrew Quarless for 20 yards (tackle by DeAndre Levy and Landon Johnson),0.810,2.130
3,14:25,1,10,GNB 48,0,0,"Matt Flynn left tackle for 4 yards (tackle by Julian Peterson). Penalty on Corey Williams: Defensive Offside, 5 yards (no play)",2.130,2.860
3,14:01,1,5,DET 47,0,0,James Starks right end for -2 yards (tackle by DeAndre Levy and Ndamukong Suh),2.860,1.990
3,13:17,2,7,DET 49,0,0,Brandon Jackson middle for 7 yards (tackle by Sammie Lee Hill),1.990,2.790
3,12:37,1,10,DET 42,0,0,Matt Flynn pass complete short right to Andrew Quarless for 11 yards (tackle by Andre Fluellen),2.790,3.510
3,11:51,1,10,DET 31,0,0,Matt Flynn pass complete short right to James Jones for 7 yards (tackle by Chris Houston),3.510,3.910
3,11:12,2,3,DET 24,0,0,Matt Flynn pass incomplete short left intended for Greg Jennings (defended by Nathan Vasher),3.910,3.200
3,11:06,3,3,DET 24,0,0,Matt Flynn pass incomplete deep left intended for Greg Jennings,3.200,1.970
3,10:59,4,3,DET 24,3,0,Mason Crosby 42 yard field goal good,1.970,3.000
3,,,,GNB 30,3,0,"Mason Crosby kicks off 67 yards, returned by Stefan Logan for 35 yards (tackle by Charlie Peprah)",0.000,1.470
3,10:48,1,10,DET 38,3,0,"Drew Stanton pass incomplete short right intended for Calvin Johnson. Penalty on Charles Woodson: Illegal Contact, 5 yards (no play)",1.470,1.800
3,10:41,1,10,DET 43,3,0,Stefan Logan right tackle for 5 yards (tackle by Ryan Pickett),1.800,1.930
3,10:09,2,5,DET 48,3,0,Drew Stanton pass incomplete deep middle intended for Calvin Johnson (defended by Tramon Williams),1.930,1.220
3,9:59,3,5,DET 48,3,0,Drew Stanton pass incomplete short right intended for Jerome Felton (defended by Charles Woodson),1.220,-0.190
3,9:55,4,5,DET 48,3,0,"Nick Harris punts 42 yards, fair catch by Tramon Williams",-0.190,0.380
3,9:46,1,10,GNB 10,3,0,Matt Flynn pass complete short left to Greg Jennings for 9 yards (tackle by Louis Delmas and Nathan Vasher),-0.380,0.240
3,9:06,2,1,GNB 19,3,0,Brandon Jackson left tackle for 2 yards (tackle by Amari Spievey),0.240,0.340
3,8:27,1,10,GNB 21,3,0,Matt Flynn pass incomplete short right intended for Donald Driver,0.340,-0.200
3,8:23,2,10,GNB 21,3,0,James Starks right end for no gain (tackle by Lawrence Jackson),-0.200,-0.890
3,7:39,3,10,GNB 21,3,0,Matt Flynn middle for 12 yards (tackle by Brandon McDonald),-0.890,1.140
3,6:51,1,10,GNB 33,3,0,Matt Flynn pass incomplete deep left intended for Donald Driver (defended by Nathan Vasher),1.140,0.590
3,6:44,2,10,GNB 33,3,0,Matt Flynn pass complete deep right to Greg Jennings for 32 yards (tackle by Chris Houston),0.590,3.250
3,6:12,1,10,DET 35,3,0,Matt Flynn pass complete short right to Jordy Nelson for 8 yards (tackle by Chris Houston and Bobby Carpenter),3.250,3.780
3,5:37,2,2,DET 27,3,0,Matt Flynn pass complete short left to Jordy Nelson for 18 yards (tackle by DeAndre Levy and Julian Peterson),3.780,5.140
3,4:54,1,9,DET 9,3,0,Matt Flynn pass incomplete short right intended for Greg Jennings,5.140,4.380
3,4:50,2,9,DET 9,3,0,Matt Flynn pass incomplete short middle intended for Donald Driver is intercepted by DeAndre Levy and returned for 11 yards,4.380,0.380
3,4:41,1,10,DET 9,3,0,Maurice Morris left tackle for 5 yards (tackle by Frank Zombo),-0.380,-0.390
3,4:10,2,5,DET 14,3,0,Maurice Morris middle for 3 yards (tackle by Desmond Bishop),-0.390,-0.480
3,3:36,3,2,DET 17,3,0,Drew Stanton pass complete short left to Tony Scheffler for 3 yards (tackle by Charles Woodson),-0.480,0.280
3,3:14,1,10,DET 20,3,0,Drew Stanton pass complete deep right to Calvin Johnson for 44 yards (tackle by Charles Woodson),0.280,3.180
3,2:39,1,10,GNB 36,3,0,Jerome Felton right tackle for 3 yards (tackle by Ryan Pickett),3.180,3.040
3,2:05,2,7,GNB 33,3,0,Maurice Morris middle for 3 yards (tackle by Charles Woodson),3.040,2.740
3,1:26,3,4,GNB 30,3,0,Drew Stanton pass incomplete short right intended for Calvin Johnson,2.740,1.460
3,1:22,4,4,GNB 30,3,0,Dave Rayner 48 yard field goal no good,1.460,-1.470
3,1:17,1,10,GNB 38,3,0,Matt Flynn pass complete short left to Donald Driver for 7 yards (tackle by Nathan Vasher and DeAndre Levy),1.470,1.870
3,0:38,2,3,GNB 45,3,0,Dimitri Nance middle for 2 yards (tackle by Julian Peterson and Lawrence Jackson),1.870,1.420
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,GNB 47,3,0,Matt Flynn right end for -4 yards (tackle by Sammie Lee Hill),1.420,-0.520
4,14:40,4,5,GNB 43,3,0,"Tim Masthay punts 57 yards, touchback",-0.520,-0.280
4,14:32,1,10,DET 20,3,0,Jahvid Best right tackle for 2 yards (tackle by Charles Woodson and Charlie Peprah),0.280,0.000
4,13:52,2,8,DET 22,3,0,Drew Stanton left tackle for 11 yards (tackle by Charles Woodson),0.000,1.140
4,13:13,1,10,DET 33,3,0,Drew Stanton pass incomplete short right intended for Jahvid Best,1.140,0.590
4,13:08,2,10,DET 33,3,0,Jahvid Best left end for 7 yards (tackle by Sam Shields),0.590,0.830
4,12:30,3,3,DET 40,3,0,Drew Stanton pass complete short left to Bryant Johnson for 10 yards (tackle by Sam Shields),0.830,2.260
4,11:53,1,10,,3,0,Stefan Logan right tackle for 5 yards (tackle by A.J. Hawk),2.260,2.390
4,11:18,2,5,GNB 45,3,0,Drew Stanton pass complete short left to Brandon Pettigrew for 3 yards (tackle by A.J. Hawk),2.390,2.080
4,10:40,3,2,GNB 42,3,0,Drew Stanton pass complete short left to Brandon Pettigrew for 11 yards (tackle by Charlie Peprah),2.080,3.510
4,10:03,1,10,GNB 31,3,0,Jahvid Best left tackle for 6 yards (tackle by Tramon Williams),3.510,3.780
4,9:27,2,4,GNB 25,3,0,Drew Stanton pass complete short right to Nate Burleson for 12 yards (tackle by Charlie Peprah and Clay Matthews),3.780,4.710
4,8:40,1,10,GNB 13,3,0,Jahvid Best middle for no gain (tackle by Ryan Pickett),4.710,4.050
4,8:04,2,10,GNB 13,3,6,"Drew Stanton pass complete short right to Will Heller for 13 yards, touchdown",4.050,7.000
4,,,,GNB 2,3,7,Dave Rayner kicks extra point good,0.000,0.000
4,,,,DET 30,3,7,"Dave Rayner kicks off 72 yards, returned by Sam Shields for 16 yards (tackle by C.C. Brown)",0.000,-0.280
4,7:49,1,10,GNB 14,3,7,Matt Flynn right end for 2 yards (tackle by Amari Spievey),-0.280,-0.510
4,7:08,2,8,GNB 16,3,7,"Matt Flynn pass incomplete short left intended for Andrew Quarless (defended by Prince Miller). Penalty on Prince Miller: Defensive Pass Interfere, 2 yards (no play)",-0.510,0.040
4,7:02,1,10,GNB 18,3,7,Matt Flynn sacked by Turk McBride and Lawrence Jackson for -6 yards,0.040,-1.220
4,6:26,2,16,GNB 12,3,7,Matt Flynn pass complete short right to James Jones for 5 yards (tackle by Prince Miller and Julian Peterson),-1.220,-1.340
4,5:45,3,11,GNB 17,3,7,Matt Flynn pass incomplete short middle intended for Brandon Jackson,-1.340,-2.320
4,5:36,4,11,GNB 17,3,7,"Tim Masthay punts 45 yards, returned by Stefan Logan for 13 yards (tackle by Brett Goode)",-2.320,-2.320
4,5:27,1,10,GNB 49,3,7,Jahvid Best left tackle for 5 yards (tackle by Charlie Peprah),2.320,2.460
4,4:46,2,5,GNB 44,3,7,Stefan Logan right end for no gain (tackle by A.J. Hawk and Charles Woodson),2.460,1.750
4,4:10,3,5,GNB 44,3,7,Drew Stanton pass incomplete short right intended for Calvin Johnson,1.750,0.330
4,4:06,4,5,GNB 44,3,7,"Nick Harris punts 35 yards, fair catch by Tramon Williams",0.330,0.380
4,3:58,1,10,GNB 9,3,7,Brandon Jackson left end for -1 yards (tackle by Julian Peterson),-0.380,-0.850
4,3:19,2,11,GNB 8,3,7,Matt Flynn pass incomplete deep right intended for Donald Driver,-0.850,-1.540
4,3:15,3,11,GNB 8,3,7,Matt Flynn pass complete deep right to James Jones for 18 yards (tackle by DeAndre Levy),-1.540,0.670
4,2:34,1,10,GNB 26,3,7,Matt Flynn pass complete short right to Dimitri Nance for 14 yards (tackle by Sammie Lee Hill and DeAndre Levy),0.670,1.600
4,2:05,1,10,GNB 40,3,7,Matt Flynn pass complete short left to Greg Jennings for 9 yards (tackle by Julian Peterson),1.600,2.270
4,2:00,2,1,GNB 49,3,7,Matt Flynn pass complete short middle to Andrew Quarless for 11 yards (tackle by Julian Peterson),2.270,2.920
4,1:34,1,10,DET 40,3,7,Matt Flynn pass complete short right to Andrew Quarless for 8 yards (tackle by DeAndre Levy and Prince Miller),2.920,3.450
4,1:29,,,,3,7,Timeout #1 by Green Bay Packers,0.000,3.450
4,1:29,2,2,DET 32,3,7,Brandon Jackson right end for 1 yard (tackle by Julian Peterson),3.450,2.870
4,1:09,3,1,DET 31,3,7,Matt Flynn pass incomplete short middle intended for Donald Driver,2.870,1.410
4,1:03,4,1,DET 31,3,7,Matt Flynn pass incomplete deep left intended for Greg Jennings,1.410,-1.070
4,0:57,1,10,DET 32,3,7,Jerome Felton left tackle for 4 yards (tackle by Ryan Pickett),1.070,1.070
4,0:53,,,,3,7,Timeout #2 by Green Bay Packers,0.000,1.070
4,0:53,2,6,DET 36,3,7,Jerome Felton right tackle for 4 yards (tackle by Clay Matthews),1.070,0.890
4,0:48,,,,3,7,Timeout #3 by Green Bay Packers,0.000,0.890
4,0:48,3,2,DET 40,3,7,Jerome Felton right tackle for no gain (tackle by Nick Collins),0.890,-0.720
4,0:03,4,2,DET 40,3,7,"Penalty on DET: Delay of Game, 5 yards (no play)",-0.720,-1.040
4,0:03,,,,3,7,Timeout #1 by Detroit Lions,0.000,-1.040
4,0:03,4,7,DET 35,3,7,Drew Stanton pass incomplete deep left intended for Calvin Johnson,-1.040,1.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
