Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2,9:44,2,10,CIN 20,3,7,Andy Dalton pass complete short middle to Brandon Tate for 3 yards (tackle by LaMarr Woodley and Larry Foote),-0.270,-0.560
2,9:01,3,7,CIN 23,3,7,Andy Dalton pass incomplete short left intended for Jermaine Gresham,-0.560,-1.830
2,8:56,4,7,CIN 23,3,7,"Kevin Huber punts 54 yards, returned by Antonio Brown for 33 yards. Penalty on Demarcus Van Dyke: Offensive Holding, 10 yards",-1.830,0.320
2,8:42,1,10,PIT 13,3,7,"Ben Roethlisberger sacked by Devon Still and Robert Geathers for -3 yards. Ben Roethlisberger fumbles (forced by Devon Still), recovered by Wallace Gilberry at PIT-8 (tackle by Doug Legursky)",-0.320,-5.370
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
2,8:34,1,8,PIT 8,3,13,"Andy Dalton pass complete short right to A.J. Green for 8 yards, touchdown",5.370,7.000
2,8:34,,,PIT 2,3,14,Mike Nugent kicks extra point good,0.000,0.000
2,8:29,,,CIN 35,3,14,"Mike Nugent kicks off 64 yards, returned by Chris Rainey for 20 yards (tackle by Vincent Rey). Penalty on Baron Batch: Offensive Holding, 10 yards",0.000,-0.370
2,8:23,1,10,PIT 11,3,14,Jonathan Dwyer right end for 11 yards (tackle by Dan Skuta and Reggie Nelson),-0.370,0.410
2,7:41,1,10,PIT 22,3,14,Jonathan Dwyer left guard for 4 yards (tackle by Rey Maualuga),0.410,0.410
2,7:02,2,6,PIT 26,3,14,Jonathan Dwyer right tackle for 4 yards (tackle by Michael Johnson),0.410,0.230
2,6:25,3,2,PIT 30,3,14,Jonathan Dwyer left tackle for 21 yards (tackle by Reggie Nelson),0.230,2.320
2,5:45,1,10,CIN 49,3,14,Baron Batch right tackle for 2 yards (tackle by Geno Atkins and Michael Johnson),2.320,2.050
2,5:02,2,8,CIN 47,3,14,Antonio Brown left end for 13 yards (tackle by Terence Newman),2.050,3.310
2,4:33,1,10,CIN 34,3,14,Baron Batch right tackle for 2 yards (tackle by Domata Peko and Robert Geathers),3.310,3.040
2,3:53,2,8,CIN 32,3,14,Ben Roethlisberger pass complete short right to Antonio Brown for 3 yards (tackle by Terence Newman),3.040,2.740
2,3:20,3,5,CIN 29,3,14,Ben Roethlisberger pass incomplete deep left intended for Mike Wallace (defended by Leon Hall),2.740,1.540
2,3:11,4,5,CIN 29,6,14,Shaun Suisham 47 yard field goal good,1.540,3.000
2,3:07,,,PIT 35,6,14,"Shaun Suisham kicks off 73 yards, touchback",0.000,0.280
2,3:07,1,10,CIN 20,6,14,Andy Dalton pass complete short middle to Ryan Whalen for 8 yards (tackle by Lawrence Timmons and Larry Foote),0.280,0.810
2,2:38,2,2,CIN 28,6,14,Andy Dalton pass complete short right to Jermaine Gresham for 1 yard (tackle by LaMarr Woodley and Larry Foote),0.810,0.230
2,2:09,3,1,CIN 29,6,14,BenJarvus Green-Ellis up the middle for 2 yards (tackle by Ryan Clark and Evander Hood),0.230,1.000
2,2:00,1,10,CIN 31,6,14,Andy Dalton pass incomplete short middle intended for Andrew Hawkins (defended by Evander Hood),1.000,0.460
2,1:56,2,10,CIN 31,6,14,Andy Dalton pass complete short middle to Jermaine Gresham for 14 yards (tackle by Will Allen and Ike Taylor),0.460,1.930
2,1:30,1,10,CIN 45,6,14,Andy Dalton pass incomplete short middle intended for Ryan Whalen is intercepted by LaMarr Woodley at CIN-40 and returned for 11 yards (tackle by Andre Smith),1.930,-3.640
2,1:23,1,10,CIN 29,6,14,Ben Roethlisberger pass complete short right to Antonio Brown for 11 yards,3.640,4.370
2,1:18,1,10,CIN 18,6,14,Ben Roethlisberger pass complete short right to Emmanuel Sanders for 9 yards (tackle by Leon Hall),4.370,5.420
2,1:10,2,1,CIN 9,6,14,Ben Roethlisberger pass incomplete short left intended for Heath Miller (defended by Reggie Nelson),5.420,4.740
2,1:03,3,1,CIN 9,6,14,Jonathan Dwyer right guard for 1 yard (tackle by Michael Johnson),4.740,5.370
2,0:36,1,8,CIN 8,6,14,Ben Roethlisberger pass complete short middle to Mike Wallace for -1 yards (tackle by Vontaze Burfict),5.370,0.000
2,0:29,,,,6,14,Timeout #1 by Pittsburgh Steelers,0.000,4.380
2,0:29,2,9,CIN 9,12,14,"Ben Roethlisberger pass complete short middle to Heath Miller for 9 yards, touchdown",4.380,7.000
2,0:24,,,,12,14,Timeout #1 by Cincinnati Bengals,0.000,0.000
2,0:29,,,,14,14,"Two Point Attempt: Ben Roethlisberger pass complete to Heath Miller, conversion succeeds",0.000,1.000
2,0:24,,,PIT 35,14,14,"Shaun Suisham kicks off 58 yards, returned by Chris Pressley for 7 yards (tackle by Cortez Allen)",0.000,-0.280
2,0:22,1,10,CIN 14,14,14,Andy Dalton kneels for -1 yards,-0.280,-0.850
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,14,14,"Shaun Suisham kicks off 72 yards, returned by Brandon Tate for 45 yards (tackle by Curtis Brown)",0.000,1.470
3,14:54,1,10,CIN 38,14,14,Andy Dalton pass complete short right to Ryan Whalen for 9 yards (tackle by Keenan Lewis),1.470,2.140
3,14:16,2,1,CIN 47,14,14,"BenJarvus Green-Ellis right tackle for 5 yards. Penalty on Trevor Robinson: Offensive Holding, 10 yards (no play)",2.140,0.790
3,13:53,2,11,CIN 37,14,14,Mohamed Sanu left guard for 7 yards (tackle by Ryan Clark and Evander Hood),0.790,1.020
3,13:13,3,4,CIN 44,14,14,Andy Dalton pass complete short middle to Mohamed Sanu for 17 yards (tackle by Curtis Brown),1.020,2.980
3,12:34,1,10,PIT 39,14,14,BenJarvus Green-Ellis right guard for 6 yards (tackle by Ryan Clark),2.980,3.250
3,11:59,2,4,PIT 33,14,14,BenJarvus Green-Ellis right tackle for 3 yards (tackle by Keenan Lewis),3.250,2.940
3,11:21,3,1,PIT 30,14,14,Andy Dalton pass incomplete deep middle intended for A.J. Green (defended by Keenan Lewis),2.940,1.520
3,11:14,4,1,PIT 30,14,17,Mike Nugent 48 yard field goal good,1.520,3.000
3,,,,CIN 35,,,"Mike Nugent kicks off 62 yards, returned by Chris Rainey for 36 yards (tackle by Dan Skuta)",,
3,11:03,1,10,PIT 39,14,17,Ben Roethlisberger pass complete deep middle to Antonio Brown for 20 yards (tackle by Pacman Jones),1.530,2.850
3,10:22,1,10,CIN 41,14,17,Mike Wallace right end for 13 yards (tackle by Vontaze Burfict),2.850,3.710
3,9:35,1,10,CIN 28,14,17,Ben Roethlisberger sacked by Geno Atkins for -8 yards,3.710,2.090
3,9:01,2,18,CIN 36,14,17,Ben Roethlisberger pass complete short right to Mike Wallace for 12 yards (tackle by Nate Clements),2.090,3.010
3,8:27,3,6,CIN 24,14,17,Ben Roethlisberger pass incomplete deep right intended for Mike Wallace,3.010,1.890
3,8:22,4,6,CIN 24,17,17,Shaun Suisham 42 yard field goal good,1.890,3.000
3,8:17,,,PIT 35,17,17,"Shaun Suisham kicks off 65 yards, returned by Brandon Tate for 39 yards (tackle by Demarcus Van Dyke)",0.000,1.530
3,8:10,1,10,CIN 39,17,17,BenJarvus Green-Ellis right tackle for no gain (tackle by Keenan Lewis),1.530,0.990
3,7:37,2,10,CIN 39,17,17,Andy Dalton pass incomplete short middle intended for BenJarvus Green-Ellis,0.990,0.300
3,7:33,3,10,CIN 39,17,17,Andy Dalton pass incomplete short left intended for Andrew Hawkins (defended by Evander Hood). Penalty on Cedric Peerman: Offensive Holding (Declined),0.300,-0.780
3,7:26,4,10,CIN 39,17,17,"Kevin Huber punts 49 yards, fair catch by Antonio Brown. Penalty on Adrian Robinson: Offensive Holding (Offsetting), Penalty on Jeromy Miles: Fair Catch Interference (Offsetting) (no play)",-0.780,-0.780
3,7:16,4,10,CIN 39,17,17,"Kevin Huber punts 53 yards, returned by Antonio Brown for 9 yards (tackle by Cedric Peerman)",-0.780,0.060
3,7:05,1,10,PIT 17,17,17,Jonathan Dwyer right end for -2 yards (tackle by Carlos Dunlap and Rey Maualuga),-0.060,-0.850
3,6:25,2,12,PIT 15,17,17,Ben Roethlisberger pass complete short right to Mike Wallace for 4 yards (tackle by Carlos Dunlap),-0.850,-1.000
3,5:49,3,8,PIT 19,17,17,Ben Roethlisberger pass complete short right to Mike Wallace for 7 yards (tackle by Robert Geathers and Nate Clements),-1.000,-1.630
3,5:15,4,1,PIT 26,17,17,"Drew Butler punts 55 yards, returned by Pacman Jones for 5 yards (tackle by David Paulson). Penalty on Mohamed Sanu: Illegal Block Above the Waist, 10 yards",-1.630,0.280
3,5:01,1,10,CIN 14,17,17,BenJarvus Green-Ellis right guard for 6 yards (tackle by Lawrence Timmons and Larry Foote),-0.280,0.150
3,4:24,2,4,CIN 20,17,17,Andy Dalton pass incomplete deep left intended for Jermaine Gresham,0.150,-0.680
3,4:19,3,4,CIN 20,17,17,Andy Dalton pass incomplete short right intended for Ryan Whalen,-0.680,-2.030
3,4:11,4,4,CIN 20,17,17,"Kevin Huber punts 38 yards, returned by Antonio Brown for 20 yards (tackle by Vincent Rey). Penalty on Ike Taylor: Offensive Holding, 10 yards",-2.030,-1.140
3,3:58,1,10,PIT 33,17,17,Chris Rainey right guard for no gain (tackle by Vontaze Burfict),1.140,0.590
3,3:20,2,10,PIT 33,17,17,Ben Roethlisberger pass complete short right to Heath Miller for 2 yards (tackle by Vontaze Burfict and Rey Maualuga),0.590,0.170
3,2:35,3,8,PIT 35,17,17,Ben Roethlisberger pass complete short middle to Antonio Brown for 16 yards (tackle by Vontaze Burfict and Terence Newman),0.170,2.320
3,1:50,1,10,CIN 49,17,17,Chris Rainey up the middle for 2 yards (tackle by Michael Johnson and Devon Still),2.320,2.050
3,1:08,2,8,CIN 47,17,17,Ben Roethlisberger pass complete short left to Mike Wallace for 2 yards (tackle by Leon Hall),2.050,1.620
,,,,,,,"CIN challenged the runner was down by contact ruling, and the play was upheld.",,
3,0:24,3,6,CIN 45,17,17,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 31 yards (tackle by Reggie Nelson and Pacman Jones),1.620,4.650
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CIN 14,17,17,Ben Roethlisberger pass complete short middle to Heath Miller for 3 yards (tackle by Michael Johnson),4.650,4.520
4,14:22,2,7,CIN 11,23,17,"Chris Rainey right guard for 11 yards, touchdown",4.520,7.000
4,14:22,,,CIN 2,24,17,Shaun Suisham kicks extra point good,0.000,0.000
4,14:16,,,PIT 35,24,17,"Shaun Suisham kicks off 59 yards, returned by Cedric Peerman for 18 yards (tackle by Baron Batch)",0.000,0.540
4,14:11,1,10,CIN 24,24,17,BenJarvus Green-Ellis right tackle for 4 yards (tackle by Larry Foote),0.540,0.540
4,13:35,2,6,CIN 28,24,17,Andy Dalton pass complete short right to Ryan Whalen for 7 yards (tackle by Ryan Clark),0.540,1.270
4,13:17,1,10,CIN 35,24,17,BenJarvus Green-Ellis left tackle for 4 yards (tackle by Larry Foote and Evander Hood),1.270,1.260
4,12:43,2,6,CIN 39,24,17,Andy Dalton pass incomplete short middle intended for Ryan Whalen (defended by Keenan Lewis),1.260,0.560
4,12:38,3,6,CIN 39,24,17,Andy Dalton pass incomplete,0.560,-0.780
4,12:32,4,6,CIN 39,24,17,"Kevin Huber punts 61 yards, touchback",-0.780,-0.280
4,12:24,1,10,PIT 20,24,17,Will Johnson up the middle for 5 yards (tackle by Vontaze Burfict),0.280,0.410
4,11:47,2,5,PIT 25,24,17,Jonathan Dwyer right guard for 1 yard (tackle by Vontaze Burfict),0.410,-0.160
4,11:07,3,4,PIT 26,24,17,Jonathan Dwyer right guard for 15 yards (tackle by Reggie Nelson and Nate Clements),-0.160,1.660
4,10:23,1,10,PIT 41,24,17,Jonathan Dwyer right guard for 4 yards (tackle by Domata Peko),1.660,1.660
4,9:39,2,6,PIT 45,24,17,Ben Roethlisberger pass complete short middle to Will Johnson for 2 yards (tackle by Manny Lawson),1.660,1.220
4,8:55,3,4,PIT 47,24,17,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown,1.220,-0.260
4,8:48,4,4,PIT 47,24,17,"Drew Butler punts 39 yards, fair catch by Brandon Tate",-0.260,0.280
4,8:41,1,10,CIN 14,24,17,Andy Dalton pass incomplete short left intended for A.J. Green,-0.280,-0.750
4,8:33,2,10,CIN 14,24,17,Andy Dalton pass complete short middle to Ryan Whalen for 7 yards (tackle by Lawrence Timmons),-0.750,-0.560
4,7:52,3,3,CIN 21,24,17,Andy Dalton pass incomplete short left intended for A.J. Green (defended by Ike Taylor),-0.560,-1.960
4,7:47,4,3,CIN 21,24,17,"Kevin Huber punts 48 yards, out of bounds",-1.960,-1.000
4,7:38,1,10,PIT 31,24,17,Jonathan Dwyer up the middle for 3 yards (tackle by Michael Johnson),1.000,0.870
4,6:55,2,7,PIT 34,24,17,Ben Roethlisberger pass complete short middle to Heath Miller for 30 yards (tackle by Vontaze Burfict),0.870,3.180
4,6:10,1,10,CIN 36,24,17,Ben Roethlisberger pass incomplete short right intended for Mike Wallace,3.180,0.000
4,6:04,,,,24,17,Timeout #1 by Pittsburgh Steelers,0.000,2.640
4,6:04,2,10,CIN 36,24,17,Ben Roethlisberger sacked by Michael Johnson for -1 yards,2.640,1.820
4,5:42,3,11,CIN 37,24,17,Ben Roethlisberger pass incomplete short middle intended for Mike Wallace,1.820,0.790
4,5:38,4,11,CIN 37,24,17,Ben Roethlisberger punts 26 yards,0.790,0.370
4,5:29,1,10,CIN 11,24,17,BenJarvus Green-Ellis right tackle for 2 yards (tackle by Lawrence Timmons and LaMarr Woodley),-0.370,-0.630
4,4:55,2,8,CIN 13,24,17,BenJarvus Green-Ellis right tackle for -2 yards (tackle by Casey Hampton),-0.630,-1.420
4,4:15,3,10,CIN 11,24,17,Andy Dalton pass incomplete deep left intended for A.J. Green,-1.420,-2.490
4,4:08,4,10,CIN 11,24,17,Kevin Huber punts 57 yards,-2.490,-1.070
4,3:57,1,10,PIT 32,24,17,Antonio Brown left end for no gain (tackle by Vontaze Burfict),1.070,0.530
4,3:14,2,10,PIT 32,24,17,Ben Roethlisberger pass complete short right to Mike Wallace for 11 yards (tackle by Rey Maualuga),0.530,1.800
,,,,,,,"CIN challenged the pass completion ruling, and the play was upheld.",,
4,2:40,1,10,PIT 43,24,17,Jonathan Dwyer left guard for 14 yards (tackle by Terence Newman and Chris Crocker),1.800,0.000
4,2:29,,,,24,17,Timeout #3 by Cincinnati Bengals,0.000,2.720
4,2:29,1,10,CIN 43,24,17,Jonathan Dwyer left tackle for no gain (tackle by Vontaze Burfict),2.720,2.180
4,2:00,2,10,CIN 43,24,17,Jonathan Dwyer right guard for 3 yards (tackle by Reggie Nelson),2.180,1.880
4,1:20,3,7,CIN 40,24,17,Jonathan Dwyer right guard for 32 yards (tackle by Leon Hall),1.880,5.370
4,0:35,1,8,CIN 8,24,17,Ben Roethlisberger kneels for -1 yards,5.370,4.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
