Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Odell Beckham Jr.,CLE,10,6,161,1,4,72,12.0,89,14.8,14.7,0,,0,0.0,1,97.9
Nick Chubb,CLE,4,4,36,0,2,5,1.3,31,7.8,1.3,1,4.0,0,0.0,0,104.2
D'Ernest Johnson,CLE,4,3,42,0,1,23,7.7,19,6.3,7.3,0,,0,0.0,0,108.3
Jarvis Landry,CLE,7,3,32,0,1,27,9.0,5,1.7,8.9,0,,2,28.6,0,56.8
Damion Ratley,CLE,3,2,50,0,2,27,13.5,23,11.5,9.0,1,2.0,0,0.0,0,109.7
Demetrius Harris,CLE,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
Pharaoh Brown,CLE,1,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6
David Njoku,CLE,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Taywan Taylor,CLE,1,0,0,0,,0,,0,,33.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Le'Veon Bell,NYJ,10,10,61,0,1,-26,-2.6,87,8.7,-2.6,5,2.0,0,0.0,0,92.1
Robbie Chosen,NYJ,6,4,81,0,4,72,18.0,9,2.3,15.8,0,,0,0.0,0,109.7
Jamison Crowder,NYJ,6,4,40,0,1,25,6.3,15,3.8,8.0,0,,0,0.0,0,85.4
Ty Montgomery,NYJ,3,3,15,0,0,3,1.0,12,4.0,1.0,1,3.0,0,0.0,0,87.5
Josh Bellamy,NYJ,2,1,5,0,,-1,-1.0,6,6.0,6.0,0,,1,50.0,0,56.2
Demaryius Thomas,NYJ,2,1,-1,0,,-3,-3.0,2,2.0,6.5,0,,0,0.0,0,56.2
Ryan Griffin,NYJ,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6
