Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Giants won the coin toss, Giants to receive the opening kickoff.",,
1,15:00,,,WAS 30,0,0,"Jose Cortez kicks off 67 yards, returned by Delvin Joyce for 24 yards (tackle by Andre Lott)",0.000,0.740
1,14:56,1,10,NYG 27,0,0,Tiki Barber right end for 4 yards (tackle by Carl Powell),0.740,0.740
1,14:30,2,6,NYG 31,0,0,Kerry Collins pass complete to Charles Stackhouse for 3 yards (tackle by LaVar Arrington),0.740,0.430
1,13:54,3,3,NYG 34,0,0,Kerry Collins pass incomplete intended for Jeremy Shockey,0.430,-1.110
1,13:54,4,3,NYG 34,0,0,Matt Allen punts 21 yards,-1.110,-1.930
1,13:40,1,10,WAS 45,0,0,Danny Wuerffel pass incomplete intended for Stephen Davis,1.930,1.380
1,13:35,2,10,WAS 45,0,0,"Penalty on Bryan Johnson: False Start, 5 yards (no play)",1.380,0.710
1,13:34,2,15,WAS 40,0,0,Danny Wuerffel pass complete to Walter Rasby for 9 yards (tackle by Omar Stoutmire),0.710,1.220
1,13:05,3,6,WAS 49,0,0,Danny Wuerffel sacked by Cornelius Griffin for -7 yards,1.220,-0.590
1,12:53,4,13,WAS 42,0,0,"Craig Jarrett punts 37 yards, fair catch by Delvin Joyce",-0.590,-0.340
1,12:45,1,10,NYG 21,0,0,Tiki Barber right guard for no gain (tackle by Kevin Mitchell),0.340,-0.200
1,12:12,2,10,NYG 21,0,0,"Tiki Barber right guard for 2 yards (tackle by Carl Powell). Penalty on Carl Powell: Defensive Offside, 5 yards (no play)",-0.200,0.480
1,11:52,2,5,NYG 26,0,0,"Kerry Collins pass complete to Amani Toomer for 29 yards (tackle by Champ Bailey). Penalty on Tiki Barber: Personal Foul, 13 yards (no play)",0.480,-1.350
1,11:26,2,18,NYG 13,0,0,Kerry Collins pass complete to Amani Toomer for 16 yards (tackle by Champ Bailey),-1.350,0.170
1,10:48,3,2,NYG 29,0,0,Tiki Barber right tackle for 2 yards (tackle by Renaldo Wynn),0.170,1.000
1,10:05,1,10,NYG 31,0,0,Tiki Barber middle for 2 yards (tackle by Kevin Mitchell and Bruce Smith),1.000,0.730
1,9:27,2,8,NYG 33,0,0,Kerry Collins pass incomplete intended for Daryl Jones,0.730,0.040
1,9:22,3,8,NYG 33,0,0,Kerry Collins pass incomplete intended for Dan Campbell,0.040,-1.180
1,9:18,4,8,NYG 33,0,0,"Matt Allen punts 36 yards, returned by Champ Bailey for 7 yards (tackle by Omar Stoutmire)",-1.180,-1.470
1,9:08,1,10,WAS 38,0,0,Stephen Davis middle for 3 yards (tackle by Cornelius Griffin),1.470,1.330
1,8:35,2,7,WAS 41,0,0,Derrius Thompson left end for 5 yards (tackle by Jason Sehorn),1.330,1.290
1,8:00,3,2,WAS 46,0,0,Danny Wuerffel pass complete to Rod Gardner for 23 yards,1.290,3.510
1,7:35,1,10,NYG 31,0,0,Danny Wuerffel pass complete to Stephen Davis for 1 yard (tackle by Kevin Lewis),3.510,3.100
1,6:52,2,9,NYG 30,0,0,Danny Wuerffel pass incomplete intended for Derrius Thompson,3.100,2.410
1,6:46,3,9,NYG 30,0,0,"Penalty on Kenny Holmes: Defensive Offside, 5 yards (no play)",2.410,3.070
1,6:46,3,4,NYG 25,0,0,"Danny Wuerffel right end for 1 yard (tackle by Cornelius Griffin). Penalty on Jon Jansen: Offensive Holding, 10 yards (no play)",3.070,1.750
1,6:20,3,14,NYG 35,0,0,Danny Wuerffel pass complete to Kenny Watson for 10 yards (tackle by Jason Sehorn),1.750,1.880
1,6:08,4,4,NYG 25,0,0,Jose Cortez 43 yard field goal no good,1.880,-1.140
1,6:03,1,10,NYG 33,0,0,Kerry Collins pass complete to Amani Toomer for 7 yards (tackle by Champ Bailey),1.140,1.540
1,5:32,2,3,NYG 40,0,0,Tiki Barber left guard for 2 yards (tackle by Champ Bailey),1.540,1.090
1,5:07,3,1,NYG 42,0,0,Tiki Barber middle for 2 yards (tackle by Kevin Mitchell and Carl Powell),1.090,1.860
1,4:24,1,10,NYG 44,0,0,Kerry Collins pass complete to Daryl Jones for 4 yards (tackle by Kevin Mitchell),1.860,1.860
1,3:44,2,6,NYG 48,0,0,Kerry Collins pass incomplete intended for Daryl Jones,1.860,1.160
1,3:39,3,6,NYG 48,0,0,Kerry Collins pass complete to Jeremy Shockey for 20 yards (tackle by David Terrell),1.160,3.450
