Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,10,17,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DET 25,10,17,Bo Scarbrough left end for -4 yards (tackle by Eddie Goldman),0.610,-0.480
3,14:23,2,14,DET 21,10,17,Bo Scarbrough left end for 8 yards (tackle by Nick Kwiatkoski),-0.480,-0.100
3,14:06,3,6,DET 29,10,17,David Blough pass incomplete short left intended for Danny Amendola (defended by Buster Skrine),-0.100,-1.440
3,13:59,4,6,DET 29,10,17,"Sam Martin punts 45 yards, returned by Tarik Cohen for -4 yards (tackle by Miles Killebrew). Penalty on Dee Virgin: Unsportsmanlike Conduct, 15 yards",-1.440,-1.400
3,13:46,1,10,CHI 37,10,17,Mitchell Trubisky pass complete short middle to Allen Robinson for 14 yards (tackle by Tavon Wilson),1.400,2.320
3,13:14,1,10,DET 49,10,17,"David Montgomery up the middle for 14 yards (tackle by Devon Kennard). Penalty on Charles Leno: Offensive Holding, 10 yards (no play)",2.320,1.660
3,12:52,1,20,CHI 41,10,17,Mitchell Trubisky pass complete short right to Javon Wims for 13 yards,1.660,2.190
3,12:23,2,7,DET 46,10,17,David Montgomery up the middle for 8 yards (tackle by Jahlani Tavai),2.190,3.050
3,11:44,1,10,DET 38,10,17,David Montgomery right tackle for 5 yards (tackle by Jahlani Tavai and Da'Shawn Hand),3.050,3.180
3,11:04,2,5,DET 33,10,17,Mitchell Trubisky pass short right intended for Allen Robinson is intercepted by Darius Slay at DET-22 and returned for 19 yards,3.180,-1.660
3,10:53,1,10,DET 41,10,17,David Blough pass complete short right to T.J. Hockenson for -2 yards (tackle by Nick Kwiatkoski),1.660,0.850
3,10:18,2,12,DET 39,10,17,David Blough pass incomplete short left,0.850,0.170
3,10:10,3,12,DET 39,10,17,David Blough pass complete short left to J.D. McKissic for 1 yard (tackle by Prince Amukamara),0.170,-0.720
3,9:27,4,11,DET 40,10,17,"Sam Martin punts 60 yards, touchback.",-0.720,-0.280
3,9:18,1,10,CHI 20,10,17,David Montgomery up the middle for 2 yards (tackle by Tavon Wilson and Jarrad Davis),0.280,0.000
3,8:44,2,8,CHI 22,10,17,Mitchell Trubisky pass complete deep right to Allen Robinson for 16 yards (tackle by Darius Slay and Tracy Walker). Penalty on Justin Coleman: Defensive Holding (Declined),0.000,1.470
3,8:22,1,10,CHI 38,10,17,Mitchell Trubisky pass complete deep middle to Anthony Miller for 20 yards (tackle by Justin Coleman),1.470,2.790
3,7:38,1,10,DET 42,10,17,Mitchell Trubisky pass complete short right to Javon Wims for 6 yards,2.790,3.050
3,7:06,2,4,DET 36,10,17,"David Montgomery up the middle for 2 yards (tackle by Romeo Okwara and Christian Jones). Penalty on Javon Wims: Illegal Block Above the Waist, 10 yards",3.050,1.970
3,6:46,2,12,DET 44,10,17,Mitchell Trubisky right end for 2 yards (tackle by Devon Kennard),1.970,1.550
3,6:11,3,10,DET 42,10,17,Mitchell Trubisky pass complete short right to Allen Robinson for 12 yards (tackle by Tracy Walker),1.550,3.580
3,5:33,1,10,DET 30,10,17,Mitchell Trubisky pass complete short left to Anthony Miller for 12 yards (tackle by Amani Oruwariye),3.580,4.370
3,4:51,1,10,DET 18,16,17,"Mitchell Trubisky pass complete deep middle to Jesper Horsted for 18 yards, touchdown",4.370,7.000
3,4:44,,,DET 15,17,17,Eddy Pineiro kicks extra point good,0.000,0.000
3,4:44,,,CHI 35,17,17,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
3,4:44,1,10,DET 25,17,17,David Blough pass complete short middle to Danny Amendola for 12 yards (tackle by Buster Skrine),0.610,1.400
3,4:10,1,10,DET 37,17,17,Bo Scarbrough left tackle for 5 yards (tackle by Bilal Nichols),1.400,1.530
3,3:37,2,5,DET 42,17,17,Bo Scarbrough left tackle for 1 yard (tackle by Nick Williams),1.530,0.960
3,3:02,3,4,DET 43,17,17,David Blough pass complete short left to J.D. McKissic for 5 yards (tackle by Roquan Smith),0.960,2.130
3,2:23,1,10,DET 48,17,17,David Blough up the middle for 1 yard (tackle by Bilal Nichols),2.130,1.720
3,1:41,2,9,DET 49,17,17,Bo Scarbrough right tackle for 8 yards (tackle by Kyle Fuller),1.720,2.080
3,1:03,3,1,CHI 43,17,17,David Blough pass complete short left to T.J. Hockenson for 1 yard (tackle by Leonard Floyd),2.080,2.790
3,0:38,1,10,CHI 42,17,17,Bo Scarbrough left tackle for 3 yards (tackle by Roquan Smith and Eddie Goldman),2.790,2.650
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,CHI 39,17,17,David Blough pass complete short right to Marvin Jones for 13 yards (tackle by Kyle Fuller),2.650,3.840
4,14:35,1,10,CHI 26,17,17,Bo Scarbrough up the middle for 9 yards (tackle by Leonard Floyd),3.840,4.640
4,13:55,2,1,CHI 17,17,17,Bo Scarbrough up the middle for 3 yards (tackle by Prince Amukamara and Nick Kwiatkoski),4.640,4.650
4,13:17,1,10,CHI 14,17,17,"David Blough pass complete short right to Danny Amendola for 7 yards (tackle by Kyle Fuller). Penalty on T.J. Hockenson: Illegal Block Above the Waist, 10 yards (no play)",4.650,3.970
4,12:52,1,20,CHI 24,17,17,David Blough pass complete short right to Danny Amendola for 14 yards (tackle by Buster Skrine),3.970,4.710
4,12:22,2,6,CHI 10,17,17,David Blough pass complete short left to Ty Johnson for 1 yard (tackle by Leonard Floyd),4.710,4.050
4,11:39,3,5,CHI 9,17,17,"David Blough pass incomplete short right intended for Danny Amendola. Penalty on Ha Ha Clinton-Dix: Defensive Offside, 4 yards (no play)",4.050,4.960
4,11:34,3,1,CHI 5,17,17,J.D. McKissic right tackle for no gain (tackle by Kyle Fuller),4.960,3.030
4,10:51,4,1,CHI 5,17,20,Matt Prater 24 yard field goal good,3.030,3.000
4,10:47,,,DET 35,17,20,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
4,10:47,1,10,CHI 25,17,20,David Montgomery up the middle for 1 yard (tackle by Trey Flowers),0.610,0.200
4,10:03,2,9,CHI 26,17,20,Mitchell Trubisky left end for 2 yards (tackle by Jarrad Davis),0.200,-0.230
4,9:30,3,7,CHI 28,17,20,Mitchell Trubisky sacked by Trey Flowers for -7 yards,-0.230,-1.960
4,8:48,4,14,CHI 21,17,20,"Pat O'Donnell punts 51 yards, returned by Danny Amendola for 6 yards (tackle by Joel Iyiegbuniwe)",-1.960,-1.200
4,8:37,1,10,DET 34,17,20,Bo Scarbrough up the middle for 4 yards (tackle by Roquan Smith and Brent Urban),1.200,1.200
4,7:57,2,6,DET 38,17,20,"Bo Scarbrough right end for 2 yards (tackle by Eddie Jackson). Penalty on Kenny Golladay: Illegal Block Above the Waist, 10 yards",1.200,0.120
4,7:36,2,14,DET 30,17,20,David Blough pass incomplete short right intended for T.J. Hockenson (defended by Ha Ha Clinton-Dix),0.120,-0.560
4,7:30,3,14,DET 30,17,20,David Blough pass complete short left to J.D. McKissic for 9 yards (tackle by Nick Kwiatkoski),-0.560,-0.780
4,6:48,4,5,DET 39,17,20,"Sam Martin punts 51 yards, fair catch by Tarik Cohen at CHI-10",-0.780,0.380
4,6:40,1,10,CHI 10,17,20,"Mitchell Trubisky pass complete short right to David Montgomery for 11 yards (tackle by Devon Kennard). Penalty on Cody Whitehair: Ineligible Downfield Pass, 5 yards (no play)",-0.380,-0.570
4,6:10,1,15,CHI 5,17,20,Mitchell Trubisky pass complete short right to Anthony Miller for 11 yards (tackle by Christian Jones),-0.570,-0.230
4,5:35,2,4,CHI 16,17,20,Mitchell Trubisky pass incomplete short right intended for Allen Robinson,-0.230,-0.720
4,5:27,3,4,CHI 16,17,20,Mitchell Trubisky pass complete deep left to Anthony Miller for 35 yards (tackle by Justin Coleman),-0.720,2.320
4,4:47,1,10,DET 49,17,20,David Montgomery up the middle for 10 yards (tackle by Tracy Walker and Christian Jones),2.320,2.980
4,4:07,1,10,DET 39,17,20,David Montgomery left tackle for 5 yards (tackle by Jarrad Davis),2.980,3.120
4,3:27,2,5,DET 34,17,20,David Montgomery left tackle for no gain (tackle by Tracy Walker),3.120,2.410
4,2:52,3,5,DET 34,17,20,Mitchell Trubisky pass complete deep right to Anthony Miller for 32 yards (tackle by Justin Coleman),2.410,6.740
4,2:33,1,2,DET 2,17,20,"Penalty on CHI: Delay of Game, 5 yards (no play)",6.740,5.600
4,2:31,1,7,DET 7,17,20,David Montgomery left end for 4 yards (tackle by Devon Kennard),5.600,5.530
4,2:22,,,,,,Timeout #1 by Detroit Lions,,
4,2:22,2,3,DET 3,23,20,"Mitchell Trubisky pass complete short middle to David Montgomery for 3 yards, touchdown",5.530,7.000
4,2:17,,,DET 15,23,20,"Penalty on Mike Ford: Neutral Zone Infraction, 5 yards (no play)",1.000,0.000
4,2:17,,,DET 10,24,20,"Eddy Pineiro kicks extra point good. Penalty on Miles Killebrew: Roughing the Kicker, 15 yards",0.000,0.000
4,2:17,,,CHI 50,24,20,"Eddy Pineiro kicks off 50 yards, returned by J.D. McKissic for 17 yards (tackle by Deon Bush)",0.000,-0.060
4,2:12,1,10,DET 17,24,20,David Blough pass incomplete short right intended for Danny Amendola (defended by Kyle Fuller),-0.060,-0.580
4,2:06,2,10,DET 17,24,20,David Blough pass complete short left to Danny Amendola for 6 yards (tackle by Buster Skrine),-0.580,-0.490
4,2:02,3,4,DET 23,24,20,David Blough pass complete short right to T.J. Hockenson for 4 yards (tackle by Kyle Fuller and Roquan Smith),-0.490,0.740
4,1:56,1,10,DET 27,24,20,David Blough pass complete short right to T.J. Hockenson for 9 yards (tackle by Kyle Fuller),0.740,1.410
4,1:50,2,1,DET 36,24,20,"David Blough up the middle for 6 yards (tackle by Ha Ha Clinton-Dix). Penalty on Ricky Wagner: Offensive Holding, 10 yards (no play)",1.410,0.060
4,1:42,2,11,DET 26,24,20,David Blough pass incomplete deep left intended for Marvin Jones,0.060,-0.620
4,1:33,3,11,DET 26,24,20,David Blough pass complete deep middle to Kenny Golladay for 20 yards (tackle by Prince Amukamara),-0.620,1.990
4,1:04,1,10,DET 46,24,20,David Blough pass incomplete deep right intended for T.J. Hockenson (defended by Nick Kwiatkoski),1.990,1.450
4,1:01,2,10,DET 46,24,20,"David Blough pass incomplete deep left intended for Marvin Jones (defended by Prince Amukamara). Penalty on Aaron Lynch: Defensive Offside, 5 yards (no play)",1.450,2.130
4,0:58,,,,,,Timeout #1 by Chicago Bears,,
4,0:58,2,5,CHI 49,24,20,"David Blough pass complete short middle to Ty Johnson for 7 yards (tackle by Roquan Smith). Penalty on Roquan Smith: Unnecessary Roughness, 15 yards",2.130,3.780
4,0:51,1,10,CHI 27,24,20,David Blough pass complete short left to T.J. Hockenson for 1 yard (tackle by Roquan Smith),3.780,3.370
4,0:46,2,9,CHI 26,24,20,David Blough pass incomplete deep right intended for Danny Amendola,3.370,2.680
4,0:41,3,9,CHI 26,24,20,David Blough sacked by Roquan Smith for -13 yards,2.680,0.660
4,0:36,,,,,,Timeout #2 by Detroit Lions,,
4,0:36,,,,,,Timeout #1 by Chicago Bears,,
4,0:36,4,22,CHI 39,24,20,David Blough pass deep left intended for Kenny Golladay is intercepted by Eddie Jackson at CHI-10 and returned for 4 yards,0.660,0.280
4,0:29,1,10,CHI 14,24,20,Mitchell Trubisky kneels for -1 yards,-0.280,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
