0,1
Officials,Officials
Referee,Bill Leavy
Umpire,Carl Paganelli
Head Linesman,Wayne Mackie
Line Judge,Mark Perlman
Back Judge,Keith Ferguson
Side Judge,Scott Novak
Field Judge,Jimmy Buchanan
