#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:24,NYG 37,11,4:48,63,Touchdown
2,1,4:06,NYG 20,5,2:32,80,Touchdown
3,2,14:49,NYG 40,5,2:12,40,Field Goal
4,2,9:56,NYG 37,5,3:48,21,Punt
5,2,4:02,,3,1:14,-6,Punt
6,2,1:26,NYG 34,3,0:32,8,Punt
7,2,0:17,NYG 7,1,0:17,-1,End of Half
8,3,15:00,NYG 32,6,2:16,50,Field Goal
9,3,11:02,NYG 15,3,1:33,6,Punt
10,3,8:39,NYG 36,3,1:11,-3,Punt
11,3,5:07,NYG 21,6,2:54,44,Punt
12,3,0:35,DAL 16,4,0:49,3,Field Goal
13,4,13:02,NYG 46,11,7:04,54,Touchdown
14,4,0:08,NYG 34,1,0:08,-3,End of Game
