#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:00,CAR 28,4,2:36,72,Touchdown
2,1,9:15,PHI 21,1,0:16,0,Interception
3,1,4:56,CAR 11,7,4:19,35,Punt
4,2,10:13,CAR 10,5,2:05,25,Punt
5,2,5:42,CAR 40,4,2:09,60,Touchdown
6,2,1:50,CAR 30,3,0:45,7,Interception
7,2,0:04,CAR 29,1,0:04,-1,End of Half
8,3,15:00,CAR 20,7,3:10,80,Touchdown
9,3,9:32,CAR 20,3,0:52,5,Interception
10,3,5:48,CAR 25,7,4:18,29,Punt
11,4,11:58,CAR 40,8,2:59,43,Field Goal
12,4,6:56,CAR 24,6,3:44,25,Punt
13,4,1:55,PHI 16,4,1:37,5,Field Goal
