Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Travis Kelce,KAN,15,10,133,0,6,93,9.3,40,4.0,9.8,1,10.0,1,6.7,1,66.8
Tyreek Hill,KAN,10,7,73,0,3,32,4.6,41,5.9,10.8,0,,1,10.0,1,51.2
Darrel Williams,KAN,7,2,10,0,,-10,-5.0,20,10.0,0.0,1,2.0,2,28.6,0,39.6
Mecole Hardman,KAN,6,2,4,0,,-5,-2.5,9,4.5,8.8,0,,0,0.0,0,42.4
Clyde Edwards-Helaire,KAN,3,2,23,0,1,0,0.0,23,11.5,2.7,0,,0,0.0,0,89.6
Byron Pringle,KAN,2,1,3,0,,2,2.0,1,1.0,6.5,0,,0,0.0,0,56.2
Demarcus Robinson,KAN,2,1,11,0,1,7,7.0,4,4.0,9.0,0,,1,50.0,0,66.7
Sammy Watkins,KAN,1,1,13,0,1,12,12.0,1,1.0,12.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rob Gronkowski,TAM,7,6,67,2,4,32,5.3,35,5.8,8.3,0,,0,0.0,0,146.1
Antonio Brown,TAM,6,5,22,1,2,13,2.6,9,1.8,9.0,0,,0,0.0,0,121.5
Leonard Fournette,TAM,4,4,46,0,3,11,2.8,35,8.8,2.8,0,,0,0.0,0,114.6
Cameron Brate,TAM,3,3,26,0,2,2,0.7,24,8.0,0.7,0,,0,0.0,0,102.8
Chris Godwin,TAM,4,2,9,0,,-3,-1.5,12,6.0,3.0,0,,1,25.0,0,56.2
Mike Evans,TAM,1,1,31,0,1,17,17.0,14,14.0,17.0,0,,0,0.0,0,118.7
Joe Haeg,TAM,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
Tanner Hudson,TAM,1,0,0,0,,0,,0,,19.0,0,,0,0.0,0,39.6
Tyler Johnson,TAM,1,0,0,0,,0,,0,,6.0,0,,1,100.0,0,39.6
Ronald Jones II,TAM,1,0,0,0,0,0,,0,,-5.0,0,,1,100.0,0,39.6
