Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.J. Moore,CAR,8,7,157,1,6,53,7.6,104,14.9,8.3,0,,0,0.0,0,158.3
Christian McCaffrey,CAR,8,6,57,0,1,17,2.8,40,6.7,2.8,0,,0,0.0,0,94.3
Curtis Samuel,CAR,7,5,55,1,4,47,9.4,8,1.6,13.0,1,5.0,0,0.0,1,94.3
Jarius Wright,CAR,3,3,40,0,2,14,4.7,26,8.7,4.7,0,,0,0.0,0,118.7
Devin Funchess,CAR,8,2,39,0,2,34,17.0,5,2.5,16.1,0,,4,50.0,0,47.4
Greg Olsen,CAR,3,2,9,1,1,9,4.5,0,0.0,8.0,0,,0,0.0,0,109.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kenny Golladay,DET,15,8,113,1,5,81,10.1,32,4.0,12.4,2,4.0,0,0.0,0,100.1
Bruce Ellington,DET,9,6,52,0,3,22,3.7,30,5.0,3.6,0,,1,11.1,0,81.7
Theo Riddick,DET,6,5,30,0,2,-8,-1.6,38,7.6,-1.3,1,5.0,1,16.7,0,87.5
Kerryon Johnson,DET,2,2,10,0,0,-8,-4.0,18,9.0,-4.0,1,2.0,0,0.0,0,87.5
T.J. Jones,DET,1,1,2,0,,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2
Levine Toilolo,DET,1,1,13,0,1,3,3.0,10,10.0,3.0,1,1.0,0,0.0,0,118.7
Luke Willson,DET,1,0,0,0,,0,,0,,2.0,0,,1,100.0,0,39.6
