Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dennis Northcutt,CLE,0,0,,0,0,1,-11,-11.0,0,0
Antonio Perkins,CLE,3,82,27.3,0,0,0,0,,0,0
William Green,CLE,1,18,18.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antonio Chatman,GNB,0,0,,0,0,1,9,9.0,0,0
Najeh Davenport,GNB,3,54,18.0,0,0,0,0,,0,0
Ahmad Carroll,GNB,2,34,17.0,0,0,0,0,,0,0
