Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
1,7:53,1,10,PHI 37,0,3,Miles Sanders left tackle for 6 yards (tackle by Sean Lee),1.400,1.670
1,7:26,2,4,PHI 43,0,3,Carson Wentz pass complete short right to Robert Davis for 6 yards (tackle by Chidobe Awuzie),1.670,2.190
1,6:44,1,10,PHI 49,0,3,Miles Sanders up the middle for 4 yards (tackle by Antwaun Woods and Sean Lee),2.190,2.190
1,6:04,2,6,DAL 47,0,3,Miles Sanders right end for 8 yards (tackle by Chidobe Awuzie and Michael Bennett),2.190,2.980
1,5:20,1,10,DAL 39,0,3,Carson Wentz pass complete short right to Miles Sanders for 29 yards (tackle by Xavier Woods),2.980,4.910
1,4:47,1,10,DAL 10,0,3,Boston Scott up the middle for 4 yards (tackle by Antwaun Woods),4.910,4.950
1,4:08,2,6,DAL 6,0,9,"Carson Wentz pass complete short right to Dallas Goedert for 6 yards, touchdown",4.950,7.000
1,4:03,,,DAL 15,0,10,Jake Elliott kicks extra point good,0.000,0.000
1,4:03,,,PHI 35,0,10,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
1,4:03,1,10,DAL 25,0,10,Dak Prescott pass complete short right to Ezekiel Elliott for -2 yards (tackle by Nigel Bradham),0.610,-0.210
1,3:41,2,12,DAL 23,0,10,Dak Prescott pass incomplete short right intended for Amari Cooper (defended by Jalen Mills),-0.210,-0.890
1,3:36,3,12,DAL 23,0,10,Dak Prescott pass complete short right to Ezekiel Elliott for 9 yards (tackle by Jalen Mills and Nigel Bradham),-0.890,-1.240
1,2:56,4,3,DAL 32,0,10,"Chris Jones punts 40 yards, returned by Greg Ward for 1 yard (tackle by C.J. Goodwin)",-1.240,-0.870
1,2:48,1,10,PHI 29,0,10,Carson Wentz up the middle for 7 yards (tackle by Xavier Woods and DeMarcus Lawrence),0.870,1.270
1,2:06,2,3,PHI 36,0,10,Carson Wentz right end for 2 yards (tackle by Robert Quinn),1.270,0.830
1,1:18,3,1,PHI 38,0,10,Miles Sanders up the middle for -3 yards (tackle by Xavier Woods),0.830,-1.040
1,0:24,4,4,PHI 35,0,10,Cameron Johnston punts 44 yards out of bounds,-1.040,-0.340
1,0:16,1,10,DAL 21,0,10,Ezekiel Elliott up the middle for no gain (tackle by Nigel Bradham and Jalen Mills),0.340,-0.200
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,DAL 21,0,10,Dak Prescott pass incomplete short right intended for Michael Gallup (defended by Anthony Rush),-0.200,-0.890
2,14:56,3,10,DAL 21,0,10,Dak Prescott pass complete deep left to Michael Gallup for 41 yards (tackle by Ronald Darby),-0.890,3.050
2,14:18,1,10,PHI 38,0,10,Ezekiel Elliott right tackle for no gain (tackle by Anthony Rush),3.050,2.510
2,13:43,2,10,PHI 38,0,10,Dak Prescott pass incomplete short left intended for Michael Gallup,2.510,1.820
2,13:39,3,10,PHI 38,0,10,Dak Prescott left end for 7 yards (tackle by Avonte Maddox),1.820,1.380
2,13:00,4,3,PHI 31,3,10,Kai Forbath 49 yard field goal good,1.380,3.000
2,12:56,,,DAL 35,3,10,"Kai Forbath kicks off 64 yards, returned by Boston Scott for 33 yards (tackle by Ventell Bryant)",0.000,1.200
2,12:47,1,10,PHI 34,3,10,Carson Wentz pass incomplete short left intended for Dallas Goedert (defended by DeMarcus Lawrence),1.200,0.660
2,12:42,2,10,PHI 34,3,10,Greg Ward left end for 5 yards (tackle by DeMarcus Lawrence),0.660,0.630
2,11:57,3,5,PHI 39,3,10,Carson Wentz pass complete short middle to Dallas Goedert for 6 yards (tackle by Sean Lee and Jaylon Smith),0.630,1.930
2,11:14,1,10,PHI 45,3,10,Carson Wentz pass complete short left to Greg Ward for 13 yards (tackle by Xavier Woods),1.930,2.790
2,10:43,1,10,DAL 42,3,10,Boston Scott up the middle for 3 yards (tackle by Christian Covington and Sean Lee),2.790,2.650
2,10:09,2,7,DAL 39,3,10,Carson Wentz pass complete short right to Miles Sanders for 6 yards (tackle by Malcolm Smith),2.650,2.740
2,9:28,3,1,DAL 33,3,10,Carson Wentz pass incomplete short right intended for Greg Ward (defended by DeMarcus Lawrence),2.740,1.210
2,9:25,,,,,,Timeout #1 by Philadelphia Eagles,,
2,9:25,4,1,DAL 33,3,10,Carson Wentz pass incomplete short right intended for Joshua Perkins,1.210,-1.140
2,9:22,1,10,DAL 33,3,10,Dak Prescott pass complete deep right to Michael Gallup for 18 yards (tackle by Jalen Mills),1.140,2.320
2,8:52,1,10,PHI 49,3,10,Ezekiel Elliott right end for -4 yards (tackle by Josh Sweat),2.320,1.240
2,8:16,2,14,DAL 47,3,10,Dak Prescott pass incomplete short left intended for Jason Witten,1.240,0.560
2,8:09,3,14,DAL 47,3,10,Dak Prescott pass complete short left to Jason Witten for 6 yards (tackle by Avonte Maddox),0.560,0.130
2,7:26,4,8,PHI 47,3,10,"Chris Jones punts 35 yards, fair catch by Greg Ward at PHI-12",0.130,0.350
2,7:19,1,10,PHI 12,3,10,Miles Sanders up the middle for 5 yards (tackle by DeMarcus Lawrence),-0.350,-0.230
2,6:40,2,5,PHI 17,3,10,Miles Sanders right tackle for 8 yards (tackle by Jourdan Lewis),-0.230,0.610
2,5:56,1,10,PHI 25,3,10,"Carson Wentz pass complete short right to Miles Sanders for 5 yards (tackle by Jeff Heath). Penalty on Jeff Heath: Unnecessary Roughness, 15 yards",0.610,1.930
2,5:06,1,10,PHI 45,3,10,Carson Wentz up the middle for 1 yard (tackle by Kerry Hyder),1.930,1.520
2,4:21,2,9,PHI 46,3,10,Carson Wentz pass complete short right to Boston Scott for -1 yards (tackle by Sean Lee),1.520,0.700
2,3:37,3,10,PHI 45,3,10,Carson Wentz pass incomplete short left intended for Joshua Perkins,0.700,-0.390
2,3:32,4,10,PHI 45,3,10,"Cameron Johnston punts 45 yards, returned by Randall Cobb for 10 yards (tackle by T.J. Edwards)",-0.390,-0.280
2,3:22,1,10,DAL 20,3,10,Ezekiel Elliott right guard for 10 yards (tackle by Jalen Mills),0.280,0.940
2,2:48,1,10,DAL 30,3,10,Dak Prescott pass incomplete short right intended for Dalton Schultz,0.940,0.390
2,2:44,2,10,DAL 30,3,10,Dak Prescott pass complete short middle to Amari Cooper for 6 yards (tackle by Vinny Curry),0.390,0.500
2,2:06,3,4,DAL 36,3,10,Dak Prescott pass incomplete short left intended for Amari Cooper,0.500,-0.980
2,2:00,4,4,DAL 36,3,10,Chris Jones punts 30 yards out of bounds,-0.980,-1.200
2,1:52,1,10,PHI 34,3,10,Carson Wentz pass complete short right to Dallas Goedert for 13 yards (tackle by Jaylon Smith),1.200,2.060
2,1:25,1,10,PHI 47,3,10,Carson Wentz pass complete short left to Dallas Goedert for 14 yards (tackle by Jeff Heath). Penalty on Robert Quinn: Defensive Offside (Declined),2.060,2.980
2,1:19,1,10,DAL 39,3,10,"Carson Wentz pass complete short left to Dallas Goedert for 18 yards (tackle by Byron Jones). Penalty on Jason Peters: Illegal Block Above the Waist, 10 yards (no play)",2.980,2.320
2,1:10,1,20,DAL 49,3,10,Carson Wentz pass complete short right to Dallas Goedert for 6 yards (tackle by Sean Lee),2.320,1.900
2,0:45,2,14,DAL 43,3,10,Carson Wentz pass complete short right to Dallas Goedert for 8 yards (tackle by Jaylon Smith and Sean Lee),1.900,2.280
2,0:39,,,,,,Timeout #2 by Philadelphia Eagles,,
2,0:39,3,6,DAL 35,3,10,Carson Wentz pass incomplete deep right intended for Dallas Goedert,2.280,0.970
2,0:34,4,6,DAL 35,3,10,Jake Elliott 53 yard field goal no good,0.970,-1.800
2,0:29,1,10,DAL 43,3,10,Dak Prescott pass complete short right to Michael Gallup for 16 yards (tackle by Jalen Mills and Malcolm Jenkins),1.800,2.850
2,0:24,,,,,,Timeout #1 by Dallas Cowboys,,
2,0:24,1,10,PHI 41,3,10,Dak Prescott pass complete short right to Amari Cooper for 6 yards (tackle by Jalen Mills),2.850,3.120
2,0:18,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:18,2,4,PHI 35,3,10,Dak Prescott pass complete short middle to Michael Gallup for 13 yards (tackle by Rasul Douglas and Jalen Mills),3.120,4.110
2,0:11,,,,,,Timeout #3 by Dallas Cowboys,,
2,0:11,1,10,PHI 22,3,10,Dak Prescott pass complete short left to Jason Witten for 8 yards,4.110,4.850
2,0:06,2,2,PHI 14,6,10,Kai Forbath 32 yard field goal good,4.850,3.000
2,0:03,,,DAL 35,6,10,"Kai Forbath kicks off 40 yards, returned by Nathan Gerry for 21 yards (tackle by Jeff Heath)",0.000,1.270
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,6,10,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DAL 25,6,10,Ezekiel Elliott right guard for 1 yard (tackle by Nathan Gerry and T.J. Edwards),0.610,0.200
3,14:22,2,9,DAL 26,6,10,Dak Prescott pass complete short right to Ezekiel Elliott for 8 yards (tackle by Nathan Gerry),0.200,0.560
3,13:50,3,1,DAL 34,6,10,Ezekiel Elliott up the middle for 1 yard (tackle by Nathan Gerry),0.560,1.270
3,13:09,1,10,DAL 35,6,10,Dak Prescott pass incomplete short right intended for Randall Cobb,1.270,0.720
3,13:03,2,10,DAL 35,6,10,Dak Prescott pass complete short middle to Ezekiel Elliott for 11 yards (tackle by Sidney Jones),0.720,1.990
3,12:26,1,10,DAL 46,6,10,Dak Prescott pass complete short left to Michael Gallup for 10 yards (tackle by Rasul Douglas),1.990,2.650
3,12:01,1,10,PHI 44,6,10,Ezekiel Elliott left end for 10 yards (tackle by Fletcher Cox),2.650,3.310
3,11:36,1,10,PHI 34,6,10,Ezekiel Elliott left end for 8 yards (tackle by Avonte Maddox),3.310,3.850
3,10:59,2,2,PHI 26,6,10,Tony Pollard left tackle for 1 yard (tackle by Nathan Gerry),3.850,3.270
3,10:19,3,1,PHI 25,6,10,"Tony Pollard left end for -1 yards (tackle by Fletcher Cox). Tony Pollard fumbles (forced by Fletcher Cox), recovered by Malcolm Jenkins at PHI-26",3.270,-0.670
3,10:12,1,10,PHI 26,6,10,Miles Sanders up the middle for no gain (tackle by Sean Lee and Antwaun Woods),0.670,0.130
3,9:29,2,10,PHI 26,6,10,Carson Wentz pass complete short right to Miles Sanders for 13 yards (tackle by Jourdan Lewis),0.130,1.530
3,8:54,1,10,PHI 39,6,10,Miles Sanders left end for 3 yards (tackle by Byron Jones),1.530,1.390
3,8:11,2,7,PHI 42,6,10,Carson Wentz pass complete short right to Boston Scott for -1 yards (tackle by Malcolm Smith),1.390,0.560
3,7:29,3,8,PHI 41,6,10,Carson Wentz pass incomplete short left intended for Dallas Goedert,0.560,-0.650
3,7:25,4,8,PHI 41,6,10,Cameron Johnston punts 38 yards out of bounds,-0.650,-0.340
3,7:18,1,10,DAL 21,6,10,Dak Prescott pass incomplete short left intended for Amari Cooper,0.340,-0.200
3,7:13,2,10,DAL 21,6,10,Ezekiel Elliott left end for 9 yards (tackle by Nigel Bradham),-0.200,0.300
3,6:36,3,1,DAL 30,6,10,Ezekiel Elliott up the middle for 2 yards (tackle by Brandon Graham and Nigel Bradham),0.300,1.070
3,6:05,1,10,DAL 32,6,10,Dak Prescott pass complete short left to Blake Jarwin for 14 yards (tackle by Malcolm Jenkins),1.070,1.990
3,5:39,1,10,DAL 46,6,10,Ezekiel Elliott up the middle for -2 yards (tackle by Derek Barnett),1.990,1.180
3,5:02,2,12,DAL 44,6,10,Dak Prescott pass incomplete short left intended for Amari Cooper,1.180,0.500
3,4:58,3,12,DAL 44,6,10,Dak Prescott pass incomplete deep right intended for Amari Cooper,0.500,-0.460
3,4:52,4,12,DAL 44,6,10,"Chris Jones punts 56 yards, touchback.",-0.460,-0.280
3,4:45,1,10,PHI 20,6,10,Carson Wentz pass complete short left to Boston Scott for 6 yards (tackle by Sean Lee),0.280,0.540
3,4:06,2,4,PHI 26,6,10,Carson Wentz pass complete short left to Zach Ertz for 5 yards (tackle by Jaylon Smith),0.540,1.000
3,3:34,1,10,PHI 31,6,10,Boston Scott up the middle for 5 yards (tackle by Robert Quinn),1.000,1.140
3,3:10,2,5,PHI 36,6,10,Carson Wentz pass complete short left to Boston Scott for 7 yards (tackle by Sean Lee),1.140,1.800
3,2:39,1,10,PHI 43,6,10,Carson Wentz pass complete deep right to Greg Ward for 38 yards (tackle by Xavier Woods),1.800,4.310
3,2:15,1,10,DAL 19,6,10,Carson Wentz up the middle for 7 yards (tackle by Sean Lee),4.310,4.920
3,1:46,2,3,DAL 12,6,10,Carson Wentz pass complete short right to Zach Ertz for 6 yards (tackle by Jourdan Lewis),4.920,5.830
3,1:21,1,6,DAL 6,6,10,Miles Sanders up the middle for 5 yards (tackle by Jeff Heath and Sean Lee),5.830,5.910
3,0:47,2,1,DAL 1,6,10,Miles Sanders up the middle for no gain (tackle by Xavier Woods and Jaylon Smith),5.910,5.170
3,0:09,3,1,DAL 1,6,16,"Miles Sanders up the middle for 1 yard, touchdown",5.170,7.000
3,0:06,,,DAL 15,6,16,"Penalty on PHI: Delay of Game, 5 yards (no play)",1.000,0.000
3,0:06,,,DAL 20,6,17,Jake Elliott kicks extra point good,0.000,0.000
3,0:06,,,PHI 35,6,17,"Jake Elliott kicks off 65 yards, returned by Tony Pollard for 24 yards (tackle by T.J. Edwards)",0.000,0.540
Quarter,Time,Down,ToGo,Location,DAL,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 24,6,17,Dak Prescott pass incomplete deep left intended for Michael Gallup,0.540,0.000
4,14:56,2,10,DAL 24,6,17,Ezekiel Elliott left end for 9 yards (tackle by Rasul Douglas),0.000,0.500
4,14:20,3,1,DAL 33,6,17,Dak Prescott pass incomplete short right intended for Amari Cooper (defended by Avonte Maddox),0.500,-1.180
4,14:16,4,1,DAL 33,6,17,"Penalty on Blake Jarwin: False Start, 5 yards (no play)",-1.180,-1.500
4,14:16,4,6,DAL 28,6,17,"Chris Jones punts 38 yards, fair catch by Greg Ward at PHI-34",-1.500,-1.200
4,14:09,1,10,PHI 34,6,17,Carson Wentz pass complete short right to Miles Sanders for 24 yards (tackle by Jourdan Lewis),1.200,2.790
4,13:37,1,10,DAL 42,6,17,"Miles Sanders left end for 2 yards (tackle by Sean Lee). Penalty on Jason Kelce: Offensive Holding, 10 yards",2.790,2.260
4,13:09,1,18,PHI 50,6,17,Carson Wentz pass complete short right to Boston Scott for -4 yards (tackle by Jeff Heath),2.260,0.620
4,12:26,2,22,PHI 46,6,17,Carson Wentz pass complete short right to Zach Ertz for 7 yards (tackle by Jourdan Lewis),0.620,0.890
4,11:43,3,15,DAL 47,6,17,Carson Wentz pass complete short left to Zach Ertz for 10 yards (tackle by Michael Bennett),0.890,0.790
4,11:02,4,5,DAL 37,6,17,Jake Elliott 55 yard field goal no good,0.790,-1.930
4,10:58,1,10,DAL 45,6,17,Dak Prescott pass complete short right to Ezekiel Elliott for 4 yards (tackle by Fletcher Cox),1.930,1.920
4,10:34,2,6,DAL 49,6,17,Dak Prescott pass complete short right to Ezekiel Elliott for 1 yard (tackle by Malcolm Jenkins),1.920,1.360
4,9:50,3,5,DAL 50,6,17,Dak Prescott sacked by Josh Sweat for -4 yards,1.360,-0.320
4,9:13,4,9,DAL 46,6,17,Dak Prescott pass complete deep left to Randall Cobb for 17 yards (tackle by Malcolm Jenkins),-0.320,3.120
4,8:44,1,10,PHI 37,6,17,Dak Prescott pass incomplete deep right intended for Randall Cobb,3.120,2.570
4,8:40,2,10,PHI 37,6,17,Dak Prescott pass complete short right to Ezekiel Elliott for 6 yards (tackle by Avonte Maddox),2.570,2.680
4,8:09,3,4,PHI 31,6,17,Dak Prescott pass incomplete deep right intended for Michael Gallup,2.680,1.370
4,8:04,4,4,PHI 31,9,17,Kai Forbath 49 yard field goal good,1.370,3.000
4,7:59,,,DAL 35,9,17,"Kai Forbath kicks off 61 yards, returned by Boston Scott for 30 yards (tackle by Byron Jones)",0.000,1.200
4,7:52,1,10,PHI 34,9,17,Carson Wentz left tackle for 6 yards (tackle by Jaylon Smith),1.200,1.470
4,7:14,2,4,PHI 40,9,17,Miles Sanders right end for -2 yards (tackle by Michael Bennett),1.470,0.500
4,6:31,3,6,PHI 38,9,17,Carson Wentz pass complete deep right to Dallas Goedert for 22 yards (tackle by Jeff Heath),0.500,2.920
4,6:08,1,10,DAL 40,9,17,Miles Sanders right end for -2 yards (tackle by Michael Bennett),2.920,2.100
4,5:27,2,12,DAL 42,9,17,"Carson Wentz sacked by Robert Quinn for -6 yards. Carson Wentz fumbles (forced by Robert Quinn), recovered by Carson Wentz at DAL-48",2.100,0.630
4,4:44,3,18,DAL 48,9,17,Carson Wentz pass incomplete short left intended for Miles Sanders,0.630,0.070
4,4:40,4,18,DAL 48,9,17,"Cameron Johnston punts 36 yards, fair catch by Randall Cobb at DAL-12",0.070,0.350
4,4:33,1,10,DAL 12,9,17,Dak Prescott pass complete short right to Randall Cobb for 13 yards (tackle by Malcolm Jenkins),-0.350,0.610
4,4:04,1,10,DAL 25,9,17,Dak Prescott pass incomplete deep left intended for Tavon Austin,0.610,0.060
4,3:59,2,10,DAL 25,9,17,Dak Prescott pass complete deep left to Randall Cobb for 21 yards (tackle by Avonte Maddox),0.060,1.990
4,3:31,1,10,DAL 46,9,17,Dak Prescott pass incomplete deep right intended for Michael Gallup,1.990,1.450
4,3:25,2,10,DAL 46,9,17,Dak Prescott pass complete short middle to Randall Cobb for 18 yards (tackle by Avonte Maddox),1.450,3.180
4,2:58,1,10,PHI 36,9,17,Dak Prescott pass complete short middle to Tavon Austin for 5 yards (tackle by Nathan Gerry),3.180,3.310
4,2:29,2,5,PHI 31,9,17,Dak Prescott pass complete short right to Amari Cooper for 6 yards (tackle by Jalen Mills),3.310,3.910
4,2:01,1,10,PHI 25,9,17,Dak Prescott pass complete short middle to Amari Cooper for 6 yards (tackle by Nathan Gerry),3.910,4.200
4,1:54,2,4,PHI 19,9,17,Dak Prescott sacked by Vinny Curry for -4 yards,4.200,2.940
4,1:26,3,8,PHI 23,9,17,Dak Prescott pass incomplete deep left intended for Amari Cooper,2.940,1.930
4,1:21,4,8,PHI 23,9,17,Dak Prescott pass incomplete deep left intended for Michael Gallup (defended by Sidney Jones),1.930,-0.480
4,1:15,1,10,PHI 23,9,17,Miles Sanders up the middle for 2 yards (tackle by Sean Lee),0.480,0.200
4,1:10,,,,,,Timeout #1 by Dallas Cowboys,,
4,1:10,2,8,PHI 25,9,17,Carson Wentz pass complete short left to Dallas Goedert for 9 yards (tackle by Xavier Woods),0.200,1.200
4,1:04,1,10,PHI 34,9,17,Miles Sanders left tackle for 4 yards (tackle by Michael Bennett),1.200,1.200
4,0:58,,,,,,Timeout #2 by Dallas Cowboys,,
4,0:58,2,6,PHI 38,9,17,Miles Sanders up the middle for 4 yards (tackle by Robert Quinn and Jaylon Smith),1.200,1.030
4,0:53,,,,,,Timeout #3 by Dallas Cowboys,,
4,0:52,3,2,PHI 42,9,17,Miles Sanders up the middle for 38 yards,1.030,4.240
4,0:06,1,10,DAL 20,9,17,Carson Wentz kneels for -1 yards,4.240,3.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
