Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Julian Edelman,NWE,12,9,86,1,7,61,6.8,25,2.8,6.5,0,,2,16.7,0,122.2
Rob Gronkowski,NWE,8,8,107,1,7,79,9.9,28,3.5,9.9,0,,0,0.0,0,158.3
Josh Gordon,NWE,9,5,96,0,5,48,9.6,48,9.6,12.9,0,,0,0.0,0,92.8
Cordarrelle Patterson,NWE,3,2,51,1,2,30,15.0,21,10.5,19.7,0,,0,0.0,0,149.3
James White,NWE,4,2,15,0,,8,4.0,7,3.5,3.0,0,,0,0.0,0,59.4
Rex Burkhead,NWE,2,1,3,0,,-5,-5.0,8,8.0,-1.5,0,,0,0.0,0,56.2
Chris Hogan,NWE,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Kenny Stills,MIA,9,8,135,1,7,106,13.3,29,3.6,12.9,0,,1,11.1,0,155.8
Danny Amendola,MIA,1,1,10,0,,5,5.0,5,5.0,5.0,0,,0,0.0,0,108.3
Brandon Bolden,MIA,1,1,0,0,0,-2,-2.0,2,2.0,-2.0,0,,0,0.0,0,79.2
Brice Butler,MIA,1,1,23,1,1,23,23.0,0,0.0,23.0,0,,0,0.0,0,158.3
Kenyan Drake,MIA,1,1,55,1,0,2,2.0,53,53.0,2.0,0,,0,0.0,0,158.3
Frank Gore,MIA,1,1,24,0,1,3,3.0,21,21.0,3.0,0,,0,0.0,0,118.7
DeVante Parker,MIA,4,1,18,0,1,15,15.0,3,3.0,10.0,0,,1,25.0,0,45.8
Mike Gesicki,MIA,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6
